product_id,product_name,category,price_elasticity,elasticity_type,r_squared,p_value,std_err,is_significant,avg_price,min_price,max_price,price_cv,avg_daily_qty,trading_days,interpretation
22224,WHITE LOVEBIRD LANTERN,General,-1.4703,Elastic,0.0077,0.5707,2.5726,False,2.9072,2.55,2.95,0.0419,7.48,44,A 1% price increase leads to a 1.47% decrease in demand. Moderately price-sensitive.
21877,HOME SWEET HOME MUG,General,-1.4608,Elastic,0.041,0.0633,0.776,False,1.3691,1.06,3.29,0.2116,24.02,85,A 1% price increase leads to a 1.46% decrease in demand. Moderately price-sensitive.
21484,Unknown,General,-1.4495,Elastic,0.0332,0.1871,1.0842,False,3.8735,2.9763,5.32,0.1208,10.69,54,A 1% price increase leads to a 1.45% decrease in demand. Moderately price-sensitive.
22414,DOORMAT NEIGHBOURHOOD WITCH ,General,-1.4437,Elastic,0.2861,0.0034,0.4473,True,8.03,3.95,15.79,0.2324,2.25,28,A 1% price increase leads to a 1.44% decrease in demand. Moderately price-sensitive.
21557,SET OF 6 FUNKY BEAKERS,General,-1.4413,Elastic,0.1761,0.0519,0.6971,False,3.2942,2.95,5.79,0.274,3.77,22,A 1% price increase leads to a 1.44% decrease in demand. Moderately price-sensitive.
22215,CAKE STAND WHITE TWO TIER LACE,General,-1.4294,Elastic,0.3759,0.0002,0.3363,True,7.4366,2.95,8.5,0.295,6.16,32,A 1% price increase leads to a 1.43% decrease in demand. Moderately price-sensitive.
21328,BALLOONS  WRITING SET ,General,-1.4288,Elastic,0.0069,0.5696,2.4947,False,1.6667,1.65,2.47,0.0703,5.57,49,A 1% price increase leads to a 1.43% decrease in demand. Moderately price-sensitive.
22472,TV DINNER TRAY DOLLY GIRL,General,-1.4192,Elastic,0.2268,0.0068,0.4866,True,4.4721,1.95,4.95,0.2377,4.74,31,A 1% price increase leads to a 1.42% decrease in demand. Moderately price-sensitive.
85132C,damages,General,-1.4129,Elastic,0.1777,0.0104,0.5212,True,2.3944,1.95,9.95,0.7762,16.28,36,A 1% price increase leads to a 1.41% decrease in demand. Moderately price-sensitive.
22076,6 RIBBONS EMPIRE  ,General,-1.4116,Elastic,0.314,0.0003,0.3478,True,1.4091,0.39,1.65,0.3268,14.11,38,A 1% price increase leads to a 1.41% decrease in demand. Moderately price-sensitive.
22592,CARDHOLDER HOLLY WREATH METAL,General,-1.4112,Elastic,0.0243,0.4377,1.7891,False,3.791,3.39,5.8111,0.1099,9.56,27,A 1% price increase leads to a 1.41% decrease in demand. Moderately price-sensitive.
22753,SMALL YELLOW BABUSHKA NOTEBOOK ,General,-1.4054,Elastic,0.3761,0.0,0.2613,True,0.7604,0.2,1.63,0.3521,10.74,50,A 1% price increase leads to a 1.41% decrease in demand. Moderately price-sensitive.
21774,DECORATIVE CATS BATHROOM BOTTLE,General,-1.4037,Elastic,0.0822,0.2487,1.1725,False,1.1933,0.42,1.25,0.166,15.78,18,A 1% price increase leads to a 1.4% decrease in demand. Moderately price-sensitive.
21619,check,General,-1.4037,Elastic,0.4905,0.0001,0.2983,True,2.05,1.25,3.75,0.5806,10.84,25,A 1% price increase leads to a 1.4% decrease in demand. Moderately price-sensitive.
85132A,damaged,General,-1.4031,Elastic,0.4242,0.0046,0.4221,True,3.3618,1.95,9.95,0.9351,16.47,17,A 1% price increase leads to a 1.4% decrease in demand. Moderately price-sensitive.
22308,TEA COSY BLUE STRIPE,General,-1.3901,Elastic,0.0618,0.3716,1.502,False,2.7107,2.55,4.96,0.2296,3.8,15,A 1% price increase leads to a 1.39% decrease in demand. Moderately price-sensitive.
22737,RIBBON REEL CHRISTMAS PRESENT ,General,-1.3897,Elastic,0.0164,0.4189,1.7015,False,1.6934,1.65,2.88,0.1215,13.19,42,A 1% price increase leads to a 1.39% decrease in demand. Moderately price-sensitive.
85059,FRENCH ENAMEL WATER BASIN,General,-1.3848,Elastic,0.5403,0.0,0.2723,True,3.125,1.25,3.75,0.3539,4.75,24,A 1% price increase leads to a 1.38% decrease in demand. Moderately price-sensitive.
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,General,-1.3802,Elastic,0.464,0.0009,0.3497,True,3.6653,1.25,4.65,0.4016,6.35,20,A 1% price increase leads to a 1.38% decrease in demand. Moderately price-sensitive.
22799,SWEETHEART WIRE FRUIT BOWL,General,-1.3791,Elastic,0.2849,0.006,0.4556,True,7.766,2.95,8.5,0.2357,3.6,25,A 1% price increase leads to a 1.38% decrease in demand. Moderately price-sensitive.
22732,3D VINTAGE CHRISTMAS STICKERS ,General,-1.3771,Elastic,0.0112,0.5917,2.5359,False,1.2812,1.0871,2.0063,0.1181,24.89,28,A 1% price increase leads to a 1.38% decrease in demand. Moderately price-sensitive.
17091J,VANILLA INCENSE IN TIN,General,-1.3764,Elastic,0.3199,0.0011,0.3792,True,0.6277,0.38,1.25,0.6231,26.57,30,A 1% price increase leads to a 1.38% decrease in demand. Moderately price-sensitive.
21615,check,General,-1.3724,Elastic,0.4142,0.0022,0.3847,True,2.1346,1.25,3.75,0.5701,9.95,20,A 1% price increase leads to a 1.37% decrease in demand. Moderately price-sensitive.
84817,DANISH ROSE DECORATIVE PLATE,General,-1.3711,Elastic,0.6424,0.0,0.2347,True,1.5343,0.39,2.1,0.5343,24.29,21,A 1% price increase leads to a 1.37% decrease in demand. Moderately price-sensitive.
21824,check,General,-1.3674,Elastic,0.5753,0.0001,0.2769,True,0.814,0.39,1.45,0.6545,29.6,20,A 1% price increase leads to a 1.37% decrease in demand. Moderately price-sensitive.
22645,CERAMIC HEART FAIRY CAKE MONEY BANK,General,-1.365,Elastic,0.2269,0.0001,0.3226,True,1.3693,0.39,2.1191,0.2438,12.65,63,A 1% price increase leads to a 1.36% decrease in demand. Moderately price-sensitive.
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,General,-1.3642,Elastic,0.1626,0.0003,0.3575,True,0.5446,0.42,1.25,0.5286,29.4,77,A 1% price increase leads to a 1.36% decrease in demand. Moderately price-sensitive.
22314,OFFICE MUG WARMER CHOC+BLUE,General,-1.36,Elastic,0.186,0.0097,0.4952,True,2.8685,1.25,5.79,0.3313,7.51,35,A 1% price increase leads to a 1.36% decrease in demand. Moderately price-sensitive.
72799E,IVORY PILLAR CANDLE SILVER FLOCK,General,-1.3571,Elastic,0.3683,0.0027,0.3974,True,2.5573,0.79,2.95,0.3334,13.59,22,A 1% price increase leads to a 1.36% decrease in demand. Moderately price-sensitive.
21329,DINOSAURS  WRITING SET ,General,-1.3503,Elastic,0.0259,0.309,1.3104,False,1.689,1.65,3.29,0.1498,3.76,42,A 1% price increase leads to a 1.35% decrease in demand. Moderately price-sensitive.
22065,CHRISTMAS PUDDING TRINKET POT ,General,-1.3455,Elastic,0.3557,0.0002,0.3253,True,0.7599,0.39,1.45,0.6592,59.52,33,A 1% price increase leads to a 1.35% decrease in demand. Moderately price-sensitive.
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,General,-1.3429,Elastic,0.3168,0.0002,0.3287,True,1.1424,0.39,2.46,0.3351,41.13,38,A 1% price increase leads to a 1.34% decrease in demand. Moderately price-sensitive.
22269,EGG CUP NATURAL CHICKEN,General,-1.342,Elastic,0.5964,0.0,0.2208,True,0.8937,0.39,2.46,0.6889,12.81,27,A 1% price increase leads to a 1.34% decrease in demand. Moderately price-sensitive.
16216,LETTER SHAPE PENCIL SHARPENER,General,-1.3418,Elastic,0.1413,0.1674,0.9175,False,0.0867,0.06,0.16,0.5282,133.33,15,A 1% price increase leads to a 1.34% decrease in demand. Moderately price-sensitive.
84926D,LA PALMIERA TILE COASTER,General,-1.3371,Elastic,0.5839,0.0002,0.2822,True,0.6983,0.29,2.46,1.0533,22.83,18,A 1% price increase leads to a 1.34% decrease in demand. Moderately price-sensitive.
21465,PINK FLOWER CROCHET FOOD COVER,General,-1.3365,Elastic,0.0617,0.2652,1.1658,False,3.9186,3.75,7.46,0.2018,3.18,22,A 1% price increase leads to a 1.34% decrease in demand. Moderately price-sensitive.
17003,BROCADE RING PURSE ,General,-1.3359,Elastic,0.0724,0.0394,0.6335,True,0.3029,0.1602,0.4041,0.2235,96.98,59,A 1% price increase leads to a 1.34% decrease in demand. Moderately price-sensitive.
22421,LIPSTICK PEN FUSCHIA,General,-1.3339,Elastic,0.0388,0.2566,1.1553,False,0.4522,0.36,0.83,0.2636,22.57,35,A 1% price increase leads to a 1.33% decrease in demand. Moderately price-sensitive.
22500,SET OF 2 TINS JARDIN DE PROVENCE,General,-1.3298,Elastic,0.5172,0.0,0.2203,True,4.3333,1.25,4.95,0.3227,4.58,36,A 1% price increase leads to a 1.33% decrease in demand. Moderately price-sensitive.
47504K,Unknown,General,-1.327,Elastic,0.2062,0.0013,0.3881,True,1.1913,0.79,1.95,0.4628,12.51,47,A 1% price increase leads to a 1.33% decrease in demand. Moderately price-sensitive.
22406,MONEY BOX KINGS CHOICE DESIGN,General,-1.3244,Elastic,0.2749,0.0071,0.4485,True,1.1323,0.39,2.46,0.3859,7.08,25,A 1% price increase leads to a 1.32% decrease in demand. Moderately price-sensitive.
21654,Damaged,General,-1.3235,Elastic,0.346,0.004,0.4069,True,0.7755,0.39,1.45,0.673,21.32,22,A 1% price increase leads to a 1.32% decrease in demand. Moderately price-sensitive.
22806,SET OF 6 T-LIGHTS WEDDING CAKE ,General,-1.3216,Elastic,0.2111,0.0849,0.7086,False,2.5833,1.25,2.95,0.27,12.47,15,A 1% price increase leads to a 1.32% decrease in demand. Moderately price-sensitive.
20963,APPLE BATH SPONGE,General,-1.3214,Elastic,0.015,0.4283,1.6522,False,1.2839,1.25,2.46,0.1433,11.8,44,A 1% price increase leads to a 1.32% decrease in demand. Moderately price-sensitive.
16225,RATTLE SNAKE EGGS,General,-1.3194,Elastic,0.2861,0.0103,0.4661,True,1.1304,0.39,3.29,0.5336,14.5,22,A 1% price increase leads to a 1.32% decrease in demand. Moderately price-sensitive.
22310,IVORY KNITTED MUG COSY ,General,-1.313,Elastic,0.0567,0.2986,1.2285,False,1.8062,1.65,3.29,0.2731,7.24,21,A 1% price increase leads to a 1.31% decrease in demand. Moderately price-sensitive.
22123,PING MICROWAVE APRON,General,-1.3098,Elastic,0.3882,0.002,0.3677,True,2.2482,0.79,5.95,0.6603,9.59,22,A 1% price increase leads to a 1.31% decrease in demand. Moderately price-sensitive.
22203,MILK PAN RED RETROSPOT,General,-1.3084,Elastic,0.3136,0.0007,0.3477,True,3.4836,1.25,7.46,0.3315,5.09,33,A 1% price increase leads to a 1.31% decrease in demand. Moderately price-sensitive.
84819,DANISH ROSE ROUND SEWING BOX,General,-1.3054,Elastic,0.7359,0.0,0.1749,True,2.3073,0.79,4.25,0.7247,23.91,22,A 1% price increase leads to a 1.31% decrease in demand. Moderately price-sensitive.
21809,Unknown,General,-1.303,Elastic,0.1999,0.037,0.5829,True,0.7498,0.39,1.425,0.5922,33.36,22,A 1% price increase leads to a 1.3% decrease in demand. Moderately price-sensitive.
47503A,Unknown,General,-1.2956,Elastic,0.2353,0.0008,0.3604,True,0.5709,0.42,1.25,0.5672,21.39,44,A 1% price increase leads to a 1.3% decrease in demand. Moderately price-sensitive.
84944,michel oops,General,-1.2912,Elastic,0.2268,0.0161,0.4972,True,2.69,1.65,4.25,0.4833,10.68,25,A 1% price increase leads to a 1.29% decrease in demand. Moderately price-sensitive.
22476,EMPIRE UNION JACK TV DINNER TRAY,General,-1.2884,Elastic,0.2251,0.007,0.444,True,4.7461,1.95,10.79,0.423,22.52,31,A 1% price increase leads to a 1.29% decrease in demand. Moderately price-sensitive.
22678,FRENCH BLUE METAL DOOR SIGN 3,General,-1.2876,Elastic,0.0154,0.4578,1.7154,False,1.2808,1.21,2.46,0.1535,7.47,38,A 1% price increase leads to a 1.29% decrease in demand. Moderately price-sensitive.
85159A,"BLACK TEA,COFFEE,SUGAR JARS",General,-1.2807,Elastic,0.1481,0.1566,0.8518,False,2.15,1.25,6.35,0.5523,11.53,15,A 1% price increase leads to a 1.28% decrease in demand. Moderately price-sensitive.
22118,JOY WOODEN BLOCK LETTERS,General,-1.2802,Elastic,0.4966,0.0,0.2578,True,4.2389,1.25,4.95,0.344,5.96,27,A 1% price increase leads to a 1.28% decrease in demand. Moderately price-sensitive.
22942,CHRISTMAS LIGHTS 10 SANTAS ,General,-1.2801,Elastic,0.2216,0.0038,0.4114,True,7.3841,2.95,8.5,0.2861,9.75,36,A 1% price increase leads to a 1.28% decrease in demand. Moderately price-sensitive.
21810,check,General,-1.2736,Elastic,0.2471,0.0032,0.3993,True,0.7076,0.39,2.46,0.7529,65.24,33,A 1% price increase leads to a 1.27% decrease in demand. Moderately price-sensitive.
22098,BOUDOIR SQUARE TISSUE BOX,General,-1.2611,Elastic,0.2407,0.0015,0.3682,True,0.7563,0.39,2.46,0.6694,22.82,39,A 1% price increase leads to a 1.26% decrease in demand. Moderately price-sensitive.
72817,Unknown,General,-1.2545,Elastic,0.057,0.3248,1.2372,False,0.9688,0.79,1.63,0.2689,21.89,19,A 1% price increase leads to a 1.25% decrease in demand. Moderately price-sensitive.
22494,EMERGENCY FIRST AID TIN ,General,-1.2535,Elastic,0.0436,0.1688,0.8955,False,1.3533,1.06,2.46,0.2591,9.07,45,A 1% price increase leads to a 1.25% decrease in demand. Moderately price-sensitive.
21407,Unknown,General,-1.2521,Elastic,0.0117,0.5486,2.0644,False,4.1818,3.0,4.25,0.0584,3.3,33,A 1% price increase leads to a 1.25% decrease in demand. Moderately price-sensitive.
70007,HI TEC ALPINE HAND WARMER,General,-1.2512,Elastic,0.1944,0.067,0.6367,False,1.4861,0.42,1.65,0.2585,9.39,18,A 1% price increase leads to a 1.25% decrease in demand. Moderately price-sensitive.
10135,COLOURING PENCILS BROWN TUBE,General,-1.247,Elastic,0.246,0.0015,0.3638,True,1.1896,0.25,2.46,0.3777,19.47,38,A 1% price increase leads to a 1.25% decrease in demand. Moderately price-sensitive.
22178,VICTORIAN GLASS HANGING T-LIGHT,General,-1.2428,Elastic,0.0506,0.0152,0.5042,True,1.3807,0.9349,2.0574,0.2241,87.62,116,A 1% price increase leads to a 1.24% decrease in demand. Moderately price-sensitive.
21992,check,General,-1.2425,Elastic,0.1843,0.0029,0.3941,True,1.6868,1.25,2.95,0.4275,9.48,46,A 1% price increase leads to a 1.24% decrease in demand. Moderately price-sensitive.
85132B,Unknown,General,-1.2331,Elastic,0.3207,0.006,0.4013,True,3.0409,1.95,9.95,0.9241,11.45,22,A 1% price increase leads to a 1.23% decrease in demand. Moderately price-sensitive.
22975,SPACEBOY CHILDRENS EGG CUP,General,-1.2297,Elastic,0.0117,0.4892,1.762,False,1.2711,1.25,2.1575,0.1089,10.6,43,A 1% price increase leads to a 1.23% decrease in demand. Moderately price-sensitive.
22990,COTTON APRON PANTRY DESIGN,General,-1.2276,Elastic,0.0686,0.086,0.6982,False,4.7294,1.95,4.95,0.1475,7.0,44,A 1% price increase leads to a 1.23% decrease in demand. Moderately price-sensitive.
22069,BROWN  PIRATE TREASURE CHEST ,General,-1.2244,Elastic,0.4031,0.011,0.4133,True,1.314,0.39,1.65,0.4389,9.13,15,A 1% price increase leads to a 1.22% decrease in demand. Moderately price-sensitive.
22481,wet boxes,General,-1.2229,Elastic,0.2382,0.0084,0.4289,True,0.957,0.39,1.25,0.4222,13.64,28,A 1% price increase leads to a 1.22% decrease in demand. Moderately price-sensitive.
22107,PIZZA PLATE IN BOX,General,-1.2228,Elastic,0.3026,0.0065,0.4051,True,3.3539,1.25,3.75,0.2521,5.65,23,A 1% price increase leads to a 1.22% decrease in demand. Moderately price-sensitive.
22808,SET OF 6 T-LIGHTS EASTER CHICKS,General,-1.2152,Elastic,0.1545,0.0865,0.6701,False,2.78,1.25,2.95,0.1882,6.6,20,A 1% price increase leads to a 1.22% decrease in demand. Moderately price-sensitive.
84596F,SMALL MARSHMALLOWS PINK BOWL,General,-1.2126,Elastic,0.1288,0.002,0.3769,True,0.5497,0.42,1.25,0.5212,20.6,72,A 1% price increase leads to a 1.21% decrease in demand. Moderately price-sensitive.
22695,WICKER WREATH SMALL,General,-1.2053,Elastic,0.144,0.0188,0.4899,True,1.3175,0.59,1.91,0.2525,11.29,38,A 1% price increase leads to a 1.21% decrease in demand. Moderately price-sensitive.
20801,Unknown,General,-1.2029,Elastic,0.3108,0.0162,0.4478,True,1.0767,0.75,2.55,0.6299,19.67,18,A 1% price increase leads to a 1.2% decrease in demand. Moderately price-sensitive.
22199,FRYING PAN RED POLKADOT ,General,-1.2006,Elastic,0.2601,0.0013,0.3423,True,3.7181,1.25,4.25,0.2983,6.68,37,A 1% price increase leads to a 1.2% decrease in demand. Moderately price-sensitive.
22811,SET OF 6 T-LIGHTS CACTI ,General,-1.2004,Elastic,0.1278,0.094,0.6843,False,2.7696,1.25,5.79,0.4247,17.09,23,A 1% price increase leads to a 1.2% decrease in demand. Moderately price-sensitive.
79066K,RETRO MOD TRAY,General,-1.1937,Elastic,0.0224,0.4059,1.4168,False,0.8889,0.64,1.63,0.195,7.88,33,A 1% price increase leads to a 1.19% decrease in demand. Moderately price-sensitive.
22264,FELT FARM ANIMAL WHITE BUNNY ,General,-1.1834,Elastic,0.6617,0.0001,0.2185,True,0.6171,0.19,0.85,0.5269,30.88,17,A 1% price increase leads to a 1.18% decrease in demand. Moderately price-sensitive.
20992,JAZZ HEARTS PURSE NOTEBOOK,General,-1.1828,Elastic,0.1021,0.0074,0.4286,True,0.5033,0.39,0.85,0.3967,27.13,69,A 1% price increase leads to a 1.18% decrease in demand. Moderately price-sensitive.
22445,Unknown,General,-1.1796,Elastic,0.025,0.3721,1.303,False,3.0496,2.55,5.79,0.1692,4.91,34,A 1% price increase leads to a 1.18% decrease in demand. Moderately price-sensitive.
84926E,FLOWERS TILE COASTER,General,-1.1763,Elastic,0.3229,0.0111,0.4132,True,0.5258,0.29,2.46,1.0557,33.79,19,A 1% price increase leads to a 1.18% decrease in demand. Moderately price-sensitive.
22075,6 RIBBONS ELEGANT CHRISTMAS ,General,-1.1747,Elastic,0.203,0.0058,0.3992,True,1.5311,0.39,3.29,0.4174,28.75,36,A 1% price increase leads to a 1.17% decrease in demand. Moderately price-sensitive.
21819,check,General,-1.1625,Elastic,0.0942,0.1647,0.8061,False,0.5155,0.39,0.85,0.4068,32.05,22,A 1% price increase leads to a 1.16% decrease in demand. Moderately price-sensitive.
84510C,SET OF 4 POLKADOT COASTERS,General,-1.1605,Elastic,0.0449,0.4144,1.3825,False,1.3212,1.25,2.46,0.2221,3.24,17,A 1% price increase leads to a 1.16% decrease in demand. Moderately price-sensitive.
16235,RECYCLED PENCIL WITH RABBIT ERASER,General,-1.1594,Elastic,0.0216,0.4831,1.6266,False,0.2184,0.21,0.42,0.1923,28.04,25,A 1% price increase leads to a 1.16% decrease in demand. Moderately price-sensitive.
22057,CERAMIC PLATE STRAWBERRY DESIGN,General,-1.1537,Elastic,0.4295,0.0017,0.3134,True,1.203,0.39,1.49,0.4028,15.75,20,A 1% price increase leads to a 1.15% decrease in demand. Moderately price-sensitive.
20996,JAZZ HEARTS ADDRESS BOOK,General,-1.1445,Elastic,0.1358,0.0078,0.4124,True,0.2581,0.19,0.83,0.4942,24.25,51,A 1% price increase leads to a 1.14% decrease in demand. Moderately price-sensitive.
72800E,4 IVORY DINNER CANDLES SILVER FLOCK,General,-1.1437,Elastic,0.1902,0.0112,0.4238,True,2.1618,0.79,2.55,0.3127,7.73,33,A 1% price increase leads to a 1.14% decrease in demand. Moderately price-sensitive.
85159B,"WHITE TEA,COFFEE,SUGAR JARS",General,-1.1401,Elastic,0.1291,0.1005,0.6621,False,2.3182,1.25,6.35,0.5666,10.77,22,A 1% price increase leads to a 1.14% decrease in demand. Moderately price-sensitive.
22097,SWALLOW SQUARE TISSUE BOX,General,-1.1375,Elastic,0.1493,0.0138,0.4404,True,0.648,0.39,1.25,0.6159,21.38,40,A 1% price increase leads to a 1.14% decrease in demand. Moderately price-sensitive.
22096,PINK PAISLEY SQUARE TISSUE BOX ,General,-1.1222,Elastic,0.1529,0.0296,0.4905,True,0.5955,0.39,2.46,0.7921,16.32,31,A 1% price increase leads to a 1.12% decrease in demand. Moderately price-sensitive.
22201,FRYING PAN BLUE POLKADOT,General,-1.1192,Elastic,0.3083,0.011,0.3951,True,3.625,1.25,4.25,0.3375,3.85,20,A 1% price increase leads to a 1.12% decrease in demand. Moderately price-sensitive.
21616,4 PEAR BOTANICAL DINNER CANDLES,General,-1.1189,Elastic,0.3036,0.0053,0.3613,True,2.5042,1.25,3.75,0.5083,9.54,24,A 1% price increase leads to a 1.12% decrease in demand. Moderately price-sensitive.
20615,BLUE POLKADOT PASSPORT COVER,General,-1.1183,Elastic,0.2599,0.0522,0.5234,False,1.4253,0.75,4.13,0.6939,7.67,15,A 1% price increase leads to a 1.12% decrease in demand. Moderately price-sensitive.
79030G,Water damaged,General,-1.1167,Elastic,0.2427,0.0621,0.5471,False,0.558,0.39,1.65,0.7945,26.0,15,A 1% price increase leads to a 1.12% decrease in demand. Moderately price-sensitive.
47480,HANGING PHOTO CLIP ROPE LADDER,General,-1.1072,Elastic,0.0245,0.5097,1.6459,False,1.7735,1.45,3.29,0.258,14.6,20,A 1% price increase leads to a 1.11% decrease in demand. Moderately price-sensitive.
84356,POMPOM CURTAIN,General,-1.1036,Elastic,0.4551,0.0004,0.2635,True,5.863,1.95,6.95,0.3597,4.96,23,A 1% price increase leads to a 1.1% decrease in demand. Moderately price-sensitive.
23222,CHRISTMAS TREE HANGING GOLD,General,-1.1027,Elastic,0.0412,0.3905,1.2532,False,0.874,0.83,1.63,0.2043,14.15,20,A 1% price increase leads to a 1.1% decrease in demand. Moderately price-sensitive.
21401,BLUE PUDDING SPOON,General,-1.0939,Elastic,0.1487,0.0932,0.617,False,0.15,0.12,0.42,0.6156,18.2,20,A 1% price increase leads to a 1.09% decrease in demand. Moderately price-sensitive.
22944,sold as set on dotcom,General,-1.0937,Elastic,0.2409,0.028,0.4576,True,0.648,0.39,1.25,0.624,48.9,20,A 1% price increase leads to a 1.09% decrease in demand. Moderately price-sensitive.
21163,Unknown,General,-1.0924,Elastic,0.3158,0.0012,0.3039,True,0.92,0.39,1.45,0.5859,9.67,30,A 1% price increase leads to a 1.09% decrease in demand. Moderately price-sensitive.
22182,CAKE STAND VICTORIAN FILIGREE SMALL,General,-1.0923,Elastic,0.4527,0.0043,0.321,True,4.025,1.25,4.95,0.4111,8.25,16,A 1% price increase leads to a 1.09% decrease in demand. Moderately price-sensitive.
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,General,-1.0919,Elastic,0.1679,0.0145,0.4231,True,2.5887,0.79,3.29,0.315,12.23,35,A 1% price increase leads to a 1.09% decrease in demand. Moderately price-sensitive.
22547,MINI JIGSAW DINOSAUR ,General,-1.0861,Elastic,0.0397,0.3998,1.2594,False,0.3965,0.19,0.42,0.1782,24.15,20,A 1% price increase leads to a 1.09% decrease in demand. Moderately price-sensitive.
21209,MULTICOLOUR HONEYCOMB FAN,General,-1.0795,Elastic,0.3481,0.003,0.3224,True,0.73,0.39,1.65,0.7691,24.04,23,A 1% price increase leads to a 1.08% decrease in demand. Moderately price-sensitive.
22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,General,-1.0693,Elastic,0.0251,0.2873,0.993,False,4.3296,3.95,8.29,0.1367,2.19,47,A 1% price increase leads to a 1.07% decrease in demand. Moderately price-sensitive.
22723,SET OF 6 HERB TINS SKETCHBOOK,General,-1.0621,Elastic,0.1199,0.0058,0.3714,True,3.6674,1.25,3.95,0.2191,8.79,62,A 1% price increase leads to a 1.06% decrease in demand. Moderately price-sensitive.
21090,WET/MOULDY,General,-1.0576,Elastic,0.1062,0.06,0.5425,False,0.47,0.39,0.85,0.3733,15.29,34,A 1% price increase leads to a 1.06% decrease in demand. Moderately price-sensitive.
21811,Unknown,General,-1.0544,Elastic,0.2742,0.0042,0.3365,True,0.7586,0.39,1.25,0.5713,48.25,28,A 1% price increase leads to a 1.05% decrease in demand. Moderately price-sensitive.
21084,SET/6 COLLAGE PAPER CUPS,General,-1.0449,Elastic,0.1595,0.0433,0.4896,True,0.2923,0.19,0.83,0.7438,23.31,26,A 1% price increase leads to a 1.04% decrease in demand. Moderately price-sensitive.
22460,EMBOSSED GLASS TEALIGHT HOLDER,General,-1.0295,Elastic,0.0146,0.4037,1.222,False,1.2744,1.06,2.46,0.1458,18.64,50,A 1% price increase leads to a 1.03% decrease in demand. Moderately price-sensitive.
22461,Unknown,General,-1.0292,Elastic,0.3503,0.0097,0.3504,True,8.25,3.95,12.75,0.5386,4.94,18,A 1% price increase leads to a 1.03% decrease in demand. Moderately price-sensitive.
22030,??,General,-1.0223,Elastic,0.026,0.207,0.8015,False,0.4241,0.36,0.83,0.1252,24.52,63,A 1% price increase leads to a 1.02% decrease in demand. Moderately price-sensitive.
72800B, 4 PURPLE FLOCK DINNER CANDLES,General,-1.021,Elastic,0.272,0.0462,0.4633,True,2.0807,0.79,2.55,0.3872,5.53,15,A 1% price increase leads to a 1.02% decrease in demand. Moderately price-sensitive.
22703,PINK CAT BOWL,General,-1.011,Elastic,0.1972,0.0849,0.5452,False,1.585,0.59,2.35,0.4509,8.12,16,A 1% price increase leads to a 1.01% decrease in demand. Moderately price-sensitive.
23265,SET OF 3 WOODEN TREE DECORATIONS,General,-1.0079,Elastic,0.0089,0.5835,1.8206,False,1.2995,1.25,2.46,0.1595,14.97,36,A 1% price increase leads to a 1.01% decrease in demand. Moderately price-sensitive.
21947,SET OF 6 HEART CHOPSTICKS,General,-1.0035,Elastic,0.0398,0.3086,0.9663,False,1.3796,1.25,2.46,0.2762,5.25,28,A 1% price increase leads to a 1.0% decrease in demand. Low price sensitivity.
22474,SPACEBOY TV DINNER TRAY,General,-0.998,Inelastic,0.1379,0.0306,0.4412,True,4.4882,1.95,4.95,0.2398,3.76,34,A 1% price increase leads to a 1.0% decrease in demand. Low price sensitivity.
22152,check,General,-0.9969,Inelastic,0.0605,0.1823,0.7296,False,0.459,0.42,1.63,0.4734,25.71,31,A 1% price increase leads to a 1.0% decrease in demand. Low price sensitivity.
22545,MINI JIGSAW BUNNIES,General,-0.9838,Inelastic,0.0578,0.3368,0.9935,False,0.3528,0.19,0.42,0.2971,18.61,18,A 1% price increase leads to a 0.98% decrease in demand. Low price sensitivity.
84596G,Unknown,General,-0.9778,Inelastic,0.0725,0.0561,0.4998,False,0.5512,0.42,1.25,0.5124,15.82,51,A 1% price increase leads to a 0.98% decrease in demand. Low price sensitivity.
22905,CALENDAR IN SEASON DESIGN,General,-0.9772,Inelastic,0.094,0.1199,0.6069,False,2.6437,1.25,2.95,0.2316,6.78,27,A 1% price increase leads to a 0.98% decrease in demand. Low price sensitivity.
22312,OFFICE MUG WARMER POLKADOT,General,-0.9687,Inelastic,0.0414,0.2806,0.8804,False,2.884,1.25,4.37,0.1783,6.1,30,A 1% price increase leads to a 0.97% decrease in demand. Low price sensitivity.
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,General,-0.9677,Inelastic,0.2852,0.0105,0.3426,True,2.6312,1.25,8.29,0.7235,11.91,22,A 1% price increase leads to a 0.97% decrease in demand. Low price sensitivity.
22396,MAGNETS PACK OF 4 RETRO PHOTO,General,-0.9661,Inelastic,0.1373,0.0157,0.3828,True,0.5983,0.39,1.25,0.6175,11.29,42,A 1% price increase leads to a 0.97% decrease in demand. Low price sensitivity.
22161,HEART DECORATION RUSTIC HANGING ,General,-0.9646,Inelastic,0.1166,0.0447,0.4622,True,0.2557,0.19,0.65,0.6387,44.86,35,A 1% price increase leads to a 0.96% decrease in demand. Low price sensitivity.
