date,day_of_week,month,quarter,year,week_of_year,revenue,transactions,units,trend,seasonal_component,residual,seasonal_index
2014-08-24,Sunday,8,3,2014,34,0.0,0.0,0.0,14959.621780821919,-12779.394950567781,-2180.226830254138,0.1457407722064983
2014-08-25,Monday,8,3,2014,35,14538.81,609.0,5241.0,14990.488054794521,2742.761250783295,-3194.439305577817,1.1829667747145869
2014-08-26,Tuesday,8,3,2014,35,37478.02,1157.0,10552.0,14993.10624657534,3052.387167900373,19432.526585524283,1.203586042658611
2014-08-27,Wednesday,8,3,2014,35,16984.96,656.0,5338.0,14983.248575342466,1238.5282649517612,763.1831597057717,1.0826608634785633
2014-08-28,Thursday,8,3,2014,35,21346.97,756.0,6849.0,14987.271753424659,1940.9458543251399,4418.752392250202,1.1295062828150577
2014-08-29,Friday,8,3,2014,35,26364.38,830.0,7449.0,14991.69589041096,2136.3230628115934,9236.361046777449,1.1425004267981473
2014-08-30,Saturday,8,3,2014,35,18249.74,587.0,5404.0,15022.246602739726,1678.0151455657729,1549.478251694503,1.1117020103544126
2014-08-31,Sunday,8,3,2014,35,0.0,0.0,0.0,14991.75295890411,-12806.843305944369,-2184.909652959741,0.1457407722064983
2014-09-01,Monday,9,3,2014,36,22153.23,745.0,6699.0,15033.040547945206,2750.5469432111404,4369.642508843654,1.1829667747145869
2014-09-02,Tuesday,9,3,2014,36,14660.54,499.0,4816.0,15036.685315068493,3061.2592579976426,-3437.4045730661346,1.203586042658611
2014-09-03,Wednesday,9,3,2014,36,15857.82,525.0,4759.0,15046.224136986302,1243.7338792552882,-432.1380162415908,1.0826608634785633
2014-09-04,Thursday,9,3,2014,36,15960.72,611.0,5607.0,15047.941616438355,1948.8029827629423,-1036.0245992012976,1.1295062828150577
2014-09-05,Friday,9,3,2014,36,11843.24,435.0,3626.0,15051.808246575341,2144.88909922086,-5353.4573457962015,1.1425004267981473
2014-09-06,Saturday,9,3,2014,36,21865.99,738.0,6322.0,15041.989315068493,1680.2204462227448,5143.780238708764,1.1117020103544126
2014-09-07,Sunday,9,3,2014,36,0.0,0.0,0.0,14977.606958904109,-12794.758954908002,-2182.848003996107,0.1457407722064983
2014-09-08,Monday,9,3,2014,37,10849.1,471.0,4089.0,14995.74994520548,2743.72400190069,-6890.373947106169,1.1829667747145869
2014-09-09,Tuesday,9,3,2014,37,16269.4,620.0,5167.0,15001.721780821917,3054.141170423023,-1786.462951244941,1.203586042658611
2014-09-10,Wednesday,9,3,2014,37,7788.28,316.0,3193.0,14983.821835616438,1238.5756511410057,-8434.117486757445,1.0826608634785633
2014-09-11,Thursday,9,3,2014,37,12893.47,541.0,4613.0,14997.103479452056,1942.2191246166042,-4045.852604068661,1.1295062828150577
2014-09-12,Friday,9,3,2014,37,13468.5,582.0,5087.0,14970.972821917809,2133.370016706752,-3635.8428386245605,1.1425004267981473
2014-09-13,Saturday,9,3,2014,37,10990.6,449.0,3744.0,14950.538684931507,1670.0052269882658,-5629.943911919772,1.1117020103544126
2014-09-14,Sunday,9,3,2014,37,0.0,0.0,0.0,14932.29695890411,-12756.05246929668,-2176.2444896074303,0.1457407722064983
2014-09-15,Monday,9,3,2014,38,24268.66,867.0,7876.0,14955.84898630137,2736.4234521419853,6576.387561556645,1.1829667747145869
2014-09-16,Tuesday,9,3,2014,38,18169.97,621.0,5522.0,14971.949369863016,3048.079923095495,149.94070704149044,1.203586042658611
2014-09-17,Wednesday,9,3,2014,38,14765.18,493.0,4134.0,14965.388356164383,1237.0519238125846,-1437.2602799769677,1.0826608634785633
2014-09-18,Thursday,9,3,2014,38,16781.94,575.0,5566.0,14939.232821917807,1934.7245108752802,-92.0173327930886,1.1295062828150577
2014-09-19,Friday,9,3,2014,38,16227.77,528.0,5055.0,14912.139479452055,2124.9862402954204,-809.3557197474747,1.1425004267981473
2014-09-20,Saturday,9,3,2014,38,13318.08,445.0,3963.0,14910.180684931505,1665.4971572543823,-3257.5978421858877,1.1117020103544126
2014-09-21,Sunday,9,3,2014,38,0.0,0.0,0.0,14892.403424657534,-12721.973049537246,-2170.430375120288,0.1457407722064983
2014-09-22,Monday,9,3,2014,39,13297.51,555.0,4827.0,14935.631671232879,2732.724355210515,-4370.846026443394,1.1829667747145869
2014-09-23,Tuesday,9,3,2014,39,13957.9,523.0,4694.0,14938.041424657535,3041.176738716426,-4021.318163373961,1.203586042658611
2014-09-24,Wednesday,9,3,2014,39,11237.64,332.0,3282.0,14943.873616438357,1235.2734968493146,-4941.507113287673,1.0826608634785633
2014-09-25,Thursday,9,3,2014,39,11145.95,370.0,3279.0,14938.65898630137,1934.6501955576487,-5727.3591818590185,1.1295062828150577
2014-09-26,Friday,9,3,2014,39,16987.74,646.0,5600.0,14917.544109589042,2125.7564023966274,-55.560511985667745,1.1425004267981473
2014-09-27,Saturday,9,3,2014,39,12407.96,474.0,4288.0,14928.56419178082,1667.5506319268147,-4188.154823707637,1.1117020103544126
2014-09-28,Sunday,9,3,2014,39,0.0,0.0,0.0,14895.715369863015,-12724.802309290975,-2170.91306057204,0.1457407722064983
2014-09-29,Monday,9,3,2014,40,14069.72,516.0,4284.0,14919.786767123287,2729.825264209921,-3579.8920313332087,1.1829667747145869
2014-09-30,Tuesday,9,3,2014,40,17829.96,564.0,5236.0,14843.057369863014,3021.8393108851405,-34.936680748155595,1.203586042658611
2014-10-01,Wednesday,10,4,2014,40,15402.37,598.0,5248.0,14848.562684931507,1227.3950129520122,-673.5876978835181,1.0826608634785633
2014-10-02,Thursday,10,4,2014,40,19086.0,676.0,6332.0,14867.602219178081,1925.4478977786564,2292.949883043262,1.1295062828150577
2014-10-03,Friday,10,4,2014,40,11488.82,423.0,4345.0,14867.06983561644,2118.563796813205,-5496.813632429645,1.1425004267981473
2014-10-04,Saturday,10,4,2014,40,15211.73,590.0,5400.0,14882.177178082191,1662.3691092423403,-1332.8162873245317,1.1117020103544126
2014-10-05,Sunday,10,4,2014,40,0.0,0.0,0.0,14836.356657534247,-12674.094581534184,-2162.2620760000627,0.1457407722064983
2014-10-06,Monday,10,4,2014,41,14177.38,546.0,4735.0,14855.240273972604,2718.0154005390036,-3395.8756745116084,1.1829667747145869
2014-10-07,Tuesday,10,4,2014,41,16054.24,626.0,5727.0,14834.518767123289,3020.100970543526,-1800.379737666815,1.203586042658611
2014-10-08,Wednesday,10,4,2014,41,16502.28,599.0,5324.0,14843.521095890412,1226.9782708485711,431.78063326101596,1.0826608634785633
2014-10-09,Thursday,10,4,2014,41,15064.25,573.0,5499.0,14840.112849315066,1921.887851670769,-1697.7507009858352,1.1295062828150577
2014-10-10,Friday,10,4,2014,41,16634.33,682.0,5961.0,14831.395671232876,2113.48021316288,-310.54588439575446,1.1425004267981473
2014-10-11,Saturday,10,4,2014,41,30465.2,650.0,6026.0,14829.824493150683,1656.5212090880395,13978.854297761278,1.1117020103544126
2014-10-12,Sunday,10,4,2014,41,0.0,0.0,0.0,14783.281726027397,-12628.75483152995,-2154.526894497447,0.1457407722064983
2014-10-13,Monday,10,4,2014,42,16111.39,562.0,5303.0,14798.925671232877,2707.7116993063823,-1395.24737053926,1.1829667747145869
2014-10-14,Tuesday,10,4,2014,42,7382.65,321.0,2710.0,14803.413506849314,3013.7683736984814,-10434.531880547796,1.203586042658611
2014-10-15,Wednesday,10,4,2014,42,7383.93,302.0,2732.0,14821.464657534249,1225.1550666087892,-8662.689724143038,1.0826608634785633
2014-10-16,Thursday,10,4,2014,42,17119.25,569.0,5197.0,14842.998301369866,1922.2615358406272,353.99016278950717,1.1295062828150577
2014-10-17,Friday,10,4,2014,42,15243.51,553.0,5153.0,14829.250410958904,2113.174512658246,-1698.9149236171502,1.1425004267981473
2014-10-18,Saturday,10,4,2014,42,10287.74,450.0,3802.0,14841.432301369863,1657.8178246019304,-6211.510125971794,1.1117020103544126
2014-10-19,Sunday,10,4,2014,42,0.0,0.0,0.0,14800.867835616438,-12643.777927927376,-2157.089907689062,0.1457407722064983
2014-10-20,Monday,10,4,2014,43,11647.33,340.0,3182.0,14828.237232876712,2713.074741202203,-5893.981974078915,1.1829667747145869
2014-10-21,Tuesday,10,4,2014,43,14255.31,402.0,3678.0,14804.851150684932,3014.0610579177273,-3563.6022086026596,1.203586042658611
2014-10-22,Wednesday,10,4,2014,43,12647.31,495.0,4365.0,14793.86509589041,1222.8736630116796,-3369.428758902091,1.0826608634785633
2014-10-23,Thursday,10,4,2014,43,8325.7,243.0,2388.0,14786.99794520548,1915.0091378774582,-8376.307083082937,1.1295062828150577
2014-10-24,Friday,10,4,2014,43,18604.29,650.0,6015.0,14774.250547945207,2105.3370087049543,1724.70244334984,1.1425004267981473
2014-10-25,Saturday,10,4,2014,43,14705.49,575.0,5086.0,14780.28698630137,1650.9877699850258,-1725.7847562863953,1.1117020103544126
2014-10-26,Sunday,10,4,2014,43,0.0,0.0,0.0,14748.226,-12598.808154084045,-2149.4178459159557,0.1457407722064983
2014-10-27,Monday,10,4,2014,44,13024.48,515.0,4443.0,14778.181205479454,2703.9161513143013,-4457.617356793755,1.1829667747145869
2014-10-28,Tuesday,10,4,2014,44,19189.44,729.0,6472.0,14774.155726027397,3007.8118978839743,1407.4723760886277,1.203586042658611
2014-10-29,Wednesday,10,4,2014,44,26629.0,957.0,8612.0,14809.421150684931,1224.1595399333146,10595.419309381754,1.0826608634785633
2014-10-30,Thursday,10,4,2014,44,13234.88,510.0,5315.0,14830.127232876712,1920.5946516042206,-3515.841884480933,1.1295062828150577
2014-10-31,Friday,10,4,2014,44,17482.72,717.0,6492.0,14788.134356164384,2107.3154573017705,587.2701865338463,1.1425004267981473
2014-11-01,Saturday,11,4,2014,44,22076.52,828.0,7362.0,14817.928904109589,1655.1924478777994,5603.398648012612,1.1117020103544126
2014-11-02,Sunday,11,4,2014,44,0.0,0.0,0.0,14773.05509589041,-12620.018638366197,-2153.036457524213,0.1457407722064983
2014-11-03,Monday,11,4,2014,45,24920.91,859.0,7798.0,14828.472273972602,2713.117745913443,7379.319980113954,1.1829667747145869
2014-11-04,Tuesday,11,4,2014,45,25945.53,876.0,7907.0,14821.53104109589,3017.4568507984736,8106.542108105636,1.203586042658611
2014-11-05,Wednesday,11,4,2014,45,17160.53,690.0,6113.0,14833.91597260274,1226.1843030637942,1100.4297243334654,1.0826608634785633
2014-11-06,Thursday,11,4,2014,45,28865.13,759.0,6969.0,14810.449753424658,1918.0462943852156,12136.633952190126,1.1295062828150577
2014-11-07,Friday,11,4,2014,45,15703.42,584.0,5361.0,14799.728465753426,2108.9676228665535,-1205.276088619979,1.1425004267981473
2014-11-08,Saturday,11,4,2014,45,13991.8,606.0,5320.0,14817.311013698629,1655.1234282767166,-2480.634441975346,1.1117020103544126
2014-11-09,Sunday,11,4,2014,45,0.0,0.0,0.0,14781.094849315068,-12626.886671918395,-2154.208177396673,0.1457407722064983
2014-11-10,Monday,11,4,2014,46,25819.76,978.0,8872.0,14829.505315068494,2713.3067581109062,8276.947926820598,1.1829667747145869
2014-11-11,Tuesday,11,4,2014,46,30853.0,865.0,7678.0,14823.693643835615,3017.897126532097,13011.409229632289,1.203586042658611
2014-11-12,Wednesday,11,4,2014,46,16151.97,604.0,5515.0,14798.800657534248,1223.2816407989108,129.8877016668407,1.0826608634785633
2014-11-13,Thursday,11,4,2014,46,17285.3,695.0,6232.0,14793.415342465752,1915.8402311419836,576.0444263922632,1.1295062828150577
2014-11-14,Friday,11,4,2014,46,17743.05,579.0,5138.0,14810.460849315072,2110.4969921046495,822.092158580278,1.1425004267981473
2014-11-15,Saturday,11,4,2014,46,14040.09,595.0,4976.0,14810.067561643837,1654.3143201202904,-2424.2918817641266,1.1117020103544126
2014-11-16,Sunday,11,4,2014,46,0.0,0.0,0.0,14772.607726027396,-12619.63646853248,-2152.9712574949153,0.1457407722064983
2014-11-17,Monday,11,4,2014,47,26595.51,1090.0,9381.0,14821.550794520548,2711.8513451418476,9062.107860337603,1.1829667747145869
2014-11-18,Tuesday,11,4,2014,47,25711.52,979.0,8300.0,14796.112520547944,3012.2819947898806,7903.125484662176,1.203586042658611
2014-11-19,Wednesday,11,4,2014,47,12483.79,569.0,4909.0,14835.89608219178,1226.3479806322066,-3578.4540628239865,1.0826608634785633
2014-11-20,Thursday,11,4,2014,47,15625.66,579.0,5399.0,14834.67989041096,1921.1842493584113,-1130.2041397693715,1.1295062828150577
2014-11-21,Friday,11,4,2014,47,16709.6,624.0,5725.0,14841.021780821919,2114.851937887724,-246.27371870964407,1.1425004267981473
2014-11-22,Saturday,11,4,2014,47,19979.95,473.0,4364.0,14819.570164383562,1655.3757799499172,3505.0040556665217,1.1117020103544126
2014-11-23,Sunday,11,4,2014,47,0.0,0.0,0.0,14772.358602739725,-12619.42365266513,-2152.9349500745957,0.1457407722064983
2014-11-24,Monday,11,4,2014,48,29364.3,884.0,8250.0,14839.380958904108,2715.1136728117385,11809.805368284153,1.1829667747145869
2014-11-25,Tuesday,11,4,2014,48,35486.29,1036.0,9468.0,14816.169753424658,3016.365367457933,17653.754879117412,1.203586042658611
2014-11-26,Wednesday,11,4,2014,48,19565.37,706.0,6551.0,14800.420356164384,1223.415526486253,3541.5341173493616,1.0826608634785633
2014-11-27,Thursday,11,4,2014,48,20003.49,738.0,6506.0,14805.767835616438,1917.4399566134273,3280.2822077701367,1.1295062828150577
2014-11-28,Friday,11,4,2014,48,16488.14,483.0,4530.0,14804.565342465756,2109.6568798624307,-426.0822223281871,1.1425004267981473
2014-11-29,Saturday,11,4,2014,48,15700.35,592.0,5185.0,14806.748219178082,1653.943542893811,-760.3417620718924,1.1117020103544126
2014-11-30,Sunday,11,4,2014,48,0.0,0.0,0.0,14772.79805479452,-12619.799058638111,-2152.9989961564097,0.1457407722064983
2014-12-01,Monday,12,4,2014,49,27456.12,794.0,6918.0,14830.601342465754,2713.5072947087815,9912.011362825464,1.1829667747145869
2014-12-02,Tuesday,12,4,2014,49,22726.66,873.0,7925.0,14862.494602739727,3025.7964602067445,4838.3689370535285,1.203586042658611
2014-12-03,Wednesday,12,4,2014,49,19525.42,793.0,6754.0,14869.761698630138,1229.147341729235,3426.510959640625,1.0826608634785633
2014-12-04,Thursday,12,4,2014,49,23906.29,934.0,8347.0,14870.838602739726,1925.8670297834888,7109.584367476786,1.1295062828150577
2014-12-05,Friday,12,4,2014,49,16333.86,612.0,5521.0,14837.209643835618,2114.3087067401634,-617.6583505757812,1.1425004267981473
2014-12-06,Saturday,12,4,2014,49,17443.58,589.0,5460.0,14825.61115068493,1656.0505702643034,961.9182790507682,1.1117020103544126
2014-12-07,Sunday,12,4,2014,49,0.0,0.0,0.0,14762.256356164382,-12610.793715306698,-2151.462640857684,0.1457407722064983
2014-12-08,Monday,12,4,2014,50,15717.02,548.0,4756.0,14850.38008219178,2717.126146924372,-1850.4862291161508,1.1829667747145869
2014-12-09,Tuesday,12,4,2014,50,26590.25,845.0,7892.0,14855.641452054795,3024.401254379056,8710.207293566149,1.203586042658611
2014-12-10,Wednesday,12,4,2014,50,16381.44,603.0,5428.0,14849.050575342466,1227.435342394665,304.95408226286963,1.0826608634785633
2014-12-11,Thursday,12,4,2014,50,11973.49,428.0,3972.0,14843.671369863014,1922.3487024392546,-4792.530072302268,1.1295062828150577
2014-12-12,Friday,12,4,2014,50,28189.96,1147.0,10395.0,14869.040410958904,2118.844604640544,11202.074984400551,1.1425004267981473
2014-12-13,Saturday,12,4,2014,50,11768.23,467.0,4096.0,14710.022575342466,1643.1390940245476,-4584.9316693670135,1.1117020103544126
2014-12-14,Sunday,12,4,2014,50,0.0,0.0,0.0,14648.170465753426,-12513.3347906621,-2134.8356750913263,0.1457407722064983
2014-12-15,Monday,12,4,2014,51,14654.11,518.0,4806.0,14684.037287671234,2686.690942313936,-2716.618229985169,1.1829667747145869
2014-12-16,Tuesday,12,4,2014,51,22019.44,815.0,7307.0,14689.285178082191,2990.533438889542,4339.621383028265,1.203586042658611
2014-12-17,Wednesday,12,4,2014,51,32493.73,1017.0,9719.0,14711.479780821917,1216.0636217301644,16566.186597447915,1.0826608634785633
2014-12-18,Thursday,12,4,2014,51,20859.26,785.0,6826.0,14675.252328767123,1900.5373784716494,4283.470292761226,1.1295062828150577
2014-12-19,Friday,12,4,2014,51,22253.85,862.0,7580.0,14671.710712328764,2090.7250383657993,5491.414249305435,1.1425004267981473
2014-12-20,Saturday,12,4,2014,51,26073.27,982.0,8349.0,14631.979506849317,1634.4215263796357,9806.868966771048,1.1117020103544126
2014-12-21,Sunday,12,4,2014,51,0.0,0.0,0.0,14581.334630136987,-12456.239661339469,-2125.094968797519,0.1457407722064983
2014-12-22,Monday,12,4,2014,52,20566.19,716.0,6636.0,14648.346684931506,2680.1607478430287,3237.6825672254636,1.1829667747145869
2014-12-23,Tuesday,12,4,2014,52,20377.65,760.0,6788.0,14668.679726027396,2986.3384564485145,2722.631817524091,1.203586042658611
2014-12-24,Wednesday,12,4,2014,52,18754.81,666.0,6028.0,14641.486410958903,1210.2779093395134,2903.0456797015845,1.0826608634785633
2014-12-25,Thursday,12,4,2014,52,26716.07,931.0,8414.0,14652.230575342466,1897.5559167617373,10166.283507895796,1.1295062828150577
2014-12-26,Friday,12,4,2014,52,24689.85,1001.0,9004.0,14651.461342465753,2087.8394945179266,7950.54916301632,1.1425004267981473
2014-12-27,Saturday,12,4,2014,52,14561.42,604.0,5092.0,14677.10419178082,1639.462044403094,-1755.1462361839137,1.1117020103544126
2014-12-28,Sunday,12,4,2014,52,0.0,0.0,0.0,14648.03095890411,-12513.21561564873,-2134.815343255379,0.1457407722064983
2014-12-29,Monday,12,4,2014,1,17162.73,729.0,6413.0,14688.560027397261,2687.518453414481,-213.34848081174277,1.1829667747145869
2014-12-30,Tuesday,12,4,2014,1,18638.89,798.0,6889.0,14692.895479452054,2991.268445858237,954.7260746897082,1.203586042658611
2014-12-31,Wednesday,12,4,2014,1,17645.19,640.0,5508.0,14673.512410958901,1212.9252061532775,1758.7523828878197,1.0826608634785633
2015-01-01,Thursday,1,1,2015,1,20208.82,664.0,6458.0,14664.69098630137,1899.169618267373,3644.959395431257,1.1295062828150577
2015-01-02,Friday,1,1,2015,1,18374.61,670.0,5966.0,14643.713863013698,2086.7354753893987,1644.160661596904,1.1425004267981473
2015-01-03,Saturday,1,1,2015,1,28020.44,904.0,7949.0,14645.905945205479,1635.9771375410958,11738.556917253423,1.1117020103544126
2015-01-04,Sunday,1,1,2015,1,0.0,0.0,0.0,14594.722109589042,-12467.67603919828,-2127.046070390761,0.1457407722064983
2015-01-05,Monday,1,1,2015,2,20689.48,672.0,6260.0,14641.402246575344,2678.8901463547973,3369.187607069858,1.1829667747145869
2015-01-06,Tuesday,1,1,2015,2,20498.69,740.0,7031.0,14645.281972602743,2981.5750004216875,2871.8330269755684,1.203586042658611
2015-01-07,Wednesday,1,1,2015,2,20792.42,641.0,5981.0,14651.267424657535,1211.086416377538,4930.066158964925,1.0826608634785633
2015-01-08,Thursday,1,1,2015,2,11447.76,414.0,3898.0,14649.169753424658,1897.159521092803,-5098.56927451746,1.1295062828150577
2015-01-09,Friday,1,1,2015,2,10205.55,361.0,3629.0,14636.546328767125,2085.7140987001717,-6516.7104274672965,1.1425004267981473
2015-01-10,Saturday,1,1,2015,2,16429.2,486.0,4319.0,14622.079808219178,1633.3157101407464,173.80448164007657,1.1117020103544126
2015-01-11,Sunday,1,1,2015,2,0.0,0.0,0.0,14565.503452054794,-12442.715731375913,-2122.7877206788817,0.1457407722064983
2015-01-12,Monday,1,1,2015,3,20609.62,754.0,6549.0,14606.799808219177,2672.5590498115093,3330.2611419693126,1.1829667747145869
2015-01-13,Tuesday,1,1,2015,3,12232.73,396.0,3655.0,14622.672986301372,2976.9721263720685,-5366.9151126734405,1.203586042658611
2015-01-14,Wednesday,1,1,2015,3,10146.19,382.0,3301.0,14619.5138630137,1208.4616395535386,-5681.785502567239,1.0826608634785633
2015-01-15,Thursday,1,1,2015,3,16345.45,581.0,5195.0,14600.245506849316,1890.8235237793033,-145.61903062861893,1.1295062828150577
2015-01-16,Friday,1,1,2015,3,14519.99,560.0,5226.0,14611.987479452057,2082.214452191103,-2174.21193164316,1.1425004267981473
2015-01-17,Saturday,1,1,2015,3,12977.98,471.0,4163.0,14581.704109589042,1628.8056634342963,-3232.5297730233387,1.1117020103544126
2015-01-18,Sunday,1,1,2015,3,0.0,0.0,0.0,14546.969890410961,-12426.883265317787,-2120.086625093174,0.1457407722064983
2015-01-19,Monday,1,1,2015,4,13094.98,524.0,4552.0,14615.416383561645,2674.1355968110056,-4194.5719803726515,1.1829667747145869
2015-01-20,Tuesday,1,1,2015,4,17244.3,665.0,5571.0,14624.67008219178,2977.3787072212067,-357.74878941298766,1.203586042658611
2015-01-21,Wednesday,1,1,2015,4,13470.41,438.0,4375.0,14616.883506849314,1208.2442120417343,-2354.717718891048,1.0826608634785633
2015-01-22,Thursday,1,1,2015,4,23793.97,814.0,7384.0,14638.178191780822,1895.7360448019774,7260.055763417202,1.1295062828150577
2015-01-23,Friday,1,1,2015,4,15196.74,540.0,4687.0,14644.064767123287,2086.7854793747806,-1534.1102464980681,1.1425004267981473
2015-01-24,Saturday,1,1,2015,4,13792.09,523.0,4629.0,14622.875753424656,1633.4046188203304,-2464.190372244986,1.1117020103544126
2015-01-25,Sunday,1,1,2015,4,0.0,0.0,0.0,14548.233123287671,-12427.962393659569,-2120.2707296281023,0.1457407722064983
2015-01-26,Monday,1,1,2015,5,10475.85,452.0,3944.0,14570.390273972604,2665.8973147615534,-6760.437588734157,1.1829667747145869
2015-01-27,Tuesday,1,1,2015,5,19188.38,633.0,5775.0,14567.334082191779,2965.705897879332,1655.34001992889,1.203586042658611
2015-01-28,Wednesday,1,1,2015,5,17282.99,651.0,5891.0,14589.70106849315,1205.997288215761,1487.2916432910904,1.0826608634785633
2015-01-29,Thursday,1,1,2015,5,20435.28,745.0,6680.0,14577.64306849315,1887.8963660052395,3969.74056550161,1.1295062828150577
2015-01-30,Friday,1,1,2015,5,12519.05,456.0,4217.0,14565.675095890412,2075.6149177675293,-4122.240013657942,1.1425004267981473
2015-01-31,Saturday,1,1,2015,5,14481.88,453.0,4359.0,14541.532849315066,1624.318452903223,-1683.9713022182902,1.1117020103544126
2015-02-01,Sunday,2,1,2015,5,0.0,0.0,0.0,14511.868575342463,-12396.897643012837,-2114.9709323296265,0.1457407722064983
2015-02-02,Monday,2,1,2015,6,10750.58,484.0,4328.0,14547.095342465753,2661.6351162765477,-6458.1504587423005,1.1829667747145869
2015-02-03,Tuesday,2,1,2015,6,11015.87,393.0,3686.0,14544.800328767124,2961.1183401933617,-6490.048668960484,1.203586042658611
2015-02-04,Wednesday,2,1,2015,6,15850.07,546.0,4997.0,14549.06997260274,1202.6386867453793,98.36134065188071,1.0826608634785633
2015-02-05,Thursday,2,1,2015,6,8358.29,373.0,3608.0,14574.914520547945,1887.5430019033736,-8104.167522451318,1.1295062828150577
2015-02-06,Friday,2,1,2015,6,8408.6,345.0,2987.0,14581.71126027397,2077.9000780363917,-8251.011338310362,1.1425004267981473
2015-02-07,Saturday,2,1,2015,6,16885.51,505.0,4751.0,14588.322383561645,1629.5449379421123,667.6426784962416,1.1117020103544126
2015-02-08,Sunday,2,1,2015,6,0.0,0.0,0.0,14536.468219178081,-12417.912115759847,-2118.5561034182338,0.1457407722064983
2015-02-09,Monday,2,1,2015,7,21221.67,739.0,7150.0,14595.940575342465,2670.5721709961826,3955.1572536613503,1.1829667747145869
2015-02-10,Tuesday,2,1,2015,7,25741.93,1006.0,8692.0,14616.82298630137,2975.781148022515,8149.325865676115,1.203586042658611
2015-02-11,Wednesday,2,1,2015,7,18985.92,650.0,5848.0,14660.05410958904,1211.81273134109,3114.053159069868,1.0826608634785633
2015-02-12,Thursday,2,1,2015,7,18649.29,651.0,5572.0,14657.198328767123,1898.1992720417063,2093.8923991911715,1.1295062828150577
2015-02-13,Friday,2,1,2015,7,20003.42,750.0,6857.0,14642.588630136985,2086.57512922422,3274.2562406387938,1.1425004267981473
2015-02-14,Saturday,2,1,2015,7,14929.01,500.0,4726.0,14638.962712328766,1635.2015644704084,-1345.1542767991746,1.1117020103544126
2015-02-15,Sunday,2,1,2015,7,0.0,0.0,0.0,14584.693589041093,-12459.10908297908,-2125.584506062014,0.1457407722064983
2015-02-16,Monday,2,1,2015,8,10244.34,327.0,2790.0,14625.487589041095,2675.9782927950687,-7057.125881836164,1.1829667747145869
2015-02-17,Tuesday,2,1,2015,8,15002.51,645.0,5993.0,14646.591232876712,2981.8415475396746,-2625.922780416386,1.203586042658611
2015-02-18,Wednesday,2,1,2015,8,10791.47,428.0,3983.0,14628.478109589041,1209.202631915891,-5046.210741504933,1.0826608634785633
2015-02-19,Thursday,2,1,2015,8,13204.92,581.0,5164.0,14633.028438356167,1895.069119378536,-3323.1775577347025,1.1295062828150577
2015-02-20,Friday,2,1,2015,8,17474.65,607.0,5581.0,14631.802328767122,2085.038076675441,757.8095945574382,1.1425004267981473
2015-02-21,Saturday,2,1,2015,8,10276.61,455.0,3785.0,14589.031808219179,1629.624182102554,-5942.0459903217325,1.1117020103544126
2015-02-22,Sunday,2,1,2015,8,0.0,0.0,0.0,14525.81493150685,-12408.811446460359,-2117.003485046491,0.1457407722064983
2015-02-23,Monday,2,1,2015,9,11266.19,415.0,3790.0,14577.975698630136,2667.2851954459825,-5979.070894076118,1.1829667747145869
2015-02-24,Tuesday,2,1,2015,9,14695.9,558.0,4934.0,14584.490438356164,2969.198692537281,-2857.789130893446,1.203586042658611
2015-02-25,Wednesday,2,1,2015,9,8475.14,333.0,3090.0,14522.339095890413,1200.4290893947993,-7247.628185285213,1.0826608634785633
2015-02-26,Thursday,2,1,2015,9,10262.83,386.0,3848.0,14509.42791780822,1879.0620754083652,-6125.659993216585,1.1295062828150577
2015-02-27,Friday,2,1,2015,9,18229.94,613.0,5623.0,14529.80290410959,2070.5031151285775,1629.6339807618306,1.1425004267981473
2015-02-28,Saturday,2,1,2015,9,16526.24,658.0,6256.0,14513.410630136987,1621.177144485404,391.6522253776111,1.1117020103544126
2015-03-01,Sunday,3,1,2015,9,0.0,0.0,0.0,14463.411342465755,-12355.50260467457,-2107.9087377911856,0.1457407722064983
2015-03-02,Monday,3,1,2015,10,15069.97,569.0,5508.0,14512.824027397262,2655.3646042932387,-2098.2186316905018,1.1829667747145869
2015-03-03,Tuesday,3,1,2015,10,12616.21,432.0,3706.0,14485.543452054795,2949.0544671631897,-4818.387919217986,1.203586042658611
2015-03-04,Wednesday,3,1,2015,10,17286.23,505.0,4833.0,14501.013205479452,1198.6662728789802,1586.5505216415672,1.0826608634785633
2015-03-05,Thursday,3,1,2015,10,10822.93,397.0,3413.0,14503.77808219178,1878.3303861991642,-5559.1784683909445,1.1295062828150577
2015-03-06,Friday,3,1,2015,10,11815.64,357.0,3228.0,14528.593671232875,2070.3307989275468,-4783.284470160423,1.1425004267981473
2015-03-07,Saturday,3,1,2015,10,10523.07,359.0,3442.0,14540.375369863013,1624.1891601214847,-5641.4945299844985,1.1117020103544126
2015-03-08,Sunday,3,1,2015,10,0.0,0.0,0.0,14480.468547945207,-12370.073879855761,-2110.394668089446,0.1457407722064983
2015-03-09,Monday,3,1,2015,11,6622.19,265.0,2153.0,14525.5218630137,2657.687886321834,-10561.019749335535,1.1829667747145869
2015-03-10,Tuesday,3,1,2015,11,18033.04,518.0,4688.0,14533.857178082191,2958.8904674511996,540.29235446661,1.203586042658611
2015-03-11,Wednesday,3,1,2015,11,14265.68,511.0,4510.0,14530.70873972603,1201.1209313812594,-1466.1496711072884,1.0826608634785633
2015-03-12,Thursday,3,1,2015,11,14070.66,491.0,4436.0,14557.534356164384,1885.2921614193438,-2372.166517583728,1.1295062828150577
