product_id,product_name,category,avg_unit_price,trading_days,avg_daily_demand,std_daily_demand,cv,safety_stock,reorder_point,eoq,max_stock,annual_demand,orders_per_year,annual_holding_cost,annual_ordering_cost,total_annual_cost,avg_daily_forecast,forecast_annual,forecast_rop,forecast_eoq,stockout_risk
90082B,Unknown,General,6.32,38,7.5,6.636,0.885,28.9,81.4,465.4,546.8,2737.5,5.9,294.1,294.1,588.2,,,81.4,465.4,Medium
84527,FLAMES SUNGLASSES PINK LENSES,General,1.66,4,7.5,11.03,1.471,48.0,100.5,908.0,1008.6,2737.5,3.0,150.74,150.74,301.47,,,100.5,908.0,High
21692,SILVER LATTICE VANILLA CANDLE POT,General,3.74,18,7.5,12.599,1.68,54.8,107.3,605.1,712.5,2737.5,4.5,226.19,226.19,452.38,,,107.3,605.0,Critical
21847,GREEN  DIAMANTE PEN IN GIFT BOX,General,4.97,10,7.5,6.57,0.876,28.6,81.1,525.1,606.1,2737.5,5.2,260.69,260.69,521.38,,,81.1,524.8,Medium
35400,Unknown,General,9.13,2,7.5,4.95,0.66,21.5,74.0,387.2,461.2,2737.5,7.1,353.51,353.51,707.01,,,74.0,387.2,Medium
90212B,JET BLACK LAS VEGAS BRACELET ROUND,General,3.71,6,7.5,9.566,1.275,41.6,94.1,607.1,701.3,2737.5,4.5,225.45,225.45,450.89,,,94.1,607.4,High
23019,SMALL APOTHECARY MEASURING JAR ,General,8.12,64,7.5,6.486,0.865,28.2,80.7,410.7,491.4,2737.5,6.7,333.29,333.29,666.58,,,80.7,410.6,Medium
72821,Unknown,General,1.64,20,7.5,6.879,0.917,29.9,82.4,913.3,995.7,2737.5,3.0,149.87,149.87,299.74,,,82.4,913.6,Medium
21763,VINTAGE WOODEN BAR STOOL,General,26.57,18,7.5,8.542,1.139,37.2,89.7,227.0,316.7,2737.5,12.1,603.01,603.01,1206.02,,,89.7,227.0,High
23558,LANDMARK FRAME LONDON BRIDGE ,General,12.43,79,7.494,8.254,1.101,35.9,88.4,331.6,420.0,2735.2,8.2,412.36,412.36,824.72,,,88.4,331.7,High
85160B,BLACK BIRD GARDEN DESIGN MUG,General,0.39,45,7.489,6.391,0.853,27.8,80.2,1874.7,1954.9,2733.4,1.5,72.9,72.9,145.81,,,80.2,1872.0,Medium
21202,DOLLY HONEYCOMB GARLAND,General,1.5,33,7.485,9.118,1.218,39.7,92.1,954.9,1046.9,2732.0,2.9,143.06,143.06,286.11,,,92.1,954.3,High
21473,SWEETHEART CREAM STEEL TABLE RECT,General,20.0,25,7.48,8.505,1.137,37.0,89.4,261.3,350.6,2730.2,10.4,522.49,522.49,1044.98,,,89.4,261.3,High
22357,KINGS CHOICE BISCUIT TIN,General,4.23,219,7.479,7.728,1.033,33.6,86.0,568.1,654.1,2730.0,4.8,240.26,240.26,480.51,,,86.0,568.1,High
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,General,3.77,23,7.478,6.508,0.87,28.3,80.7,601.3,682.0,2729.6,4.5,226.96,226.96,453.92,,,80.6,601.7,Medium
23428,IVORY RETRO KITCHEN WALL CLOCK,General,8.12,55,7.473,5.28,0.707,23.0,75.3,409.9,485.2,2727.5,6.7,332.73,332.73,665.46,,,75.3,409.8,Medium
22202,Unknown,General,3.75,34,7.471,5.717,0.765,24.9,77.2,603.1,680.3,2726.8,4.5,226.07,226.07,452.14,,,77.2,603.0,Medium
17014A,Unknown,General,0.42,13,7.462,4.994,0.669,21.7,74.0,1805.6,1879.5,2723.5,1.5,75.42,75.42,150.84,,,73.9,1800.6,Medium
22236,CAKE STAND 3 TIER MAGIC GARDEN,General,12.27,139,7.46,6.79,0.91,29.6,81.8,333.1,414.9,2723.1,8.2,408.76,408.76,817.52,,,81.8,333.1,Medium
72807B,????missing,General,4.25,146,7.459,5.829,0.781,25.4,77.6,565.9,643.5,2722.5,4.8,240.53,240.53,481.06,,,77.6,565.9,Medium
20854,Unknown,General,1.64,46,7.457,6.49,0.87,28.2,80.4,909.7,990.2,2721.6,3.0,149.59,149.59,299.18,,,80.4,910.9,Medium
71510,SQUARE METAL CANDLEHOLDER BASE,General,0.84,11,7.455,4.824,0.647,21.0,73.2,1270.6,1343.7,2720.9,2.1,107.07,107.07,214.15,,,73.2,1272.6,Medium
20837,FRENCH FLORAL CUSHION COVER ,General,0.83,31,7.452,3.749,0.503,16.3,68.5,1283.0,1351.5,2719.8,2.1,105.99,105.99,211.99,,,68.5,1280.0,Medium
35004P,Unknown,General,5.35,9,7.444,5.681,0.763,24.7,76.8,503.8,580.7,2717.2,5.4,269.66,269.66,539.32,,,76.8,503.9,Medium
22512,DOORSTOP RACING CAR DESIGN,General,1.94,70,7.443,5.426,0.729,23.6,75.7,836.4,912.1,2716.6,3.2,162.41,162.41,324.82,,,75.7,836.8,Medium
21808,Unknown,General,3.39,43,7.442,9.109,1.224,39.6,91.7,632.6,724.3,2716.3,4.3,214.7,214.7,429.39,,,91.7,633.0,High
23057,rusty throw away,General,4.87,89,7.438,9.03,1.214,39.3,91.4,527.8,619.1,2714.9,5.1,257.21,257.21,514.42,,,91.4,528.0,High
21197,MULTICOLOUR  CONFETTI IN TUBE,General,1.67,31,7.419,7.482,1.008,32.6,84.5,901.1,985.6,2708.1,3.0,150.26,150.26,300.52,,,84.5,900.4,High
84766,Unknown,General,3.67,36,7.417,6.349,0.856,27.6,79.5,607.6,687.1,2707.1,4.5,222.78,222.78,445.56,,,79.5,607.3,Medium
21476,STEEL SWEETHEART ROUND TABLE CREAM,General,14.98,17,7.412,7.517,1.014,32.7,84.6,300.5,385.1,2705.3,9.0,450.18,450.18,900.37,,,84.6,300.5,High
21293,MIRRORED DOVE WALL DECORATION,General,2.45,39,7.41,6.711,0.906,29.2,81.1,742.5,823.6,2704.7,3.6,182.14,182.14,364.28,,,81.1,743.0,Medium
90200C,Unknown,General,4.24,22,7.409,7.189,0.97,31.3,83.2,564.9,648.1,2704.3,4.8,239.36,239.36,478.73,,,83.2,564.7,Medium
20697,LITTLE GREEN MONSTER SOFT TOY,General,2.58,15,7.4,10.034,1.356,43.7,95.5,723.2,818.7,2701.0,3.7,186.73,186.73,373.47,,,95.5,723.5,High
35443,RASTA IN BATH W SPLIFF ASHTRAY,General,0.85,10,7.4,9.732,1.315,42.4,94.2,1262.0,1356.1,2701.0,2.1,107.02,107.02,214.03,,,94.2,1260.5,High
37444B,Unknown,General,2.92,15,7.4,6.61,0.893,28.8,80.6,680.5,761.1,2701.0,4.0,198.45,198.45,396.89,,,80.6,680.1,Medium
85145,Unknown,General,3.94,28,7.393,6.59,0.891,28.7,80.4,585.3,665.7,2698.4,4.6,230.51,230.51,461.01,,,80.5,585.2,Medium
75172,Unknown,General,1.78,23,7.391,5.852,0.792,25.5,77.2,871.5,948.7,2697.8,3.1,154.79,154.79,309.58,,,77.2,870.5,Medium
21056,DOCTOR'S BAG SOFT TOY,General,9.52,139,7.388,7.569,1.024,32.9,84.7,376.4,461.0,2696.8,7.2,358.25,358.25,716.51,,,84.6,376.3,High
23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,General,1.66,44,7.386,6.296,0.852,27.4,79.1,901.5,980.6,2696.0,3.0,149.53,149.53,299.07,,,79.1,901.1,Medium
21288,Unknown,General,2.92,104,7.385,8.66,1.173,37.7,89.4,679.3,768.6,2695.4,4.0,198.41,198.41,396.82,,,89.4,679.4,High
21826,Unknown,General,1.25,34,7.382,6.495,0.88,28.3,79.9,1039.5,1119.5,2694.6,2.6,129.6,129.6,259.21,,,80.0,1038.2,Medium
90185A,AMBER DIAMANTE EXPANDABLE RING,General,4.2,8,7.375,4.241,0.575,18.5,70.1,565.9,636.0,2691.9,4.8,237.83,237.83,475.66,,,70.1,566.1,Medium
23574,PACKING CHARGE,General,7.5,40,7.375,5.419,0.735,23.6,75.2,423.7,498.9,2691.9,6.4,317.7,317.7,635.4,,,75.2,423.6,Medium
84522,Unknown,General,1.95,8,7.375,5.951,0.807,25.9,77.5,830.3,907.8,2691.9,3.2,162.11,162.11,324.22,,,77.5,830.8,Medium
23482,PEARLISED IVORY HEART LARGE ,General,1.63,51,7.373,7.746,1.051,33.7,85.3,908.4,993.7,2691.0,3.0,148.12,148.12,296.25,,,85.3,908.5,High
21333,CLASSIC WHITE FRAME,General,2.95,44,7.364,9.259,1.257,40.3,91.8,674.5,766.4,2687.7,4.0,199.23,199.23,398.46,,,91.8,674.9,High
22108,PING! MICROWAVE PLATE,General,2.63,64,7.359,5.633,0.765,24.5,76.0,714.8,790.8,2686.2,3.8,187.9,187.9,375.81,,,76.0,714.6,Medium
84673A,PINK FLY SWAT,General,0.65,39,7.359,6.23,0.847,27.1,78.6,1439.7,1518.3,2686.0,1.9,93.28,93.28,186.57,,,78.6,1437.4,Medium
90010B,Unknown,General,8.9,14,7.357,5.638,0.766,24.5,76.0,388.4,464.4,2685.4,6.9,345.71,345.71,691.43,,,76.0,388.4,Medium
84352,Damages/samples,General,16.71,68,7.353,7.742,1.053,33.7,85.2,283.4,368.6,2683.8,9.5,473.51,473.51,947.01,,,85.2,283.4,High
20616,CHERRY BLOSSOM PASSPORT COVER,General,0.97,30,7.333,5.561,0.758,24.2,75.5,1173.2,1248.7,2676.7,2.3,114.07,114.07,228.15,,,75.5,1174.6,Medium
16161M,WRAP  PINK FLOCK,General,0.42,9,7.333,7.583,1.034,33.0,84.3,1782.7,1867.1,2676.7,1.5,75.07,75.07,150.14,,,84.3,1785.1,High
20695,FLORAL BLUE MONSTER,General,4.31,3,7.333,7.095,0.967,30.9,82.2,557.5,639.7,2676.7,4.8,240.08,240.08,480.16,,,82.2,557.2,Medium
20845,ZINC HEART LATTICE 2 WALL PLANTER,General,6.31,12,7.333,7.278,0.992,31.7,83.0,460.5,543.5,2676.7,5.8,290.62,290.62,581.24,,,83.0,460.5,Medium
90192,JADE DROP EARRINGS W FILIGREE,General,4.93,12,7.333,5.883,0.802,25.6,76.9,521.2,598.1,2676.7,5.1,256.8,256.8,513.6,,,76.9,521.0,Medium
23073,GEORGIAN TRINKET BOX,General,12.39,153,7.327,7.399,1.01,32.2,83.5,328.6,412.1,2674.3,8.1,406.96,406.96,813.91,,,83.5,328.5,High
21128,GOLD FISHING GNOME,General,6.04,49,7.327,9.384,1.281,40.8,92.1,470.5,562.6,2674.2,5.7,284.2,284.2,568.4,,,92.1,470.5,High
84751B,Unknown,General,1.67,34,7.324,8.149,1.113,35.5,86.7,894.8,981.6,2673.1,3.0,149.36,149.36,298.72,,,86.8,894.6,High
17090D,Unknown,General,1.26,51,7.314,6.231,0.852,27.1,78.3,1030.9,1109.2,2669.5,2.6,129.47,129.47,258.94,,,78.3,1029.2,Medium
85197,Unknown,General,2.11,45,7.311,7.698,1.053,33.5,84.7,796.1,880.8,2668.6,3.4,167.6,167.6,335.2,,,84.7,795.2,High
22391,PAPERWEIGHT HOME SWEET HOME,General,1.45,71,7.31,5.932,0.812,25.8,77.0,960.2,1037.2,2668.1,2.8,138.94,138.94,277.88,,,77.0,959.2,Medium
21662,Unknown,General,5.94,42,7.31,7.257,0.993,31.6,82.7,473.8,556.5,2668.0,5.6,281.58,281.58,563.16,,,82.8,473.9,Medium
22803,IVORY EMBROIDERED QUILT ,General,38.57,55,7.309,7.247,0.991,31.5,82.7,186.0,268.7,2667.8,14.3,717.27,717.27,1434.54,,,82.7,186.0,Medium
84507C,adjustment,General,2.56,65,7.308,6.488,0.888,28.2,79.4,721.8,801.2,2667.3,3.7,184.77,184.77,369.54,,,79.4,721.8,Medium
90200A,PURPLE SWEETHEART BRACELET,General,4.28,62,7.306,8.171,1.118,35.6,86.7,558.3,645.0,2666.9,4.8,238.84,238.84,477.67,,,86.7,558.2,High
23060,HEART BEADED TRELLIS DECORATION,General,2.07,86,7.302,6.702,0.918,29.2,80.3,801.8,882.1,2665.3,3.3,166.21,166.21,332.42,,,80.3,802.4,Medium
84741C,Unknown,General,1.93,20,7.3,7.168,0.982,31.2,82.3,830.2,912.5,2664.5,3.2,160.48,160.48,320.95,,,82.3,830.8,Medium
84912B,damaged,General,3.76,122,7.295,6.535,0.896,28.4,79.5,594.8,674.3,2662.7,4.5,223.82,223.82,447.64,,,79.5,595.0,Medium
21827,Unknown,General,1.24,14,7.286,7.859,1.079,34.2,85.2,1036.1,1121.3,2659.3,2.6,128.33,128.33,256.66,,,85.2,1035.5,High
84510E,SET OF 4 GREEN CAROUSEL COASTERS,General,0.56,28,7.286,5.747,0.789,25.0,76.0,1541.4,1617.4,2659.3,1.7,86.26,86.26,172.53,,,76.0,1540.9,Medium
84360,TABLE LAMP WHITE SHADE WOOD BASE,General,5.61,21,7.286,7.498,1.029,32.6,83.6,486.7,570.4,2659.3,5.5,273.18,273.18,546.35,,,83.6,486.8,High
20617,FIRST CLASS PASSPORT COVER ,General,2.06,56,7.286,6.457,0.886,28.1,79.1,803.7,882.8,2659.3,3.3,165.44,165.44,330.89,,,79.1,803.4,Medium
17164B,ASS COL SMALL SAND GECKO P'WEIGHT,General,0.42,25,7.28,6.361,0.874,27.7,78.6,1774.4,1853.0,2657.2,1.5,74.88,74.88,149.76,,,78.7,1778.6,Medium
23305,SET 4 PICNIC CUTLERY BLUEBERRY,General,1.95,43,7.279,4.797,0.659,20.9,71.8,825.8,897.7,2656.9,3.2,160.86,160.86,321.72,,,71.9,825.4,Medium
22687,had been put aside,General,8.98,54,7.278,5.79,0.796,25.2,76.1,384.5,460.6,2656.4,6.9,345.44,345.44,690.89,,,76.1,384.6,Medium
90082D,Unknown,General,6.39,11,7.273,7.604,1.046,33.1,84.0,455.6,539.6,2654.5,5.8,291.31,291.31,582.62,,,84.0,455.7,High
90175C,BLUE GLASS CHUNKY CHARM BRACELET,General,9.1,15,7.267,9.43,1.298,41.0,91.9,381.8,473.7,2652.3,6.9,347.32,347.32,694.63,,,91.9,381.7,High
23140,TRIPLE WIRE HOOK IVORY HEART,General,4.17,73,7.26,6.972,0.96,30.3,81.2,564.0,645.1,2650.0,4.7,234.95,234.95,469.89,,,81.1,563.7,Medium
84968D,SET OF 16 VINTAGE RED CUTLERY,General,12.76,83,7.253,7.746,1.068,33.7,84.5,322.1,406.6,2647.3,8.2,410.94,410.94,821.88,,,84.5,322.1,High
90018A,SILVER M.O.P ORBIT DROP EARRINGS,General,4.25,16,7.25,7.576,1.045,33.0,83.7,558.1,641.8,2646.2,4.7,237.08,237.08,474.16,,,83.8,558.0,High
20701,Unknown,General,3.74,8,7.25,5.471,0.755,23.8,74.6,595.1,669.6,2646.2,4.4,222.34,222.34,444.68,,,74.5,594.8,Medium
35910B,PINK FLOWERS RABBIT EASTER,General,1.92,4,7.25,9.251,1.276,40.3,91.0,830.1,921.2,2646.2,3.2,159.39,159.39,318.77,,,91.0,830.1,High
85163B,BLACK BAROQUE WALL CLOCK ,General,12.79,29,7.241,10.733,1.482,46.7,97.4,321.4,418.8,2643.1,8.2,411.19,411.19,822.38,,,97.4,321.4,High
85028S,FRENCH CHATEAU SMALL FRUITBOWL,General,1.92,29,7.241,11.642,1.608,50.7,101.4,828.8,930.1,2643.1,3.2,159.46,159.46,318.93,,,101.4,829.6,Critical
21580,RABBIT  DESIGN  COTTON TOTE BAG,General,2.25,26,7.231,7.665,1.06,33.4,84.0,765.0,849.0,2639.2,3.4,172.49,172.49,344.98,,,84.0,765.8,High
20941,Unknown,General,1.25,57,7.228,7.879,1.09,34.3,84.9,1026.3,1111.2,2638.2,2.6,128.53,128.53,257.05,,,84.9,1027.3,High
22323,Unknown,General,1.97,9,7.222,8.393,1.162,36.5,87.1,818.4,905.5,2636.1,3.2,161.05,161.05,322.1,,,87.1,818.0,High
90019C,SILVER BLACK ORBIT BRACELET,General,5.03,9,7.222,7.918,1.096,34.5,85.0,511.7,596.7,2636.1,5.2,257.57,257.57,515.14,,,85.1,511.9,High
85045,Unknown,General,4.94,27,7.222,4.782,0.662,20.8,71.4,516.7,588.1,2636.1,5.1,255.08,255.08,510.16,,,71.4,516.5,Medium
10120,DOGGY RUBBER,General,0.21,84,7.214,6.876,0.953,29.9,80.4,2506.2,2586.6,2633.2,1.1,52.53,52.53,105.07,,,80.4,2503.9,Medium
90208,PAIR OF PINK FLOWER CLUSTER SLIDE,General,2.58,14,7.214,5.309,0.736,23.1,73.6,715.0,788.6,2633.2,3.7,184.15,184.15,368.3,,,73.6,714.4,Medium
22194,Unknown,General,8.49,98,7.204,6.73,0.934,29.3,79.7,393.5,473.2,2629.5,6.7,334.16,334.16,668.31,,,79.7,393.5,Medium
79157V,UBO-LIGHT TRIOBASE PURPLE,General,0.85,10,7.2,5.116,0.711,22.3,72.7,1244.8,1317.5,2628.0,2.1,105.56,105.56,211.12,,,72.7,1243.3,Medium
90083,CRYSTAL CZECH CROSS PHONE CHARM,General,0.19,5,7.2,3.114,0.433,13.6,64.0,2643.7,2707.7,2628.0,1.0,49.7,49.7,99.4,,,64.0,2629.8,Low
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,General,1.95,10,7.2,4.392,0.61,19.1,69.5,820.0,889.6,2628.0,3.2,160.24,160.24,320.47,,,69.5,820.9,Medium
35911A,Unknown,General,0.99,46,7.196,9.625,1.338,41.9,92.3,1152.1,1244.4,2626.4,2.3,113.98,113.98,227.96,,,92.3,1151.7,High
20768,GREEN FERN JOURNAL ,General,2.74,68,7.191,5.431,0.755,23.6,74.0,692.2,766.1,2624.8,3.8,189.61,189.61,379.22,,,73.9,692.1,Medium
22827,Unknown,General,160.44,43,7.186,7.617,1.06,33.1,83.5,90.4,173.9,2622.9,29.0,1450.57,1450.57,2901.14,,,83.4,90.4,High
20869,GOLD FABRIC MIRROR,General,0.39,23,7.174,7.177,1.0,31.2,81.5,1827.1,1908.6,2618.5,1.4,71.66,71.66,143.31,,,81.4,1832.2,Medium
20818,GOLD TEDDY BEAR,General,1.25,6,7.167,2.401,0.335,10.5,60.6,1022.9,1083.5,2615.8,2.6,127.86,127.86,255.73,,,60.7,1022.9,Low
90012B,check,General,2.92,6,7.167,3.061,0.427,13.3,63.5,669.5,732.9,2615.8,3.9,195.37,195.37,390.74,,,63.5,669.3,Low
22764,Unknown,General,24.56,6,7.167,7.055,0.984,30.7,80.9,230.8,311.6,2615.8,11.3,566.81,566.81,1133.61,,,80.9,230.8,Medium
84798B,Unknown,General,2.57,6,7.167,6.113,0.853,26.6,76.8,713.6,790.4,2615.8,3.7,183.28,183.28,366.56,,,76.8,713.4,Medium
90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,General,3.34,30,7.167,6.063,0.846,26.4,76.6,625.4,702.0,2615.8,4.2,209.12,209.12,418.25,,,76.6,625.8,Medium
84508C,check,General,2.53,26,7.154,5.801,0.811,25.2,75.3,718.0,793.3,2611.2,3.6,181.84,181.84,363.68,,,75.3,718.4,Medium
90170,DAISY HAIR BAND,General,1.63,13,7.154,7.14,0.998,31.1,81.2,895.2,976.3,2611.2,2.9,145.85,145.85,291.69,,,81.2,895.0,Medium
16169P,Unknown,General,0.42,7,7.143,8.63,1.208,37.6,87.6,1761.7,1849.3,2607.1,1.5,73.99,73.99,147.99,,,87.6,1761.7,High
85124C,Unknown,General,2.56,67,7.134,6.932,0.972,30.2,80.1,713.7,793.9,2604.0,3.6,182.42,182.42,364.84,,,80.1,713.2,Medium
22204,MILK PAN BLUE POLKADOT,General,2.93,97,7.134,5.956,0.835,25.9,75.9,666.5,742.3,2603.9,3.9,195.35,195.35,390.71,,,75.8,666.6,Medium
44092C,PURPLE/COPPER HANGING LAMPSHADE,General,0.84,15,7.133,6.675,0.936,29.1,79.0,1244.4,1323.4,2603.7,2.1,104.61,104.61,209.23,,,79.0,1244.9,Medium
85136A,damages,General,7.95,98,7.122,9.055,1.271,39.4,89.3,404.3,493.5,2599.7,6.4,321.54,321.54,643.08,,,89.3,404.4,High
23462,damages,General,19.55,53,7.113,7.812,1.098,34.0,83.8,257.7,341.5,2596.3,10.1,503.72,503.72,1007.44,,,83.8,257.7,High
84865,damaged,General,7.09,54,7.111,7.288,1.025,31.7,81.5,427.7,509.2,2595.6,6.1,303.42,303.42,606.84,,,81.5,427.8,High
90012A,stock check,General,2.95,9,7.111,6.99,0.983,30.4,80.2,663.0,743.2,2595.6,3.9,195.74,195.74,391.48,,,80.2,663.3,Medium
20671,Unknown,General,1.24,9,7.111,5.776,0.812,25.1,74.9,1021.7,1096.6,2595.6,2.5,127.03,127.03,254.05,,,74.9,1023.0,Medium
84984B,RED PEONY CUSHION COVER ,General,4.67,28,7.107,6.557,0.923,28.5,78.3,526.8,605.1,2594.1,4.9,246.19,246.19,492.39,,,78.2,527.0,Medium
47585A,PINK FAIRY CAKE CUSHION COVER,General,3.76,81,7.099,6.868,0.967,29.9,79.6,587.1,666.7,2591.0,4.4,220.66,220.66,441.33,,,79.6,587.0,Medium
21849,SILVER DIAMANTE PEN IN GIFT BOX,General,4.98,63,7.095,6.547,0.923,28.5,78.2,510.0,588.2,2589.8,5.1,253.89,253.89,507.77,,,78.2,509.9,Medium
22884,NUMBER TILE VINTAGE FONT 5,General,1.65,24,7.083,6.44,0.909,28.0,77.6,886.3,963.9,2585.4,2.9,145.86,145.86,291.72,,,77.6,885.1,Medium
21472,Unknown,General,3.75,77,7.078,6.579,0.93,28.6,78.2,586.9,665.1,2583.4,4.4,220.1,220.1,440.2,,,78.1,586.9,Medium
84086B,YELLOW/BLUE RETRO RADIO,General,2.96,26,7.077,7.025,0.993,30.6,80.1,660.9,741.0,2583.1,3.9,195.43,195.43,390.87,,,80.1,660.6,Medium
84033,FLAG OF ST GEORGE ,General,1.65,13,7.077,4.252,0.601,18.5,68.0,883.5,951.5,2583.1,2.9,146.18,146.18,292.37,,,68.0,884.7,Medium
22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,General,4.28,27,7.074,8.246,1.166,35.9,85.4,549.1,634.5,2582.0,4.7,235.11,235.11,470.21,,,85.4,549.2,High
20681,Unknown,General,3.26,77,7.065,6.699,0.948,29.2,78.6,628.9,707.6,2578.7,4.1,205.0,205.0,410.01,,,78.7,628.9,Medium
85034A,check,General,3.5,98,7.051,6.609,0.937,28.8,78.1,606.5,684.6,2573.6,4.2,212.18,212.18,424.36,,,78.2,606.3,Medium
22873,NUMBER TILE COTTAGE GARDEN 5,General,1.95,23,7.043,4.457,0.633,19.4,68.7,811.0,879.7,2570.9,3.2,158.51,158.51,317.02,,,68.7,811.9,Medium
20796,SMALL BLUE PROVENCAL CERAMIC BALL,General,1.64,25,7.04,6.889,0.979,30.0,79.3,884.2,963.5,2569.6,2.9,145.3,145.3,290.6,,,79.3,885.1,Medium
21758,Unknown,General,6.46,26,7.038,7.712,1.096,33.6,82.8,445.8,528.6,2569.0,5.8,288.14,288.14,576.28,,,82.9,445.9,High
90123A,PINK HEART OF GLASS BRACELET,General,5.92,31,7.032,5.338,0.759,23.2,72.5,465.6,538.0,2566.8,5.5,275.67,275.67,551.34,,,72.4,465.6,Medium
21195,Unknown,General,2.09,45,7.022,10.493,1.494,45.7,94.8,782.6,877.4,2563.1,3.3,163.75,163.75,327.5,,,94.9,783.1,High
21579,LOLITA  DESIGN  COTTON TOTE BAG,General,2.25,83,7.012,6.796,0.969,29.6,78.7,754.5,833.1,2559.4,3.4,169.62,169.62,339.23,,,78.7,754.2,Medium
22221,CAKE STAND LOVEBIRD 2 TIER PINK,General,7.89,86,7.012,7.166,1.022,31.2,80.3,402.6,482.9,2559.2,6.4,317.83,317.83,635.65,,,80.3,402.7,High
23020,smashed,General,12.45,142,7.007,7.715,1.101,33.6,82.6,320.5,403.2,2557.6,8.0,398.95,398.95,797.91,,,82.6,320.5,High
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,General,8.51,10,7.0,5.395,0.771,23.5,72.5,387.5,459.9,2555.0,6.6,329.72,329.72,659.44,,,72.5,387.5,Medium
35966,Unknown,General,0.39,5,7.0,4.637,0.662,20.2,69.2,1814.5,1883.7,2555.0,1.4,70.4,70.4,140.81,,,69.2,1809.9,Medium
90085,CRYSTAL STILETTO PHONE CHARM,General,0.86,3,7.0,4.583,0.655,19.9,68.9,1218.8,1287.7,2555.0,2.1,104.82,104.82,209.63,,,68.9,1218.8,Medium
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",General,7.96,10,7.0,7.196,1.028,31.3,80.3,400.6,481.0,2555.0,6.4,318.87,318.87,637.73,,,80.3,400.6,High
23557,LANDMARK FRAME BAKER STREET ,General,12.68,29,7.0,6.923,0.989,30.1,79.1,317.4,396.5,2555.0,8.0,402.47,402.47,804.94,,,79.1,317.4,Medium
23702,High Resolution Image,General,1.49,7,7.0,6.055,0.865,26.4,75.4,925.5,1000.9,2555.0,2.8,138.03,138.03,276.07,,,75.4,925.9,Medium
20820,Unknown,General,4.93,8,7.0,6.719,0.96,29.2,78.2,509.2,587.4,2555.0,5.0,250.9,250.9,501.79,,,78.2,509.0,Medium
90214I,"LETTER ""I"" BLING KEY RING",General,0.29,8,7.0,6.164,0.881,26.8,75.8,2081.0,2156.8,2555.0,1.2,61.39,61.39,122.78,,,75.8,2098.9,Medium
20878,Unknown,General,1.25,25,7.0,5.408,0.773,23.5,72.5,1010.0,1082.5,2555.0,2.5,126.49,126.49,252.98,,,72.5,1010.9,Medium
84462,3 PINK HEN+CHICKS IN BASKET,General,1.23,12,7.0,6.41,0.916,27.9,76.9,1017.4,1094.3,2555.0,2.5,125.56,125.56,251.13,,,76.9,1019.1,Medium
85104,????damages????,General,2.3,34,7.0,5.565,0.795,24.2,73.2,745.9,819.2,2555.0,3.4,171.26,171.26,342.52,,,73.2,745.3,Medium
85092,Unknown,General,3.34,5,7.0,3.24,0.463,14.1,63.1,618.8,681.9,2555.0,4.1,206.44,206.44,412.88,,,63.1,618.5,Low
84549,CROCHET WHITE RABBIT KEYRING ,General,1.46,6,7.0,8.509,1.216,37.0,86.0,935.9,1022.0,2555.0,2.7,136.49,136.49,272.99,,,86.0,935.4,High
84247K,Unknown,General,2.96,10,7.0,6.749,0.964,29.4,78.4,657.1,735.4,2555.0,3.9,194.43,194.43,388.85,,,78.4,657.0,Medium
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,General,5.88,4,7.0,3.742,0.535,16.3,65.3,466.0,531.3,2555.0,5.5,274.13,274.13,548.27,,,65.3,466.1,Medium
90195B,BLACK GEMSTONE BRACELET,General,6.97,19,7.0,9.339,1.334,40.6,89.6,428.2,517.8,2555.0,6.0,298.38,298.38,596.75,,,89.6,428.1,High
21011,GLITTER SNOW PEAR TREE DECORATION,General,1.45,11,7.0,6.826,0.975,29.7,78.7,937.8,1016.5,2555.0,2.7,136.23,136.23,272.46,,,78.7,938.6,Medium
22201,FRYING PAN BLUE POLKADOT,General,3.45,108,6.972,6.474,0.929,28.2,77.0,606.9,683.9,2544.9,4.2,209.66,209.66,419.33,,,77.0,607.3,Medium
20934,Unknown,General,5.42,30,6.967,6.3,0.904,27.4,76.2,484.5,560.7,2542.8,5.2,262.4,262.4,524.8,,,76.2,484.3,Medium
20696,FLORAL SOFT CAR TOY,General,3.76,27,6.963,8.036,1.154,35.0,83.7,581.7,665.4,2541.5,4.4,218.46,218.46,436.91,,,83.7,581.3,High
84809A,Unknown,General,2.12,21,6.952,5.094,0.733,22.2,70.8,773.6,844.5,2537.6,3.3,164.01,164.01,328.02,,,70.9,773.6,Medium
C2,Unknown,General,50.08,206,6.942,8.19,1.18,35.6,84.2,159.1,243.3,2533.7,15.9,796.5,796.5,1593.01,,,84.2,159.0,High
90099,Unknown,General,2.56,41,6.927,7.571,1.093,33.0,81.4,702.6,784.0,2528.3,3.6,179.92,179.92,359.84,,,81.5,702.7,High
