date,product_id,product_name,scope,metric,revenue,units,transactions,z_score,roll_mean,is_anomaly,severity,direction,iqr_flag
2011-09-03,M,Manual,product,price,1.5346153846153845,13,,-0.295,116.87,True,Normal,Drop,True
2011-09-02,M,Manual,product,price,2.95,1,,-0.292,116.87,True,Normal,Drop,True
2011-07-03,M,Manual,product,price,15.833333333333334,3,,-0.284,87.93,True,Normal,Drop,True
2011-10-01,M,Manual,product,price,6.7,1,,-0.284,117.62,True,Normal,Drop,True
2011-01-09,M,Manual,product,price,3.5605109489051094,137,,-0.281,28.47,True,Normal,Drop,True
2011-03-02,M,Manual,product,price,15.0,1,,-0.279,76.6,True,Normal,Drop,True
2011-11-10,84879,damaged,product,revenue,128.44,76,,-0.272,244.16,True,Normal,Drop,True
2011-11-03,85099B,JUMBO BAG RED RETROSPOT,product,revenue,195.0,100,,-0.269,309.77,True,Normal,Drop,True
2011-09-09,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,247.5,50,,-0.265,337.52,True,Normal,Drop,True
2011-03-02,85099B,JUMBO BAG RED RETROSPOT,product,revenue,215.7,126,,-0.263,279.9,True,Normal,Drop,True
2011-01-05,85099B,JUMBO BAG RED RETROSPOT,product,revenue,197.6,95,,-0.261,257.73,True,Normal,Drop,True
2011-06-04,85099B,JUMBO BAG RED RETROSPOT,product,revenue,183.16,102,,-0.26,252.0,True,Normal,Drop,True
2010-10-12,84879,damaged,product,revenue,229.84,136,,-0.258,284.45,True,Normal,Drop,True
2011-08-11,85099B,JUMBO BAG RED RETROSPOT,product,revenue,278.72,134,,-0.258,411.49,True,Normal,Drop,True
2010-08-12,82483,crushed,product,price,5.254347826086956,46,,-0.257,5.34,True,Normal,Drop,True
2011-01-11,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,225.9,82,,-0.256,269.44,True,Normal,Drop,True
2011-04-11,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,240.65,87,,-0.255,388.43,True,Normal,Drop,True
2011-05-01,M,Manual,product,price,18.95,1,,-0.252,62.76,True,Normal,Drop,True
2011-03-10,84879,damaged,product,revenue,121.68,72,,-0.25,164.76,True,Normal,Drop,True
2011-05-12,POST,,product,price,12.7,10,,-0.244,52.77,True,Normal,Drop,True
2011-11-01,M,Manual,product,price,12.75,1,,-0.231,91.99,True,Normal,Drop,True
2011-04-01,84879,damaged,product,revenue,121.68,72,,-0.23,160.68,True,Normal,Drop,True
2011-03-08,POST,,product,price,15.0,9,,-0.227,52.36,True,Normal,Drop,True
2011-01-09,84879,damaged,product,revenue,162.24,96,,-0.226,206.1,True,Normal,Drop,True
2011-12-10,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,220.0,80,,-0.225,274.4,True,Normal,Drop,True
2011-11-11,84879,damaged,product,revenue,153.79,91,,-0.225,249.12,True,Normal,Drop,True
2011-03-05,M,Manual,product,price,25.95,1,,-0.223,73.62,True,Normal,Drop,True
2011-04-07,POST,,product,price,18.0,3,,-0.219,53.97,True,Normal,Drop,True
2011-04-09,POST,,product,price,18.0,9,,-0.219,53.96,True,Normal,Drop,True
2011-05-05,POST,,product,price,17.625,8,,-0.219,53.57,True,Normal,Drop,True
2011-05-06,POST,,product,price,17.0,36,,-0.218,52.8,True,Normal,Drop,True
2011-06-11,85099B,JUMBO BAG RED RETROSPOT,product,revenue,235.1,120,,-0.215,344.08,True,Normal,Drop,True
2011-06-07,POST,,product,price,17.333333333333332,12,,-0.215,52.69,True,Normal,Drop,True
2011-04-12,POST,,product,price,18.0,13,,-0.212,52.83,True,Normal,Drop,True
2011-05-01,POST,,product,price,18.0,7,,-0.212,52.85,True,Normal,Drop,True
2011-06-01,POST,,product,price,18.0,5,,-0.212,52.75,True,Normal,Drop,True
2011-03-10,POST,,product,price,18.0,2,,-0.209,52.38,True,Normal,Drop,True
2011-06-06,POST,,product,price,18.416666666666668,12,,-0.209,52.77,True,Normal,Drop,True
2011-06-01,84879,damaged,product,revenue,148.72,88,,-0.208,329.4,True,Normal,Drop,True
2011-08-03,84879,damaged,product,revenue,135.2,80,,-0.205,158.19,True,Normal,Drop,True
2011-02-12,79321,,product,price,4.8127218934911244,169,,-0.202,4.93,True,Normal,Drop,True
2011-10-02,84879,damaged,product,revenue,121.68,72,,-0.2,190.67,True,Normal,Drop,True
2011-08-08,84879,damaged,product,revenue,148.72,88,,-0.199,172.8,True,Normal,Drop,True
2011-03-06,POST,,product,price,20.333333333333332,3,,-0.199,53.65,True,Normal,Drop,True
2011-05-08,POST,,product,price,20.666666666666668,15,,-0.199,53.32,True,Normal,Drop,True
2010-10-12,85099B,JUMBO BAG RED RETROSPOT,product,revenue,204.0,120,,-0.198,244.0,True,Normal,Drop,True
2011-08-11,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,247.8,84,,-0.197,363.08,True,Normal,Drop,True
2011-04-11,84879,damaged,product,revenue,135.2,80,,-0.197,307.84,True,Normal,Drop,True
2011-01-09,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,308.0,112,,-0.196,354.78,True,Normal,Drop,True
2011-04-10,POST,,product,price,22.0,4,,-0.195,54.06,True,Normal,Drop,True
2011-02-02,82484,WOOD BLACK BOARD ANT WHITE FINISH,product,price,6.45,1,,-0.193,6.63,True,Normal,Drop,True
2010-08-12,85099B,JUMBO BAG RED RETROSPOT,product,price,1.8007462686567164,201,,-0.193,1.82,True,Normal,Drop,True
2011-05-09,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,248.1,54,,-0.192,322.16,True,Normal,Drop,True
2011-04-03,84879,damaged,product,revenue,121.68,72,,-0.19,154.21,True,Normal,Drop,True
2011-05-10,84879,damaged,product,revenue,153.79,91,,-0.19,319.66,True,Normal,Drop,True
2011-04-08,POST,,product,price,22.956521739130434,23,,-0.19,54.12,True,Normal,Drop,True
2011-04-09,84879,damaged,product,revenue,135.2,80,,-0.189,301.36,True,Normal,Drop,True
2011-04-10,84879,damaged,product,revenue,141.96,84,,-0.187,306.04,True,Normal,Drop,True
2011-06-09,84879,damaged,product,revenue,148.72,88,,-0.185,308.53,True,Normal,Drop,True
2011-04-05,POST,,product,price,23.714285714285715,14,,-0.185,53.99,True,Normal,Drop,True
2011-04-11,POST,,product,price,22.444444444444443,18,,-0.185,52.83,True,Normal,Drop,True
2011-03-11,POST,,product,price,22.266666666666666,15,,-0.184,52.52,True,Normal,Drop,True
2011-05-09,POST,,product,price,23.75,16,,-0.18,53.22,True,Normal,Drop,True
2011-05-07,84879,damaged,product,revenue,155.48,92,,-0.179,311.94,True,Normal,Drop,True
2011-06-05,POST,,product,price,23.555555555555557,9,,-0.179,52.93,True,Normal,Drop,True
2011-05-06,84879,damaged,product,revenue,162.24,96,,-0.178,318.1,True,Normal,Drop,True
2011-03-10,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,212.07,69,,-0.173,246.68,True,Normal,Drop,True
2011-04-03,POST,,product,price,25.142857142857142,7,,-0.172,53.46,True,Normal,Drop,True
2011-03-08,84879,damaged,product,revenue,138.58,82,,-0.17,167.97,True,Normal,Drop,True
2011-06-12,POST,,product,price,22.185185185185187,27,,-0.17,23.4,True,Normal,Drop,True
2011-06-11,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,258.35,93,,-0.167,355.8,True,Normal,Drop,True
2011-12-09,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,316.6,116,,-0.167,579.4,True,Normal,Drop,True
2011-05-12,84879,damaged,product,revenue,184.21,109,,-0.162,325.35,True,Normal,Drop,True
2011-04-02,POST,,product,price,26.8,10,,-0.162,53.38,True,Normal,Drop,True
2011-11-11,POST,,product,price,19.941176470588236,34,,-0.158,20.75,True,Normal,Drop,True
2011-11-09,84879,damaged,product,revenue,175.76,104,,-0.156,242.13,True,Normal,Drop,True
2011-06-09,POST,,product,price,28.0,11,,-0.152,53.01,True,Normal,Drop,True
2011-06-06,85099B,JUMBO BAG RED RETROSPOT,product,revenue,219.76,122,,-0.151,259.28,True,Normal,Drop,True
2011-10-01,84879,damaged,product,revenue,135.2,80,,-0.15,187.07,True,Normal,Drop,True
2011-10-11,M,Manual,product,price,40.46,1,,-0.149,91.63,True,Normal,Drop,True
2011-05-10,POST,,product,price,28.95,20,,-0.146,52.85,True,Normal,Drop,True
2011-05-05,84879,damaged,product,revenue,192.66,114,,-0.143,317.65,True,Normal,Drop,True
2011-12-04,85099B,JUMBO BAG RED RETROSPOT,product,revenue,219.3,120,,-0.141,279.02,True,Normal,Drop,True
2011-04-04,POST,,product,price,32.5,8,,-0.131,53.94,True,Normal,Drop,True
2011-11-05,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,293.0,108,,-0.13,494.56,True,Normal,Drop,True
2011-02-02,M,Manual,product,price,15.0,1,,-0.129,25.56,True,Normal,Drop,True
2011-11-10,POST,,product,price,20.46153846153846,13,,-0.121,21.12,True,Normal,Drop,True
2011-06-05,84879,damaged,product,revenue,202.8,120,,-0.117,303.91,True,Normal,Drop,True
2011-01-12,POST,,product,price,21.666666666666668,12,,-0.117,22.86,True,Normal,Drop,True
2011-11-03,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,328.75,125,,-0.112,501.93,True,Normal,Drop,True
2011-06-07,84879,damaged,product,revenue,216.32,128,,-0.106,308.19,True,Normal,Drop,True
2011-02-09,85099B,JUMBO BAG RED RETROSPOT,product,revenue,239.2,115,,-0.103,261.94,True,Normal,Drop,True
2011-06-11,84879,damaged,product,revenue,229.84,136,,-0.1,316.36,True,Normal,Drop,True
2011-11-11,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,346.1,126,,-0.1,501.28,True,Normal,Drop,True
2011-07-11,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,322.95,73,,-0.098,359.37,True,Normal,Drop,True
2011-10-08,84879,damaged,product,revenue,148.72,88,,-0.097,182.36,True,Normal,Drop,True
2010-09-12,82483,crushed,product,price,5.31,25,,-0.086,5.34,True,Normal,Drop,True
2011-09-06,POST,,product,price,21.363636363636363,22,,-0.082,21.78,True,Normal,Drop,True
2011-01-02,82484,WOOD BLACK BOARD ANT WHITE FINISH,product,price,5.8961538461538465,39,,-0.064,5.93,True,Normal,Drop,True
2011-08-12,79321,,product,revenue,222.3,42,,-0.058,249.39,True,Normal,Drop,True
2011-06-12,85099B,JUMBO BAG RED RETROSPOT,product,revenue,328.76,172,,-0.049,353.28,True,Normal,Drop,True
2011-08-11,POST,,product,price,21.0,9,,-0.048,21.25,True,Normal,Drop,True
2011-07-03,84879,damaged,product,revenue,286.08,192,,-0.045,325.35,True,Normal,Drop,True
2011-11-05,85099B,JUMBO BAG RED RETROSPOT,product,revenue,291.32,154,,-0.044,310.02,True,Normal,Drop,True
2011-05-12,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,371.85,79,,-0.038,388.49,True,Normal,Drop,True
2011-12-06,85099B,JUMBO BAG RED RETROSPOT,product,revenue,278.84,148,,-0.035,293.64,True,Normal,Drop,True
2011-05-08,85099B,JUMBO BAG RED RETROSPOT,product,revenue,244.72,134,,-0.033,253.89,True,Normal,Drop,True
2011-06-03,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,272.35,101,,-0.028,280.47,True,Normal,Drop,True
2011-11-11,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,312.45,67,,-0.022,319.91,True,Normal,Drop,True
2011-02-06,85099B,JUMBO BAG RED RETROSPOT,product,revenue,266.36,142,,-0.016,270.05,True,Normal,Drop,True
2010-09-12,82484,WOOD BLACK BOARD ANT WHITE FINISH,product,price,5.85,18,,-0.016,5.86,True,Normal,Drop,True
2011-07-10,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,357.6,80,,-0.009,361.03,True,Normal,Drop,True
2011-08-06,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,268.4,104,,-0.004,269.31,True,Normal,Drop,True
2011-11-01,POST,,product,price,21.529411764705884,17,,-0.002,21.54,True,Normal,Drop,True
2011-12-04,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,520.1,198,,0.003,515.56,True,Normal,Spike,True
2011-11-07,84879,damaged,product,revenue,201.11,119,,0.005,199.4,True,Normal,Spike,True
2011-07-11,POST,,product,price,21.46153846153846,13,,0.006,21.42,True,Normal,Spike,True
2011-12-09,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,327.9,74,,0.022,320.56,True,Normal,Spike,True
2011-11-09,,,overall,revenue,34110.74,20051,1916.0,0.024,33329.28,True,Normal,Spike,True
2011-11-02,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,543.75,209,,0.03,497.66,True,Normal,Spike,True
2011-01-12,85099B,JUMBO BAG RED RETROSPOT,product,revenue,276.76,147,,0.031,269.68,True,Normal,Spike,True
2011-02-12,POST,,product,price,23.352941176470587,17,,0.031,23.05,True,Normal,Spike,True
2011-04-05,84879,damaged,product,revenue,162.24,96,,0.033,156.57,True,Normal,Spike,True
2011-11-10,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,265.5,90,,0.038,256.38,True,Normal,Spike,True
2010-09-12,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,516.2,188,,0.038,507.1,True,Normal,Spike,True
2011-08-06,84879,damaged,product,revenue,175.76,104,,0.044,170.32,True,Normal,Spike,True
2011-05-12,M,Manual,product,price,110.175,2,,0.047,98.2,True,Normal,Spike,True
2011-12-05,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,600.75,221,,0.048,526.38,True,Normal,Spike,True
2011-06-12,84879,damaged,product,revenue,367.2,240,,0.049,324.54,True,Normal,Spike,True
2011-04-08,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,376.8,144,,0.054,348.47,True,Normal,Spike,True
2011-01-11,POST,,product,price,23.5,12,,0.054,22.93,True,Normal,Spike,True
2011-04-04,M,Manual,product,price,82.3,2,,0.059,71.07,True,Normal,Spike,True
2011-05-04,84879,damaged,product,revenue,380.72,248,,0.062,326.51,True,Normal,Spike,True
2011-12-04,84879,damaged,product,revenue,283.92,168,,0.065,256.33,True,Normal,Spike,True
2011-02-10,79321,,product,revenue,260.6,52,,0.066,241.97,True,Normal,Spike,True
2011-09-11,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,351.45,71,,0.07,328.38,True,Normal,Spike,True
2011-07-01,79321,,product,revenue,306.0,72,,0.07,273.14,True,Normal,Spike,True
2011-06-11,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,397.8,92,,0.073,368.15,True,Normal,Spike,True
2011-08-09,22727,ALARM CLOCK BAKELIKE RED ,product,revenue,183.75,49,,0.081,154.49,True,Normal,Spike,True
2011-05-01,84879,damaged,product,revenue,392.08,232,,0.083,319.22,True,Normal,Spike,True
2011-11-11,,,overall,revenue,36457.05,23494,2302.0,0.094,33394.68,True,Normal,Spike,True
2011-04-01,79321,,product,revenue,263.4,60,,0.099,236.03,True,Normal,Spike,True
2010-09-12,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,373.4,132,,0.109,357.19,True,Normal,Spike,True
2011-09-06,47566,PARTY BUNTING,product,revenue,331.65,67,,0.109,293.64,True,Normal,Spike,True
2012-01-16,84879,damaged,product,revenue,196.35,112,,0.115,162.42,True,Normal,Spike,True
2011-07-09,85099B,JUMBO BAG RED RETROSPOT,product,revenue,455.76,247,,0.116,396.62,True,Normal,Spike,True
2011-06-06,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,305.8,108,,0.117,274.47,True,Normal,Spike,True
2011-02-08,82483,crushed,product,price,5.95,16,,0.126,5.87,True,Normal,Spike,True
2011-09-11,23284,,product,revenue,365.7,50,,0.132,314.15,True,Normal,Spike,True
2011-11-08,47566,PARTY BUNTING,product,revenue,346.1,78,,0.135,304.55,True,Normal,Spike,True
2010-09-12,22112,CHOCOLATE HOT WATER BOTTLE,product,revenue,240.6,52,,0.14,228.22,True,Normal,Spike,True
2011-08-11,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,396.6,84,,0.142,346.7,True,Normal,Spike,True
2011-06-12,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,431.25,91,,0.152,371.3,True,Normal,Spike,True
2011-09-08,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,175.5,66,,0.153,130.09,True,Normal,Spike,True
2011-08-09,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,181.4,68,,0.155,134.9,True,Normal,Spike,True
2011-09-08,85099B,JUMBO BAG RED RETROSPOT,product,revenue,489.04,263,,0.16,405.9,True,Normal,Spike,True
2011-04-04,84879,damaged,product,revenue,180.83,107,,0.165,152.57,True,Normal,Spike,True
2011-02-11,84879,damaged,product,revenue,216.32,128,,0.166,185.88,True,Normal,Spike,True
2011-08-11,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,267.45,95,,0.168,236.28,True,Normal,Spike,True
2011-09-01,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,273.35,97,,0.168,242.58,True,Normal,Spike,True
2011-07-06,,,overall,revenue,33769.93,17613,1416.0,0.172,30881.56,True,Normal,Spike,True
2011-12-04,M,Manual,product,price,308.82,1,,0.173,210.14,True,Normal,Spike,True
2011-12-09,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,311.45,111,,0.174,268.84,True,Normal,Spike,True
2011-05-09,22727,ALARM CLOCK BAKELIKE RED ,product,revenue,187.5,50,,0.176,133.48,True,Normal,Spike,True
2011-02-08,79321,,product,revenue,260.6,52,,0.181,213.01,True,Normal,Spike,True
2011-06-10,84879,damaged,product,revenue,481.65,285,,0.186,320.53,True,Normal,Spike,True
2011-10-08,47566,PARTY BUNTING,product,revenue,356.0,80,,0.194,289.99,True,Normal,Spike,True
2011-01-02,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,507.9,194,,0.195,462.17,True,Normal,Spike,True
2011-08-12,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,278.25,103,,0.195,242.54,True,Normal,Spike,True
2011-04-07,M,Manual,product,price,109.395,4,,0.196,72.74,True,Normal,Spike,True
2011-10-05,79321,,product,revenue,210.8,40,,0.2,164.95,True,Normal,Spike,True
2011-06-12,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,483.0,180,,0.202,365.16,True,Normal,Spike,True
2011-06-01,,,overall,revenue,34310.24,21567,1259.0,0.218,30615.7,True,Normal,Spike,True
2011-10-05,23284,,product,revenue,409.05,59,,0.223,321.96,True,Normal,Spike,True
2011-09-08,M,Manual,product,price,208.34,1,,0.223,121.05,True,Normal,Spike,True
2011-06-10,23284,,product,revenue,401.85,55,,0.226,308.49,True,Normal,Spike,True
2011-02-12,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,308.1,70,,0.231,283.63,True,Normal,Spike,True
2011-06-05,23284,,product,revenue,424.95,61,,0.232,324.51,True,Normal,Spike,True
2011-10-11,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,401.55,85,,0.232,324.2,True,Normal,Spike,True
2011-09-03,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,276.3,98,,0.24,232.42,True,Normal,Spike,True
2011-08-11,22727,ALARM CLOCK BAKELIKE RED ,product,revenue,247.5,66,,0.251,156.49,True,Normal,Spike,True
2010-08-12,22112,CHOCOLATE HOT WATER BOTTLE,product,revenue,250.5,54,,0.253,226.46,True,Normal,Spike,True
2011-06-11,23284,,product,revenue,415.2,56,,0.254,312.3,True,Normal,Spike,True
2011-11-04,47566,PARTY BUNTING,product,revenue,405.5,90,,0.258,319.36,True,Normal,Spike,True
2011-02-09,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,414.9,158,,0.266,346.81,True,Normal,Spike,True
2011-04-03,85099B,JUMBO BAG RED RETROSPOT,product,revenue,322.95,181,,0.275,251.22,True,Normal,Spike,True
2011-07-07,84879,damaged,product,revenue,202.8,120,,0.295,168.77,True,Normal,Spike,True
2011-10-08,79321,,product,revenue,243.35,49,,0.297,176.26,True,Normal,Spike,True
2011-05-12,22726,,product,revenue,179.56,37,,0.304,121.46,True,Normal,Spike,True
2011-09-11,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,294.95,113,,0.308,238.12,True,Normal,Spike,True
2012-01-07,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,303.96,104,,0.313,233.2,True,Normal,Spike,True
2011-06-09,23245,SET OF 3 REGENCY CAKE TINS,product,revenue,219.0,52,,0.313,148.7,True,Normal,Spike,True
2011-09-02,47566,PARTY BUNTING,product,revenue,394.8,104,,0.315,285.57,True,Normal,Spike,True
2011-10-10,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,569.81,211,,0.317,382.96,True,Normal,Spike,True
2011-05-09,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,555.5,210,,0.322,370.61,True,Normal,Spike,True
2011-10-10,,,overall,revenue,40786.22,23846,2635.0,0.323,30383.71,True,Normal,Spike,True
2011-05-07,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,344.1,134,,0.323,255.7,True,Normal,Spike,True
2011-11-02,47566,PARTY BUNTING,product,revenue,414.6,108,,0.34,298.76,True,Normal,Spike,True
2011-03-10,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,322.35,69,,0.342,288.47,True,Normal,Spike,True
2011-08-09,84879,damaged,product,revenue,216.32,128,,0.342,174.88,True,Normal,Spike,True
2011-10-03,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,230.1,78,,0.346,126.25,True,Normal,Spike,True
2011-12-05,85099B,JUMBO BAG RED RETROSPOT,product,revenue,434.96,237,,0.348,287.14,True,Normal,Spike,True
2011-09-02,POST,,product,price,23.181818181818183,11,,0.349,21.36,True,Normal,Spike,True
2011-05-07,23284,,product,revenue,401.1,58,,0.365,263.66,True,Normal,Spike,True
2011-10-11,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,241.79,81,,0.368,131.06,True,Normal,Spike,True
2011-10-11,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,446.86,138,,0.37,305.74,True,Normal,Spike,True
2011-08-05,23298,"BUNTING , SPOTTY ",product,revenue,277.2,56,,0.373,208.24,True,Normal,Spike,True
2011-02-02,POST,,product,price,26.8,5,,0.373,23.06,True,Normal,Spike,True
2012-01-17,21621,,product,revenue,274.88,32,,0.378,153.29,True,Normal,Spike,True
2011-11-10,,,overall,revenue,46131.34,26529,1784.0,0.383,33604.99,True,Normal,Spike,True
2011-10-05,84879,damaged,product,revenue,324.48,192,,0.384,191.95,True,Normal,Spike,True
2010-08-12,85099B,JUMBO BAG RED RETROSPOT,product,revenue,361.95,201,,0.385,280.67,True,Normal,Spike,True
2011-07-06,85099B,JUMBO BAG RED RETROSPOT,product,revenue,592.22,314,,0.387,394.0,True,Normal,Spike,True
2011-12-05,21621,,product,revenue,280.5,33,,0.394,152.95,True,Normal,Spike,True
2012-01-17,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,252.8,51,,0.394,200.14,True,Normal,Spike,True
2011-11-03,84879,damaged,product,revenue,326.64,216,,0.401,187.77,True,Normal,Spike,True
2011-12-07,POST,,product,price,23.5,8,,0.412,20.84,True,Normal,Spike,True
2011-10-11,84879,damaged,product,revenue,338.0,200,,0.422,191.82,True,Normal,Spike,True
2011-08-02,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,394.25,151,,0.425,284.65,True,Normal,Spike,True
2011-08-12,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,632.2,236,,0.427,382.19,True,Normal,Spike,True
2011-06-07,85099B,JUMBO BAG RED RETROSPOT,product,revenue,382.84,198,,0.43,271.77,True,Normal,Spike,True
2011-08-08,85099B,JUMBO BAG RED RETROSPOT,product,revenue,649.32,354,,0.439,423.11,True,Normal,Spike,True
2011-08-06,22720,,product,revenue,238.65,55,,0.443,142.63,True,Normal,Spike,True
2011-09-08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,318.55,121,,0.446,235.92,True,Normal,Spike,True
2011-04-08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,349.05,127,,0.447,242.08,True,Normal,Spike,True
2010-08-12,,,overall,revenue,38837.67,21328,1866.0,0.45,35502.29,True,Normal,Spike,True
2011-06-07,23298,"BUNTING , SPOTTY ",product,revenue,272.25,55,,0.45,193.31,True,Normal,Spike,True
2010-09-12,,,overall,revenue,39191.87,17747,1744.0,0.462,35963.49,True,Normal,Spike,True
2011-05-09,,,overall,revenue,35313.06,22172,1360.0,0.482,28237.66,True,Normal,Spike,True
2011-05-10,22727,ALARM CLOCK BAKELIKE RED ,product,revenue,289.5,82,,0.482,141.12,True,Normal,Spike,True
2011-03-03,,,overall,revenue,33196.33,19215,930.0,0.506,27764.79,True,Normal,Spike,True
2011-07-12,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,660.45,251,,0.51,361.52,True,Normal,Spike,True
2015-07-21,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,product,revenue,318.9,37,,0.516,204.47,True,Normal,Spike,True
2011-11-11,79321,,product,revenue,237.6,48,,0.519,159.03,True,Normal,Spike,True
2011-08-03,21523,DOORMAT FANCY FONT HOME SWEET HOME,product,revenue,301.8,44,,0.525,148.25,True,Normal,Spike,True
2011-10-05,M,Manual,product,price,334.71,1,,0.525,128.76,True,Normal,Spike,True
2012-07-09,22424,ENAMEL BREAD BIN CREAM,product,revenue,415.14,34,,0.527,252.16,True,Normal,Spike,True
2011-08-03,48194,DOORMAT HEARTS,product,revenue,282.0,40,,0.528,128.8,True,Normal,Spike,True
2012-12-04,C2,,product,revenue,919.08,18,,0.529,535.62,True,Normal,Spike,True
2011-07-08,84879,damaged,product,revenue,233.69,161,,0.533,172.05,True,Normal,Spike,True
2011-06-07,23245,SET OF 3 REGENCY CAKE TINS,product,revenue,269.35,57,,0.54,146.0,True,Normal,Spike,True
2011-08-03,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,373.7,142,,0.54,260.69,True,Normal,Spike,True
2011-05-09,21621,,product,revenue,323.0,38,,0.547,162.88,True,Normal,Spike,True
2011-11-01,84879,damaged,product,revenue,380.72,248,,0.547,191.37,True,Normal,Spike,True
2011-08-05,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,378.55,137,,0.549,263.71,True,Normal,Spike,True
2011-09-11,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,700.05,259,,0.555,374.24,True,Normal,Spike,True
2011-07-12,23245,SET OF 3 REGENCY CAKE TINS,product,revenue,278.4,64,,0.563,154.53,True,Normal,Spike,True
2011-07-07,85099B,JUMBO BAG RED RETROSPOT,product,revenue,684.16,372,,0.582,388.5,True,Normal,Spike,True
2011-06-05,79321,,product,revenue,521.2,104,,0.588,255.55,True,Normal,Spike,True
2011-10-11,23245,SET OF 3 REGENCY CAKE TINS,product,revenue,308.99,69,,0.59,174.61,True,Normal,Spike,True
2011-11-09,79321,,product,revenue,243.35,49,,0.594,152.83,True,Normal,Spike,True
2011-10-10,23284,,product,revenue,545.1,76,,0.599,316.17,True,Normal,Spike,True
2011-11-03,79321,,product,revenue,282.15,57,,0.602,165.16,True,Normal,Spike,True
2011-08-07,85099B,JUMBO BAG RED RETROSPOT,product,revenue,735.0,400,,0.605,423.36,True,Normal,Spike,True
2011-06-01,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,453.25,171,,0.605,279.82,True,Normal,Spike,True
