product_id,product_name,category,price_elasticity,elasticity_type,current_price,recommended_price,price_adjustment_pct,action,expected_revenue_lift_pct,estimated_profit_impact_pct,confidence,r_squared,is_significant,avg_daily_qty,interpretation
23540,"WALL ART , THE MAGIC FOREST ",General,1.1392,Positive,5.9,5.9,0.0,HOLD,0.0,0.0,LOW,0.0279,False,9.83,"WALL ART , THE MAGIC FOREST : demand increases with price — possible luxury/prestige effect."
22229,BUNNY WOODEN PAINTED WITH FLOWER ,General,1.1418,Positive,0.6342,0.6342,0.0,HOLD,0.0,0.0,LOW,0.044,True,9.36,BUNNY WOODEN PAINTED WITH FLOWER : demand increases with price — possible luxury/prestige effect.
23156,SET OF 5 MINI GROCERY MAGNETS,General,1.1542,Positive,2.0726,2.0726,0.0,HOLD,0.0,0.0,LOW,0.0012,False,10.75,SET OF 5 MINI GROCERY MAGNETS: demand increases with price — possible luxury/prestige effect.
22995,TRAVEL CARD WALLET SUKI,General,1.1544,Positive,0.4205,0.4205,0.0,HOLD,0.0,0.0,LOW,0.001,False,10.5,TRAVEL CARD WALLET SUKI: demand increases with price — possible luxury/prestige effect.
21041,RED RETROSPOT OVEN GLOVE DOUBLE,General,1.1585,Positive,2.9499,2.9499,0.0,HOLD,0.0,0.0,LOW,0.001,False,9.88,RED RETROSPOT OVEN GLOVE DOUBLE: demand increases with price — possible luxury/prestige effect.
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,General,1.1712,Positive,4.9405,4.9405,0.0,HOLD,0.0,0.0,LOW,0.0009,False,8.33,OVERNIGHT BAG VINTAGE ROSE PAISLEY: demand increases with price — possible luxury/prestige effect.
20967,Amazon Adjustment,General,1.1749,Positive,3.7499,3.7499,0.0,HOLD,0.0,0.0,LOW,0.001,False,9.65,Amazon Adjustment: demand increases with price — possible luxury/prestige effect.
23067,HANGING ENGRAVED METAL HEART,General,1.1843,Positive,4.1439,4.1439,0.0,HOLD,0.0,0.0,LOW,0.001,False,8.37,HANGING ENGRAVED METAL HEART: demand increases with price — possible luxury/prestige effect.
22649,STRAWBERRY FAIRY CAKE TEAPOT,General,1.1866,Positive,4.9402,4.9402,0.0,HOLD,0.0,0.0,LOW,0.0011,False,10.03,STRAWBERRY FAIRY CAKE TEAPOT: demand increases with price — possible luxury/prestige effect.
21123,SET/10 IVORY POLKADOT PARTY CANDLES,General,1.1909,Positive,1.2491,1.2491,0.0,HOLD,0.0,0.0,LOW,0.001,False,9.57,SET/10 IVORY POLKADOT PARTY CANDLES: demand increases with price — possible luxury/prestige effect.
22989,SET 2 PANTRY DESIGN TEA TOWELS,General,1.1955,Positive,3.232,3.232,0.0,HOLD,0.0,0.0,LOW,0.0014,False,10.69,SET 2 PANTRY DESIGN TEA TOWELS: demand increases with price — possible luxury/prestige effect.
22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,General,1.196,Positive,3.7634,3.7634,0.0,HOLD,0.0,0.0,LOW,0.0011,False,12.1,FELTCRAFT PRINCESS CHARLOTTE DOLL: demand increases with price — possible luxury/prestige effect.
85017B,Unknown,General,1.1978,Positive,0.5301,0.5301,0.0,HOLD,0.0,0.0,LOW,0.0217,False,10.29,Unknown: demand increases with price — possible luxury/prestige effect.
21001,ROSE DU SUD WASHBAG ,General,1.2057,Positive,5.9544,5.9544,0.0,HOLD,0.0,0.0,LOW,0.0008,False,8.55,ROSE DU SUD WASHBAG : demand increases with price — possible luxury/prestige effect.
35265,COLOURFUL FLOWER FRUIT BOWL,General,1.2058,Positive,2.7825,2.7825,0.0,HOLD,0.0,0.0,LOW,0.1459,True,6.0,COLOURFUL FLOWER FRUIT BOWL: demand increases with price — possible luxury/prestige effect.
23179,CLOCK MAGNET MUM'S KITCHEN,General,1.2086,Positive,2.7162,2.7162,0.0,HOLD,0.0,0.0,LOW,0.011,False,10.08,CLOCK MAGNET MUM'S KITCHEN: demand increases with price — possible luxury/prestige effect.
22180,Unknown,General,1.2096,Positive,9.9305,9.9305,0.0,HOLD,0.0,0.0,LOW,0.0011,False,9.54,Unknown: demand increases with price — possible luxury/prestige effect.
22212,FOUR HOOK  WHITE LOVEBIRDS,General,1.2365,Positive,2.1157,2.1157,0.0,HOLD,0.0,0.0,LOW,0.0016,False,10.78,FOUR HOOK  WHITE LOVEBIRDS: demand increases with price — possible luxury/prestige effect.
22676,FRENCH BLUE METAL DOOR SIGN 1,General,1.2472,Positive,1.2487,1.2487,0.0,HOLD,0.0,0.0,LOW,0.0014,False,9.3,FRENCH BLUE METAL DOOR SIGN 1: demand increases with price — possible luxury/prestige effect.
21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,General,1.25,Positive,0.8501,0.8501,0.0,HOLD,0.0,0.0,LOW,0.0012,False,12.37,SMALL POLKADOT CHOCOLATE GIFT BAG : demand increases with price — possible luxury/prestige effect.
22587,check,General,1.2573,Positive,0.849,0.849,0.0,HOLD,0.0,0.0,LOW,0.0011,False,9.69,check: demand increases with price — possible luxury/prestige effect.
46776F,WOVEN ROSE GARDEN CUSHION COVER ,General,1.2692,Positive,4.9421,4.9421,0.0,HOLD,0.0,0.0,LOW,0.0011,False,8.04,WOVEN ROSE GARDEN CUSHION COVER : demand increases with price — possible luxury/prestige effect.
22274,FELTCRAFT DOLL EMILY,General,1.27,Positive,2.9999,2.9999,0.0,HOLD,0.0,0.0,LOW,0.0017,False,9.27,FELTCRAFT DOLL EMILY: demand increases with price — possible luxury/prestige effect.
20761,BLUE PAISLEY SKETCHBOOK,General,1.2739,Positive,3.7611,3.7611,0.0,HOLD,0.0,0.0,LOW,0.0012,False,7.84,BLUE PAISLEY SKETCHBOOK: demand increases with price — possible luxury/prestige effect.
85040A,S/4 PINK FLOWER CANDLES IN BOWL,General,1.2766,Positive,1.709,1.709,0.0,HOLD,0.0,0.0,LOW,0.0041,False,9.78,S/4 PINK FLOWER CANDLES IN BOWL: demand increases with price — possible luxury/prestige effect.
84569B,Unknown,General,1.3062,Positive,1.2437,1.2437,0.0,HOLD,0.0,0.0,LOW,0.0013,False,9.6,Unknown: demand increases with price — possible luxury/prestige effect.
84842,HELLO SAILOR BATHROOM SET,General,1.3063,Positive,3.7943,3.7943,0.0,HOLD,0.0,0.0,LOW,0.0012,False,9.17,HELLO SAILOR BATHROOM SET: demand increases with price — possible luxury/prestige effect.
21373,MIRRORED WALL ART SNOWFLAKES,General,1.3272,Positive,0.7523,0.7523,0.0,HOLD,0.0,0.0,LOW,0.0013,False,9.5,MIRRORED WALL ART SNOWFLAKES: demand increases with price — possible luxury/prestige effect.
16236,KITTY PENCIL ERASERS,General,1.3316,Positive,0.2105,0.2105,0.0,HOLD,0.0,0.0,LOW,0.0018,False,10.79,KITTY PENCIL ERASERS: demand increases with price — possible luxury/prestige effect.
37333,Unknown,General,1.337,Positive,3.809,3.809,0.0,HOLD,0.0,0.0,LOW,0.0647,False,9.02,Unknown: demand increases with price — possible luxury/prestige effect.
23571,TRADITIONAL NAUGHTS & CROSSES,General,1.3377,Positive,1.6526,1.6526,0.0,HOLD,0.0,0.0,LOW,0.0014,False,11.59,TRADITIONAL NAUGHTS & CROSSES: demand increases with price — possible luxury/prestige effect.
22949,SET OF 36 DOLLY GIRL PAPER DOILIES,General,1.358,Positive,1.4512,1.4512,0.0,HOLD,0.0,0.0,LOW,0.0013,False,11.01,SET OF 36 DOLLY GIRL PAPER DOILIES: demand increases with price — possible luxury/prestige effect.
22293,HANGING CHICK GREEN DECORATION,General,1.3635,Positive,1.4535,1.4535,0.0,HOLD,0.0,0.0,LOW,0.0016,False,10.07,HANGING CHICK GREEN DECORATION: demand increases with price — possible luxury/prestige effect.
23389,SPACEBOY MINI RUCKSACK,General,1.3674,Positive,4.1452,4.1452,0.0,HOLD,0.0,0.0,LOW,0.0016,False,11.51,SPACEBOY MINI RUCKSACK: demand increases with price — possible luxury/prestige effect.
84559A,3D SHEET OF DOG STICKERS,General,1.3792,Positive,0.8505,0.8505,0.0,HOLD,0.0,0.0,LOW,0.0014,False,9.32,3D SHEET OF DOG STICKERS: demand increases with price — possible luxury/prestige effect.
21027,Unknown,General,1.3803,Positive,1.2472,1.2472,0.0,HOLD,0.0,0.0,LOW,0.0029,False,6.83,Unknown: demand increases with price — possible luxury/prestige effect.
22429,ENAMEL MEASURING JUG CREAM,General,1.3885,Positive,4.2495,4.2495,0.0,HOLD,0.0,0.0,LOW,0.0015,False,10.58,ENAMEL MEASURING JUG CREAM: demand increases with price — possible luxury/prestige effect.
20793,Unknown,General,1.3921,Positive,6.6733,6.6733,0.0,HOLD,0.0,0.0,LOW,0.0008,False,8.33,Unknown: demand increases with price — possible luxury/prestige effect.
23323,WHITE WICKER STAR ,General,1.3943,Positive,2.0907,2.0907,0.0,HOLD,0.0,0.0,LOW,0.0018,False,12.03,WHITE WICKER STAR : demand increases with price — possible luxury/prestige effect.
23230,WRAP ALPHABET DESIGN,General,1.4103,Positive,0.4185,0.4185,0.0,HOLD,0.0,0.0,LOW,0.0015,False,16.16,WRAP ALPHABET DESIGN: demand increases with price — possible luxury/prestige effect.
84658,WHITE STITCHED CUSHION COVER,General,1.4106,Positive,7.1185,7.1185,0.0,HOLD,0.0,0.0,LOW,0.0028,False,8.49,WHITE STITCHED CUSHION COVER: demand increases with price — possible luxury/prestige effect.
21403,BLUE EGG  SPOON,General,1.4124,Positive,0.129,0.129,0.0,HOLD,0.0,0.0,LOW,0.0183,False,12.87,BLUE EGG  SPOON: demand increases with price — possible luxury/prestige effect.
20936,FORKED CACTUS CANDLE,General,1.4136,Positive,2.6668,2.6668,0.0,HOLD,0.0,0.0,LOW,0.0517,False,6.79,FORKED CACTUS CANDLE: demand increases with price — possible luxury/prestige effect.
84086C,PINK/PURPLE RETRO RADIO,General,1.4226,Positive,2.9345,2.9345,0.0,HOLD,0.0,0.0,LOW,0.0019,False,7.75,PINK/PURPLE RETRO RADIO: demand increases with price — possible luxury/prestige effect.
23148,MINITURE ANTIQUE ROSE HOOK IVORY,General,1.4305,Positive,0.8312,0.8312,0.0,HOLD,0.0,0.0,LOW,0.0016,False,12.56,MINITURE ANTIQUE ROSE HOOK IVORY: demand increases with price — possible luxury/prestige effect.
21680,WOODLAND  STICKERS,General,1.4419,Positive,0.8513,0.8513,0.0,HOLD,0.0,0.0,LOW,0.0014,False,10.85,WOODLAND  STICKERS: demand increases with price — possible luxury/prestige effect.
20869,GOLD FABRIC MIRROR,General,1.4508,Positive,0.3922,0.3922,0.0,HOLD,0.0,0.0,LOW,0.0024,False,7.17,GOLD FABRIC MIRROR: demand increases with price — possible luxury/prestige effect.
23061,VINTAGE ENGRAVED HEART,General,1.4547,Positive,1.2448,1.2448,0.0,HOLD,0.0,0.0,LOW,0.0019,False,10.89,VINTAGE ENGRAVED HEART: demand increases with price — possible luxury/prestige effect.
22133,PINK LOVE HEART SHAPE CUP,General,1.4776,Positive,0.8523,0.8523,0.0,HOLD,0.0,0.0,LOW,0.0018,False,9.81,PINK LOVE HEART SHAPE CUP: demand increases with price — possible luxury/prestige effect.
35095B,RED VICTORIAN FABRIC OVAL BOX,General,1.4991,Positive,0.4176,0.4176,0.0,HOLD,0.0,0.0,LOW,0.0022,False,9.99,RED VICTORIAN FABRIC OVAL BOX: demand increases with price — possible luxury/prestige effect.
22823,test,General,1.5065,Positive,120.7715,120.7715,0.0,HOLD,0.0,0.0,LOW,0.0052,False,6.15,test: demand increases with price — possible luxury/prestige effect.
20752,check,General,1.5168,Positive,2.0991,2.0991,0.0,HOLD,0.0,0.0,LOW,0.0018,False,9.4,check: demand increases with price — possible luxury/prestige effect.
23574,PACKING CHARGE,General,1.5183,Positive,7.499,7.499,0.0,HOLD,0.0,0.0,LOW,0.0016,False,7.38,PACKING CHARGE: demand increases with price — possible luxury/prestige effect.
84993B,Unknown,General,1.5411,Positive,0.4179,0.4179,0.0,HOLD,0.0,0.0,LOW,0.0021,False,9.68,Unknown: demand increases with price — possible luxury/prestige effect.
22717,CARD DOG AND BALL ,General,1.5478,Positive,0.4198,0.4198,0.0,HOLD,0.0,0.0,LOW,0.0023,False,9.53,CARD DOG AND BALL : demand increases with price — possible luxury/prestige effect.
20933,Unknown,General,1.5601,Positive,3.3677,3.3677,0.0,HOLD,0.0,0.0,LOW,0.0093,False,5.54,Unknown: demand increases with price — possible luxury/prestige effect.
22258,FELT FARM ANIMAL RABBIT,General,1.5769,Positive,1.2551,1.2551,0.0,HOLD,0.0,0.0,LOW,0.0016,False,11.8,FELT FARM ANIMAL RABBIT: demand increases with price — possible luxury/prestige effect.
21630,FLOOR CUSHION ELEPHANT CARNIVAL,General,1.5783,Positive,8.9432,8.9432,0.0,HOLD,0.0,0.0,LOW,0.0018,False,7.66,FLOOR CUSHION ELEPHANT CARNIVAL: demand increases with price — possible luxury/prestige effect.
23458,DOLLY CABINET 3 DRAWERS ,General,1.6125,Positive,14.9604,14.9604,0.0,HOLD,0.0,0.0,LOW,0.0018,False,8.62,DOLLY CABINET 3 DRAWERS : demand increases with price — possible luxury/prestige effect.
47585A,PINK FAIRY CAKE CUSHION COVER,General,1.6199,Positive,3.7585,3.7585,0.0,HOLD,0.0,0.0,LOW,0.0025,False,7.1,PINK FAIRY CAKE CUSHION COVER: demand increases with price — possible luxury/prestige effect.
84519A,TOMATO CHARLIE+LOLA COASTER SET,General,1.6212,Positive,1.4478,1.4478,0.0,HOLD,0.0,0.0,LOW,0.0388,True,8.38,TOMATO CHARLIE+LOLA COASTER SET: demand increases with price — possible luxury/prestige effect.
23452,HEART MINI PORTRAIT FRAME,General,1.6286,Positive,1.9378,1.9378,0.0,HOLD,0.0,0.0,LOW,0.0029,False,9.08,HEART MINI PORTRAIT FRAME: demand increases with price — possible luxury/prestige effect.
21628,TRIANGULAR POUFFE VINTAGE ,General,1.6394,Positive,14.8848,14.8848,0.0,HOLD,0.0,0.0,LOW,0.0018,False,7.97,TRIANGULAR POUFFE VINTAGE : demand increases with price — possible luxury/prestige effect.
84251G,"GREETING CARD, OVERCROWDED POOL.",General,1.6414,Positive,0.1902,0.1902,0.0,HOLD,0.0,0.0,LOW,0.0054,False,8.95,"GREETING CARD, OVERCROWDED POOL.: demand increases with price — possible luxury/prestige effect."
22042,Unknown,General,1.6447,Positive,0.4202,0.4202,0.0,HOLD,0.0,0.0,LOW,0.0037,False,10.66,Unknown: demand increases with price — possible luxury/prestige effect.
35972,check,General,1.6536,Positive,1.2478,1.2478,0.0,HOLD,0.0,0.0,LOW,0.0017,False,7.93,check: demand increases with price — possible luxury/prestige effect.
21579,LOLITA  DESIGN  COTTON TOTE BAG,General,1.6683,Positive,2.2482,2.2482,0.0,HOLD,0.0,0.0,LOW,0.0029,False,7.01,LOLITA  DESIGN  COTTON TOTE BAG: demand increases with price — possible luxury/prestige effect.
23498,CLASSIC BICYCLE CLIPS ,General,1.6704,Positive,1.4406,1.4406,0.0,HOLD,0.0,0.0,LOW,0.0022,False,14.78,CLASSIC BICYCLE CLIPS : demand increases with price — possible luxury/prestige effect.
22164,Unknown,General,1.674,Positive,2.9187,2.9187,0.0,HOLD,0.0,0.0,LOW,0.0027,False,7.53,Unknown: demand increases with price — possible luxury/prestige effect.
22709,WRAP WEDDING DAY,General,1.6747,Positive,0.4202,0.4202,0.0,HOLD,0.0,0.0,LOW,0.0023,False,12.45,WRAP WEDDING DAY: demand increases with price — possible luxury/prestige effect.
22684,FRENCH BLUE METAL DOOR SIGN 9,General,1.6817,Positive,1.2481,1.2481,0.0,HOLD,0.0,0.0,LOW,0.0027,False,9.64,FRENCH BLUE METAL DOOR SIGN 9: demand increases with price — possible luxury/prestige effect.
23570,TRADITIONAL PICK UP STICKS GAME ,General,1.6822,Positive,1.2522,1.2522,0.0,HOLD,0.0,0.0,LOW,0.0022,False,13.44,TRADITIONAL PICK UP STICKS GAME : demand increases with price — possible luxury/prestige effect.
21934,SKULL SHOULDER BAG,General,1.6832,Positive,1.6436,1.6436,0.0,HOLD,0.0,0.0,LOW,0.002,False,10.99,SKULL SHOULDER BAG: demand increases with price — possible luxury/prestige effect.
84559B,Unknown,General,1.6901,Positive,0.8486,0.8486,0.0,HOLD,0.0,0.0,LOW,0.0027,False,8.46,Unknown: demand increases with price — possible luxury/prestige effect.
21696,SMALL SILVER TRELLIS CANDLEPOT,General,1.7059,Positive,2.9449,2.9449,0.0,HOLD,0.0,0.0,LOW,0.0027,False,8.77,SMALL SILVER TRELLIS CANDLEPOT: demand increases with price — possible luxury/prestige effect.
22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,General,1.7125,Positive,4.2815,4.2815,0.0,HOLD,0.0,0.0,LOW,0.0034,False,7.07,MIRROR MOSAIC GOBLET CANDLE HOLDER: demand increases with price — possible luxury/prestige effect.
C2,Unknown,General,1.7263,Positive,50.0776,50.0776,0.0,HOLD,0.0,0.0,LOW,0.0022,False,6.94,Unknown: demand increases with price — possible luxury/prestige effect.
21739,COSY SLIPPER SHOES SMALL GREEN,General,1.7388,Positive,2.9168,2.9168,0.0,HOLD,0.0,0.0,LOW,0.0032,False,10.09,COSY SLIPPER SHOES SMALL GREEN: demand increases with price — possible luxury/prestige effect.
85020,ROUND PINK HEART MIRROR,General,1.74,Positive,2.1061,2.1061,0.0,HOLD,0.0,0.0,LOW,0.0024,False,10.27,ROUND PINK HEART MIRROR: demand increases with price — possible luxury/prestige effect.
22292,HANGING CHICK  YELLOW DECORATION,General,1.7495,Positive,1.4479,1.4479,0.0,HOLD,0.0,0.0,LOW,0.0024,False,9.95,HANGING CHICK  YELLOW DECORATION: demand increases with price — possible luxury/prestige effect.
22280,POCKET BAG PINK PAISELY BROWN SPOT,General,1.7575,Positive,1.3201,1.3201,0.0,HOLD,0.0,0.0,LOW,0.0054,False,8.18,POCKET BAG PINK PAISELY BROWN SPOT: demand increases with price — possible luxury/prestige effect.
23405,HOME SWEET HOME 2 DRAWER CABINET,General,1.7584,Positive,4.958,4.958,0.0,HOLD,0.0,0.0,LOW,0.0021,False,10.36,HOME SWEET HOME 2 DRAWER CABINET: demand increases with price — possible luxury/prestige effect.
22458,Missing,General,1.763,Positive,2.5581,2.5581,0.0,HOLD,0.0,0.0,LOW,0.0021,False,9.45,Missing: demand increases with price — possible luxury/prestige effect.
23544,WALL ART MID CENTURY MODERN ,General,1.7647,Positive,7.3732,7.3732,0.0,HOLD,0.0,0.0,LOW,0.0473,False,9.13,WALL ART MID CENTURY MODERN : demand increases with price — possible luxury/prestige effect.
72780,BLACK SILOUETTE CANDLE PLATE,General,1.7736,Positive,0.8537,0.8537,0.0,HOLD,0.0,0.0,LOW,0.0022,False,9.56,BLACK SILOUETTE CANDLE PLATE: demand increases with price — possible luxury/prestige effect.
22121,Unknown,General,1.7808,Positive,5.8794,5.8794,0.0,HOLD,0.0,0.0,LOW,0.0031,False,8.77,Unknown: demand increases with price — possible luxury/prestige effect.
21087,SET/6 POSIES PAPER CUPS,General,1.7941,Positive,0.4164,0.4164,0.0,HOLD,0.0,0.0,MEDIUM,0.211,True,10.4,SET/6 POSIES PAPER CUPS: demand increases with price — possible luxury/prestige effect.
84660C,Unknown,General,1.8221,Positive,0.834,0.834,0.0,HOLD,0.0,0.0,LOW,0.0158,False,9.37,Unknown: demand increases with price — possible luxury/prestige effect.
23018,LARGE APOTHECARY MEASURING JAR ,General,1.8767,Positive,12.4943,12.4943,0.0,HOLD,0.0,0.0,LOW,0.003,False,11.0,LARGE APOTHECARY MEASURING JAR : demand increases with price — possible luxury/prestige effect.
23123,COCKTAIL SWORDS 50 PIECES,General,1.8847,Positive,0.8273,0.8273,0.0,HOLD,0.0,0.0,LOW,0.0029,False,8.92,COCKTAIL SWORDS 50 PIECES: demand increases with price — possible luxury/prestige effect.
22913,RED COAT RACK PARIS FASHION,General,1.8869,Positive,4.9474,4.9474,0.0,HOLD,0.0,0.0,LOW,0.0029,False,8.27,RED COAT RACK PARIS FASHION: demand increases with price — possible luxury/prestige effect.
23451,SQUARE MINI PORTRAIT FRAME,General,1.9035,Positive,1.9245,1.9245,0.0,HOLD,0.0,0.0,LOW,0.0039,False,10.7,SQUARE MINI PORTRAIT FRAME: demand increases with price — possible luxury/prestige effect.
90200B,BLACK SWEETHEART BRACELET,General,1.9115,Positive,4.26,4.26,0.0,HOLD,0.0,0.0,LOW,0.0022,False,10.24,BLACK SWEETHEART BRACELET: demand increases with price — possible luxury/prestige effect.
23347,I LOVE LONDON BEAKER,General,1.9131,Positive,1.2509,1.2509,0.0,HOLD,0.0,0.0,LOW,0.0027,False,9.1,I LOVE LONDON BEAKER: demand increases with price — possible luxury/prestige effect.
22436,12 COLOURED PARTY BALLOONS,General,1.9283,Positive,0.6481,0.6481,0.0,HOLD,0.0,0.0,LOW,0.0034,False,11.82,12 COLOURED PARTY BALLOONS: demand increases with price — possible luxury/prestige effect.
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,General,1.9287,Positive,2.9296,2.9296,0.0,HOLD,0.0,0.0,LOW,0.0023,False,9.2,HANGING BAUBLE T-LIGHT HOLDER LARGE: demand increases with price — possible luxury/prestige effect.
90200A,PURPLE SWEETHEART BRACELET,General,1.9349,Positive,4.2779,4.2779,0.0,HOLD,0.0,0.0,LOW,0.0027,False,7.31,PURPLE SWEETHEART BRACELET: demand increases with price — possible luxury/prestige effect.
23370,SET 36 COLOURING PENCILS DOILEY,General,1.9393,Positive,1.2432,1.2432,0.0,HOLD,0.0,0.0,LOW,0.0034,False,12.59,SET 36 COLOURING PENCILS DOILEY: demand increases with price — possible luxury/prestige effect.
21974,Unknown,General,1.9405,Positive,1.4915,1.4915,0.0,HOLD,0.0,0.0,LOW,0.0032,False,11.14,Unknown: demand increases with price — possible luxury/prestige effect.
21537,?,General,1.9447,Positive,4.2346,4.2346,0.0,HOLD,0.0,0.0,LOW,0.0039,False,9.47,?: demand increases with price — possible luxury/prestige effect.
21356,TOAST ITS - FAIRY FLOWER,General,1.9505,Positive,1.1782,1.1782,0.0,HOLD,0.0,0.0,LOW,0.0198,False,8.7,TOAST ITS - FAIRY FLOWER: demand increases with price — possible luxury/prestige effect.
84874B,Unknown,General,1.9577,Positive,1.6531,1.6531,0.0,HOLD,0.0,0.0,LOW,0.0023,False,10.42,Unknown: demand increases with price — possible luxury/prestige effect.
21000,Unknown,General,1.9595,Positive,4.2327,4.2327,0.0,HOLD,0.0,0.0,LOW,0.0017,False,8.9,Unknown: demand increases with price — possible luxury/prestige effect.
21577,SAVE THE PLANET COTTON TOTE BAG,General,1.9607,Positive,2.2387,2.2387,0.0,HOLD,0.0,0.0,LOW,0.003,False,8.91,SAVE THE PLANET COTTON TOTE BAG: demand increases with price — possible luxury/prestige effect.
47344B,Unknown,General,1.9615,Positive,0.9681,0.9681,0.0,HOLD,0.0,0.0,LOW,0.038,False,7.79,Unknown: demand increases with price — possible luxury/prestige effect.
20768,GREEN FERN JOURNAL ,General,1.9691,Positive,2.7394,2.7394,0.0,HOLD,0.0,0.0,LOW,0.0152,False,7.19,GREEN FERN JOURNAL : demand increases with price — possible luxury/prestige effect.
22803,IVORY EMBROIDERED QUILT ,General,1.9734,Positive,38.5691,38.5691,0.0,HOLD,0.0,0.0,LOW,0.0045,False,7.31,IVORY EMBROIDERED QUILT : demand increases with price — possible luxury/prestige effect.
90036A,FLOWER GARLAND NECKLACE RED,General,1.9866,Positive,8.0159,8.0159,0.0,HOLD,0.0,0.0,LOW,0.0027,False,7.77,FLOWER GARLAND NECKLACE RED: demand increases with price — possible luxury/prestige effect.
71496A,A4 WALL TIDY BLUE OFFICE,General,1.9959,Positive,0.5605,0.5605,0.0,HOLD,0.0,0.0,LOW,0.0099,False,9.67,A4 WALL TIDY BLUE OFFICE: demand increases with price — possible luxury/prestige effect.
16168M,found,General,1.9974,Positive,0.4203,0.4203,0.0,HOLD,0.0,0.0,LOW,0.0036,False,9.64,found: demand increases with price — possible luxury/prestige effect.
21945,STRAWBERRIES  DESIGN FLANNEL ,General,1.9978,Positive,0.8099,0.8099,0.0,HOLD,0.0,0.0,LOW,0.0341,False,8.03,STRAWBERRIES  DESIGN FLANNEL : demand increases with price — possible luxury/prestige effect.
23503,PLAYING CARDS KEEP CALM & CARRY ON,General,2.0023,Positive,1.25,1.25,0.0,HOLD,0.0,0.0,LOW,0.0028,False,13.39,PLAYING CARDS KEEP CALM & CARRY ON: demand increases with price — possible luxury/prestige effect.
84708B,Unknown,General,2.0233,Positive,4.9629,4.9629,0.0,HOLD,0.0,0.0,LOW,0.003,False,8.42,Unknown: demand increases with price — possible luxury/prestige effect.
20830,SILVER PHOTO FRAME,General,2.0355,Positive,2.0901,2.0901,0.0,HOLD,0.0,0.0,LOW,0.0026,False,10.55,SILVER PHOTO FRAME: demand increases with price — possible luxury/prestige effect.
22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,General,2.0454,Positive,3.81,3.81,0.0,HOLD,0.0,0.0,LOW,0.0044,False,9.71,ANTIQUE TALL SWIRLGLASS TRINKET POT: demand increases with price — possible luxury/prestige effect.
21926,RED/CREAM STRIPE CUSHION COVER ,General,2.052,Positive,1.2465,1.2465,0.0,HOLD,0.0,0.0,LOW,0.004,False,9.18,RED/CREAM STRIPE CUSHION COVER : demand increases with price — possible luxury/prestige effect.
22986,WRAP GINGHAM ROSE ,General,2.0714,Positive,0.4193,0.4193,0.0,HOLD,0.0,0.0,LOW,0.003,False,13.88,WRAP GINGHAM ROSE : demand increases with price — possible luxury/prestige effect.
10002,Unknown,General,2.0763,Positive,0.8504,0.8504,0.0,HOLD,0.0,0.0,LOW,0.0023,False,13.01,Unknown: demand increases with price — possible luxury/prestige effect.
90175C,BLUE GLASS CHUNKY CHARM BRACELET,General,2.1169,Positive,9.096,9.096,0.0,HOLD,0.0,0.0,LOW,0.0019,False,7.27,BLUE GLASS CHUNKY CHARM BRACELET: demand increases with price — possible luxury/prestige effect.
20684,Unknown,General,2.1183,Positive,3.252,3.252,0.0,HOLD,0.0,0.0,LOW,0.0035,False,7.64,Unknown: demand increases with price — possible luxury/prestige effect.
84520B,Unknown,General,2.1188,Positive,0.8484,0.8484,0.0,HOLD,0.0,0.0,LOW,0.0036,False,10.35,Unknown: demand increases with price — possible luxury/prestige effect.
20760,Unknown,General,2.1192,Positive,0.8485,0.8485,0.0,HOLD,0.0,0.0,LOW,0.0031,False,10.42,Unknown: demand increases with price — possible luxury/prestige effect.
84558A,3D DOG PICTURE PLAYING CARDS,General,2.12,Positive,2.951,2.951,0.0,HOLD,0.0,0.0,LOW,0.0033,False,10.17,3D DOG PICTURE PLAYING CARDS: demand increases with price — possible luxury/prestige effect.
21174,found,General,2.1217,Positive,2.0647,2.0647,0.0,HOLD,0.0,0.0,LOW,0.004,False,13.11,found: demand increases with price — possible luxury/prestige effect.
22566,FELTCRAFT HAIRBAND PINK AND PURPLE,General,2.1403,Positive,0.8622,0.8622,0.0,HOLD,0.0,0.0,LOW,0.0042,False,9.29,FELTCRAFT HAIRBAND PINK AND PURPLE: demand increases with price — possible luxury/prestige effect.
22999,TRAVEL CARD WALLET VINTAGE LEAF,General,2.1496,Positive,0.4205,0.4205,0.0,HOLD,0.0,0.0,LOW,0.0038,False,11.67,TRAVEL CARD WALLET VINTAGE LEAF: demand increases with price — possible luxury/prestige effect.
21161,Unknown,General,2.1611,Positive,1.451,1.451,0.0,HOLD,0.0,0.0,LOW,0.0035,False,10.23,Unknown: demand increases with price — possible luxury/prestige effect.
16012,FOOD/DRINK SPONGE STICKERS,General,2.1878,Positive,0.2098,0.2098,0.0,HOLD,0.0,0.0,LOW,0.0039,False,12.5,FOOD/DRINK SPONGE STICKERS: demand increases with price — possible luxury/prestige effect.
