customer_id,customer_name,state,age_group,loyalty_tier,customer_segment,cluster_id,cluster_label,recency_days,frequency,monetary_total,avg_order_value,product_variety,purchase_span,avg_monthly_spend,pca_x,pca_y
14037,Unknown,United Kingdom,,,,1,Active Buyers,1002,3,1022.68,340.8933333333333,62,904,34.089333333333336,2.148110304805908,0.12789731660594492
12781,Unknown,Czech Republic,,,,0,Elite Buyers,615,4,1020.11,255.0275,53,1020,30.003235294117648,1.7416064816571564,-0.6656666960633829
16756,Unknown,United Kingdom,,,,0,Elite Buyers,366,4,1020.06,255.015,50,1212,25.5015,1.2833576218493363,-1.1637283829126908
17483,Unknown,United Kingdom,,,,0,Elite Buyers,183,3,1015.06,338.35333333333335,33,1513,20.3012,0.7645887500288429,-1.5130677068262959
13318,Unknown,United Kingdom,,,,1,Active Buyers,1408,4,1013.76,253.44,29,376,77.98153846153846,3.3612224099699994,1.09235192975455
15101,Unknown,United Kingdom,,,,0,Elite Buyers,21,3,1011.06,337.02,32,1793,17.136610169491526,0.3250508370166725,-1.992469499668893
15199,Unknown,United Kingdom,,,,0,Elite Buyers,544,4,1009.34,252.335,10,1190,25.2335,1.8823973722506597,-1.0445081311589317
18149,Unknown,United Kingdom,,,,1,Active Buyers,1104,4,999.91,249.9775,35,505,58.81823529411765,2.868002127295977,0.5324418268866757
17190,Unknown,United Kingdom,,,,0,Elite Buyers,462,3,997.66,332.55333333333334,56,1020,29.34294117647059,1.436687519807372,-0.6440918550989673
14916,Unknown,United Kingdom,,,,1,Active Buyers,965,2,994.72,497.36,55,671,43.248695652173915,2.1654613034788586,0.6524936889445032
14672,Unknown,United Kingdom,,,,0,Elite Buyers,117,3,993.99,331.33,55,1527,19.49,0.5786399112400884,-1.607409037357931
17500,Unknown,United Kingdom,,,,0,Elite Buyers,659,2,993.16,496.58,39,883,33.105333333333334,1.6956290373592129,0.015571840064836223
12793,Unknown,Portugal,,,,0,Elite Buyers,85,5,990.3,198.06,49,2035,14.780597014925373,0.33099097889358264,-2.560294941949337
17889,Unknown,United Kingdom,,,,1,Active Buyers,625,4,989.22,247.305,54,892,32.974,1.8881516375334901,-0.5382883472140483
12695,Unknown,France,,,,0,Elite Buyers,344,4,982.7,245.675,40,1439,20.472916666666666,1.1430410463602345,-1.5103624619396265
15071,Unknown,United Kingdom,,,,1,Active Buyers,1580,2,982.07,491.035,25,56,491.035,3.408846472212123,2.8221221517768775
16125,Unknown,United Kingdom,,,,0,Elite Buyers,135,3,976.95,325.65,58,1863,15.75725806451613,0.30222502630651427,-1.963104746497283
14882,Unknown,United Kingdom,,,,1,Active Buyers,659,4,976.87,244.2175,39,1005,28.731470588235293,1.9195701709587114,-0.6795817466846253
16811,Unknown,United Kingdom,,,,1,Active Buyers,1162,3,975.0,325.0,27,532,54.166666666666664,2.8742458797319155,0.7167202773108239
13811,Unknown,Germany,,,,1,Active Buyers,990,3,971.71,323.9033333333333,17,587,48.5855,2.7272340190524367,0.41324759949456646
14889,Unknown,United Kingdom,,,,0,Elite Buyers,654,3,970.91,323.63666666666666,40,990,29.421515151515152,1.7980188975621285,-0.4522632903995423
18242,Unknown,United Kingdom,,,,0,Elite Buyers,345,3,966.64,322.2133333333333,27,1203,24.166,1.3276723101923693,-1.0672894624557203
18250,Unknown,United Kingdom,,,,0,Elite Buyers,259,4,965.67,241.4175,45,1534,18.93470588235294,0.9444546070174404,-1.722963655217128
14233,Unknown,United Kingdom,,,,0,Elite Buyers,148,3,965.0,321.6666666666667,19,1645,17.545454545454547,0.7740554486839686,-1.7931774436209698
16621,Unknown,United Kingdom,,,,0,Elite Buyers,2,4,963.89,240.9725,46,1640,17.849814814814813,0.5310555144421001,-2.1132254288502823
18080,Unknown,United Kingdom,,,,0,Elite Buyers,194,2,960.5,480.25,9,1324,21.829545454545453,1.093020723163334,-1.124911872522862
13801,Unknown,United Kingdom,,,,0,Elite Buyers,556,4,945.95,236.4875,55,1170,24.255128205128205,1.6036330518760717,-1.01007974228262
17370,Unknown,United Kingdom,,,,0,Elite Buyers,435,2,942.76,471.38,31,1170,24.173333333333332,1.275007222248779,-0.6539284228587061
14522,Unknown,United Kingdom,,,,0,Elite Buyers,271,4,939.19,234.7975,29,1334,21.34522727272727,1.2596776771719447,-1.544607528546002
13584,Unknown,United Kingdom,,,,0,Elite Buyers,85,4,936.15,234.0375,61,1588,17.66320754716981,0.645169138309218,-1.9983972703144355
15226,Unknown,United Kingdom,,,,0,Elite Buyers,625,3,932.49,310.83,43,1168,23.91,1.6319330447234983,-0.7502409789073817
15552,Unknown,United Kingdom,,,,0,Elite Buyers,551,3,931.06,310.35333333333335,43,1119,25.163783783783785,1.5842588871268415,-0.7705598108838487
17550,Unknown,United Kingdom,,,,1,Active Buyers,682,3,927.18,309.06,61,867,31.971724137931034,1.8856660361987552,-0.3086138790430246
17942,Unknown,United Kingdom,,,,0,Elite Buyers,376,2,919.58,459.79,54,1407,19.56553191489362,0.8950297528608102,-0.9953080971458167
15561,Unknown,United Kingdom,,,,0,Elite Buyers,456,4,916.31,229.0775,30,1153,24.11342105263158,1.6600301924008143,-1.1667348692766903
17881,Unknown,United Kingdom,,,,0,Elite Buyers,412,3,915.59,305.19666666666666,54,1200,22.88975,1.309930719099407,-1.0314473052721294
14133,Unknown,United Kingdom,,,,1,Active Buyers,1067,2,909.52,454.76,32,720,37.89666666666667,2.4537413900802374,0.5564834856057359
15224,Unknown,United Kingdom,,,,0,Elite Buyers,10,2,905.21,452.605,22,1835,14.839508196721312,0.27697960548957845,-1.914008698491148
18078,Unknown,United Kingdom,,,,1,Active Buyers,861,2,900.25,450.125,48,809,33.342592592592595,2.049074905345296,0.2164936563801618
13939,Unknown,United Kingdom,,,,1,Active Buyers,877,4,898.88,224.72,40,947,28.09,2.308577997512053,-0.4817264994252357
15985,Unknown,United Kingdom,,,,0,Elite Buyers,89,2,897.0,448.5,23,1517,17.94,0.6576669290266253,-1.4973946800964404
13460,Unknown,United Kingdom,,,,1,Active Buyers,665,3,896.61,298.87,28,877,30.91758620689655,2.060520581689716,-0.4190923215359663
12912,Unknown,United Kingdom,,,,0,Elite Buyers,530,3,893.67,297.89,22,1284,20.783023255813955,1.603218366698616,-1.0789082362367037
14699,Unknown,United Kingdom,,,,0,Elite Buyers,595,3,889.37,296.45666666666665,49,983,26.95060606060606,1.7707602678876104,-0.6194365397963835
16849,Unknown,United Kingdom,,,,0,Elite Buyers,301,4,887.99,221.9975,44,1368,19.73311111111111,1.2266553740954549,-1.6042863414857564
15463,Unknown,United Kingdom,,,,0,Elite Buyers,84,3,887.43,295.81,30,1458,18.488125,0.8407064806351772,-1.7446246359677382
17002,Unknown,United Kingdom,,,,1,Active Buyers,988,3,884.49,294.83,36,621,42.11857142857143,2.6227147295210336,0.27092503527828793
17429,Unknown,United Kingdom,,,,1,Active Buyers,971,5,880.82,176.164,55,788,33.87769230769231,2.5972026907535466,-0.33985081169413095
17236,Unknown,United Kingdom,,,,0,Elite Buyers,0,5,880.47,176.094,57,1845,14.433934426229508,0.4776675968667401,-2.609392325721349
12464,Unknown,Belgium,,,,0,Elite Buyers,635,3,880.42,293.47333333333336,36,1130,23.16894736842105,1.7720575036981705,-0.7840117011682213
17489,Unknown,United Kingdom,,,,0,Elite Buyers,250,4,878.75,219.6875,43,1267,20.922619047619047,1.2691805774932712,-1.5638101094041823
15100,Unknown,United Kingdom,,,,1,Active Buyers,1552,3,876.0,292.0,1,627,41.714285714285715,3.981556588413522,0.7173009765614644
16963,Unknown,United Kingdom,,,,1,Active Buyers,1211,2,865.16,432.58,29,489,50.89176470588235,2.8821866388105346,0.9753230780161557
15709,Unknown,United Kingdom,,,,0,Elite Buyers,203,3,860.78,286.9266666666667,53,1620,15.94037037037037,0.7450425693793143,-1.8091987251721688
15652,Unknown,United Kingdom,,,,0,Elite Buyers,24,5,860.06,172.012,46,1550,16.86392156862745,0.8424136383994014,-2.311518792011219
12763,Unknown,Japan,,,,1,Active Buyers,997,3,857.46,285.82,33,1062,24.498857142857144,2.3153236729884457,-0.34144639210035915
18087,Unknown,United Kingdom,,,,1,Active Buyers,1786,1,852.8,852.8,1,0,852.8,4.015321195970352,3.5994401915437813
13675,Unknown,United Kingdom,,,,0,Elite Buyers,84,4,848.58,212.145,61,1431,17.67875,0.8776500527161868,-1.962749514627988
15582,Unknown,United Kingdom,,,,0,Elite Buyers,143,3,847.64,282.5466666666667,44,1619,15.697037037037036,0.7288466411582133,-1.9033604251267104
15452,Unknown,United Kingdom,,,,0,Elite Buyers,121,2,846.54,423.27,36,1421,18.01148936170213,0.7387813781270831,-1.415020055005474
16441,Unknown,United Kingdom,,,,1,Active Buyers,829,2,846.52,423.26,30,928,27.30709677419355,2.0739262144510366,-0.08026562288128758
13329,Unknown,United Kingdom,,,,1,Active Buyers,1394,3,844.4,281.46666666666664,19,573,44.44210526315789,3.338319320486459,0.699001724642903
14150,Unknown,United Kingdom,,,,0,Elite Buyers,379,4,833.02,208.255,41,1346,18.511555555555557,1.4196204069348564,-1.5913436686650981
15653,Unknown,United Kingdom,,,,1,Active Buyers,1605,1,829.44,829.44,2,0,829.44,3.7280480703076577,3.3854889764640492
16927,Unknown,United Kingdom,,,,0,Elite Buyers,28,2,818.24,409.12,29,1583,15.438490566037736,0.5620725362258292,-1.753828440872695
15649,Unknown,United Kingdom,,,,1,Active Buyers,1644,2,816.0,408.0,1,354,68.0,4.17488550709804,1.4880184296510044
14964,Unknown,United Kingdom,,,,0,Elite Buyers,272,3,815.47,271.8233333333333,28,1399,17.727608695652172,1.218197224312574,-1.5922920204053845
13747,Unknown,United Kingdom,,,,0,Elite Buyers,392,2,813.44,406.72,15,1787,13.787118644067796,0.9707956985307682,-1.6087527403181374
12559,Unknown,Germany,,,,1,Active Buyers,985,2,811.49,405.745,50,808,30.055185185185184,2.2912849605712275,0.21290060870808994
16872,Unknown,United Kingdom,,,,1,Active Buyers,720,2,805.25,402.625,14,888,26.841666666666665,2.188795705459144,-0.2565209624198096
18167,Unknown,United Kingdom,,,,0,Elite Buyers,390,3,802.35,267.45,24,1335,18.235227272727272,1.4685754135652145,-1.423079406860992
12738,Unknown,Germany,,,,0,Elite Buyers,573,3,799.94,266.64666666666665,44,1575,15.383461538461539,1.3477101268852643,-1.4633873216790396
16623,Unknown,United Kingdom,,,,0,Elite Buyers,138,3,794.35,264.78333333333336,49,1472,16.211224489795917,0.8914517894795813,-1.8309986321999308
16037,Unknown,United Kingdom,,,,0,Elite Buyers,68,2,792.6,396.3,28,1544,15.541176470588235,0.6822851567244983,-1.707387816454994
18011,Unknown,United Kingdom,,,,0,Elite Buyers,278,6,790.52,131.75333333333333,72,1901,12.547936507936507,0.8932074754585566,-2.633932473015134
18211,Unknown,United Kingdom,,,,0,Elite Buyers,503,2,787.96,393.98,28,1169,20.204102564102563,1.551992721102863,-0.8268718905068267
16163,Unknown,United Kingdom,,,,1,Active Buyers,841,2,787.2,393.6,13,1095,21.866666666666667,2.1947605336961913,-0.40463200294867674
16378,Unknown,United Kingdom,,,,1,Active Buyers,903,5,785.98,157.196,46,890,26.199333333333332,2.5801248204736824,-0.7203219153431356
16488,Unknown,United Kingdom,,,,1,Active Buyers,1256,2,781.26,390.63,21,408,55.80428571428571,3.160687107521459,1.0186801159466952
16505,Unknown,United Kingdom,,,,1,Active Buyers,1603,1,777.6,777.6,4,0,777.6,3.6706983317669435,3.3206139902987606
14345,Unknown,United Kingdom,,,,1,Active Buyers,904,2,777.54,388.77,26,911,25.918,2.290623058878718,-0.0934247283059052
15063,Unknown,United Kingdom,,,,0,Elite Buyers,367,2,772.99,386.495,15,1181,19.82025641025641,1.5280673776143723,-1.040128393078778
14819,Unknown,United Kingdom,,,,1,Active Buyers,596,4,772.44,193.11,39,1069,21.456666666666667,2.010108454316284,-1.1416241928514694
15380,Unknown,United Kingdom,,,,1,Active Buyers,1386,3,772.17,257.39,17,550,40.64052631578947,3.45994210187735,0.5821326418823052
17339,Unknown,United Kingdom,,,,0,Elite Buyers,80,5,770.98,154.196,38,1856,12.435161290322581,0.7826729505296308,-2.735892352546909
13434,Unknown,United Kingdom,,,,0,Elite Buyers,241,2,769.96,384.98,24,1486,15.713469387755103,1.0067315769763396,-1.5024948661632322
16217,Unknown,United Kingdom,,,,0,Elite Buyers,455,3,768.78,256.26,44,1337,17.472272727272728,1.4524640915340377,-1.3820641373987752
14501,Unknown,United Kingdom,,,,0,Elite Buyers,195,4,767.4,191.85,35,1382,16.682608695652174,1.2752405665983955,-1.947553977292401
17022,Unknown,United Kingdom,,,,1,Active Buyers,558,3,766.87,255.62333333333333,26,1045,21.91057142857143,1.9537151663179086,-0.9664100072196564
13899,Unknown,United Kingdom,,,,1,Active Buyers,1064,3,763.54,254.51333333333332,32,486,47.72125,2.9803780862987392,0.37372530449768426
17446,Unknown,United Kingdom,,,,0,Elite Buyers,387,3,760.49,253.49666666666667,24,1406,16.180638297872342,1.4544799855945105,-1.5835444785473782
12489,Unknown,France,,,,0,Elite Buyers,586,3,760.17,253.39,40,1058,21.719142857142856,1.8883504445165986,-0.937379854617925
17061,Unknown,United Kingdom,,,,1,Active Buyers,650,2,759.66,379.83,12,1051,21.704571428571427,2.051335798155184,-0.6160779840689738
16292,Unknown,United Kingdom,,,,0,Elite Buyers,26,3,758.74,252.91333333333333,35,1519,15.1748,0.8297541884919777,-2.077327191676904
17856,Unknown,United Kingdom,,,,1,Active Buyers,1602,2,758.21,379.105,11,162,126.36833333333334,3.8880621967460645,1.888560933801631
14477,Unknown,United Kingdom,,,,1,Active Buyers,1396,2,755.0,377.5,17,212,107.85714285714286,3.5177056132329465,1.5722810549882715
13950,Unknown,United Kingdom,,,,1,Active Buyers,1403,2,754.35,377.175,37,238,94.29375,3.3472637913130066,1.537515699068234
16183,Unknown,United Kingdom,,,,1,Active Buyers,1020,2,753.92,376.96,34,737,30.1568,2.5497532633364908,0.22239668360042694
13723,Unknown,United Kingdom,,,,0,Elite Buyers,379,4,747.98,186.995,38,1291,17.39488372093023,1.5865812602509894,-1.6763808538603209
12355,Unknown,Bahrain,,,,1,Active Buyers,637,2,746.13,373.065,33,941,24.068709677419356,1.9255463295388204,-0.46546974608963826
16668,Unknown,United Kingdom,,,,0,Elite Buyers,3,4,744.99,186.2475,37,1575,14.32673076923077,0.8833083674756173,-2.40048462534829
16325,Unknown,United Kingdom,,,,0,Elite Buyers,429,4,741.62,185.405,33,1209,18.5405,1.7582213988897029,-1.5438079986709836
13962,Unknown,United Kingdom,,,,1,Active Buyers,729,4,737.53,184.3825,38,881,25.432068965517242,2.3793463398047163,-0.8173109585324889
16716,Unknown,United Kingdom,,,,1,Active Buyers,1824,1,734.4,734.4,1,0,734.4,4.204643254958185,3.4356637117151876
14421,Unknown,United Kingdom,,,,1,Active Buyers,937,2,733.65,366.825,28,550,38.613157894736844,2.6660509192810706,0.35469637189668235
15747,Unknown,United Kingdom,,,,0,Elite Buyers,373,3,723.35,241.11666666666667,39,1141,19.035526315789475,1.6097916786529898,-1.3385599757766222
13376,Unknown,United Kingdom,,,,0,Elite Buyers,155,2,722.15,361.075,23,1662,13.13,0.8143152136848737,-1.8745266084197443
13043,Unknown,United Kingdom,,,,0,Elite Buyers,40,2,719.35,359.675,17,1479,14.68061224489796,0.9071858992334152,-1.8227974549898198
12816,Unknown,Poland,,,,1,Active Buyers,898,3,718.43,239.47666666666666,38,799,26.60851851851852,2.5554833578018257,-0.3579117514521001
12547,Unknown,Spain,,,,0,Elite Buyers,163,2,717.07,358.535,24,1570,13.789807692307692,0.9042055506358799,-1.7754572856034567
16162,Unknown,United Kingdom,,,,0,Elite Buyers,314,2,714.16,357.08,29,1508,14.2832,1.106635514846201,-1.5413746830104342
17816,Unknown,United Kingdom,,,,0,Elite Buyers,212,7,713.88,101.98285714285714,52,1724,12.52421052631579,1.2059871143928567,-2.7864648110377783
16041,Unknown,United Kingdom,,,,1,Active Buyers,874,2,712.79,356.395,13,698,30.99086956521739,2.6618010838647272,0.008647261101579345
16513,Unknown,United Kingdom,,,,1,Active Buyers,796,3,712.72,237.57333333333332,35,1018,20.96235294117647,2.2712962275115407,-0.7584779495647679
13587,Unknown,United Kingdom,,,,1,Active Buyers,1635,1,712.4,712.4,8,0,712.4,3.6593571716175157,3.2649297686743997
13889,Unknown,United Kingdom,,,,1,Active Buyers,862,2,704.98,352.49,27,743,28.1992,2.4655502090090295,-0.05619570156718037
16018,Unknown,United Kingdom,,,,1,Active Buyers,731,2,699.2,349.6,22,755,27.968,2.3465138360431834,-0.22918182856276864
13805,Unknown,United Kingdom,,,,0,Elite Buyers,104,2,695.44,347.72,11,1683,12.418571428571429,0.9275227378077846,-2.039752771615178
14850,Unknown,United Kingdom,,,,1,Active Buyers,1378,3,690.93,230.31,41,446,46.062,3.435416058059207,0.6507682247711296
13487,Unknown,United Kingdom,,,,1,Active Buyers,742,4,689.75,172.4375,38,806,25.546296296296298,2.5230891900175605,-0.8026017593472831
12942,Unknown,United Kingdom,,,,0,Elite Buyers,512,4,683.67,170.9175,34,1424,14.546170212765958,1.7403013276245223,-1.8032394763826876
17078,Unknown,United Kingdom,,,,1,Active Buyers,708,2,681.71,340.855,45,1048,19.47742857142857,1.9395067253209297,-0.6330849838036635
13513,Unknown,United Kingdom,,,,0,Elite Buyers,49,3,680.14,226.71333333333334,25,1649,12.366181818181818,0.9204824257101167,-2.360108964077188
14542,Unknown,United Kingdom,,,,1,Active Buyers,1234,2,678.44,339.22,25,405,48.46,3.2330095687990585,0.8134247085199595
15060,Unknown,United Kingdom,,,,0,Elite Buyers,239,2,676.76,338.38,22,1575,13.014615384615384,1.0660773949203555,-1.7788538206982571
15843,Unknown,United Kingdom,,,,0,Elite Buyers,154,3,671.8,223.93333333333334,38,1427,14.293617021276596,1.1652088436319645,-1.9974425773551447
12935,Unknown,United Kingdom,,,,1,Active Buyers,821,2,669.94,334.97,42,812,24.812592592592594,2.3081158616644264,-0.23669243104603563
15180,Unknown,United Kingdom,,,,1,Active Buyers,905,2,667.59,333.795,37,1093,18.544166666666666,2.2034857294473404,-0.5056383192969293
17006,Unknown,United Kingdom,,,,0,Elite Buyers,271,4,665.74,166.435,34,1423,14.16468085106383,1.4717597957226816,-2.0994603803226437
17387,Unknown,United Kingdom,,,,0,Elite Buyers,325,2,662.92,331.46,31,1339,15.066363636363636,1.3250199759852535,-1.4361373022367452
14219,Unknown,United Kingdom,,,,1,Active Buyers,628,2,662.51,331.255,25,1066,18.403055555555557,1.9848321218663059,-0.8135823868186866
18227,Unknown,United Kingdom,,,,0,Elite Buyers,503,3,662.49,220.83,28,1167,16.986923076923077,1.9032089922239002,-1.3640711472317057
14463,Unknown,United Kingdom,,,,1,Active Buyers,617,2,661.86,330.93,16,1169,16.970769230769232,1.9787326155500065,-0.9653464603976275
14603,Unknown,United Kingdom,,,,1,Active Buyers,1550,1,660.0,660.0,2,0,660.0,3.8792024440138526,3.0124554192296777
15399,Unknown,United Kingdom,,,,1,Active Buyers,724,2,659.51,329.755,41,878,22.741724137931033,2.15418508725233,-0.44807761437401716
14027,Unknown,United Kingdom,,,,0,Elite Buyers,352,4,653.85,163.4625,33,1191,16.34625,1.8007387952312741,-1.7820369418880202
13260,Unknown,United Kingdom,,,,0,Elite Buyers,23,2,651.14,325.57,15,1550,12.767450980392157,0.9433815975021969,-2.0549325154887685
15400,Unknown,United Kingdom,,,,1,Active Buyers,1605,4,649.0,162.25,9,154,108.16666666666667,4.400487534147736,1.1570329192681728
18013,Unknown,United Kingdom,,,,0,Elite Buyers,51,4,646.61,161.6525,59,1587,12.200188679245283,0.962047458154033,-2.532301946288301
14002,Unknown,United Kingdom,,,,0,Elite Buyers,111,2,645.98,322.99,30,1557,12.422692307692307,0.9029183357173234,-1.9502660733532684
13242,Unknown,United Kingdom,,,,0,Elite Buyers,150,2,645.91,322.955,26,1398,14.041521739130435,1.1223839228261614,-1.7357082747962622
13079,Unknown,United Kingdom,,,,1,Active Buyers,772,3,645.08,215.02666666666667,20,922,20.809032258064516,2.5418510859354333,-0.8295614592722808
17519,Unknown,United Kingdom,,,,1,Active Buyers,1202,2,642.12,321.06,33,826,22.93285714285714,2.8584368973631697,0.08069898586121929
17560,Unknown,United Kingdom,,,,0,Elite Buyers,29,5,639.3,127.86,19,1764,10.835593220338984,1.13285287045798,-2.9796156777709286
17527,Unknown,United Kingdom,,,,1,Active Buyers,542,4,637.44,159.36,26,1159,16.344615384615384,2.137774025078634,-1.5852079702400739
15569,Unknown,United Kingdom,,,,0,Elite Buyers,183,2,630.24,315.12,26,1338,14.005333333333333,1.2415681927615756,-1.6749882452534033
13509,Unknown,United Kingdom,,,,1,Active Buyers,1296,4,627.62,156.905,24,521,34.867777777777775,3.620084017773557,0.05171041125069373
18150,Unknown,United Kingdom,,,,1,Active Buyers,1234,2,625.76,312.88,30,400,44.69714285714286,3.2746716666374382,0.7163498421802733
12827,Unknown,United Kingdom,,,,1,Active Buyers,636,3,625.43,208.47666666666666,25,1088,17.373055555555556,2.212606770024317,-1.2053269310268993
12601,Unknown,Germany,,,,0,Elite Buyers,216,6,624.92,104.15333333333334,37,1545,12.253333333333334,1.5089321519018002,-2.672076083013171
17702,Unknown,United Kingdom,,,,0,Elite Buyers,314,2,623.15,311.575,24,1258,14.836904761904762,1.4996531321664763,-1.4585704858127588
12891,Unknown,United Kingdom,,,,0,Elite Buyers,19,3,621.37,207.12333333333333,12,1743,10.713275862068965,1.0422620658601072,-2.6462246514235037
14234,Unknown,United Kingdom,,,,1,Active Buyers,596,3,621.28,207.09333333333333,31,976,18.826666666666668,2.2210837842875484,-1.1198870577157816
14020,Unknown,United Kingdom,,,,0,Elite Buyers,276,3,620.23,206.74333333333334,33,1207,15.50575,1.6159610619156277,-1.7338793998203548
14054,Unknown,United Kingdom,,,,1,Active Buyers,1041,3,618.22,206.07333333333332,27,655,28.10090909090909,3.064194599358599,-0.2192745455790514
14173,Unknown,United Kingdom,,,,0,Elite Buyers,238,3,615.75,205.25,35,1493,12.315,1.3115825433046042,-2.105912702599665
14761,Unknown,United Kingdom,,,,1,Active Buyers,1357,3,611.51,203.83666666666667,20,225,76.43875,3.823760376226666,0.8767263438350861
17502,Unknown,United Kingdom,,,,0,Elite Buyers,383,2,609.89,304.945,37,1159,15.638205128205128,1.596249344777485,-1.2803947129238995
15125,Unknown,United Kingdom,,,,1,Active Buyers,1291,2,608.88,304.44,19,252,67.65333333333334,3.561512322139956,1.028902332060207
12884,Unknown,United Kingdom,,,,1,Active Buyers,1274,2,608.29,304.145,17,209,86.89857142857143,3.5775083564472236,1.1472012149762547
15917,Unknown,United Kingdom,,,,0,Elite Buyers,141,3,607.62,202.54,40,1530,11.914117647058823,1.1422644063851841,-2.2604664190952497
14500,Unknown,United Kingdom,,,,0,Elite Buyers,433,3,604.61,201.53666666666666,21,1328,13.741136363636363,1.8250229035657766,-1.7573557211414392
12917,Unknown,United Kingdom,,,,1,Active Buyers,1759,1,594.0,594.0,2,0,594.0,4.235381761978029,3.0947193024565984
13104,Unknown,United Kingdom,,,,1,Active Buyers,997,2,593.44,296.72,15,666,26.974545454545453,2.9817227999561875,-0.05480751073691223
17574,Unknown,United Kingdom,,,,1,Active Buyers,1186,2,592.69,296.345,27,332,53.88090909090909,3.328328538514942,0.7438495327813212
18146,Unknown,United Kingdom,,,,1,Active Buyers,1223,2,592.1,296.05,11,539,32.894444444444446,3.4253846031567927,0.3610552931528259
14974,Unknown,United Kingdom,,,,0,Elite Buyers,99,4,588.56,147.14,38,1685,10.51,1.1190014737628584,-2.7292999778228944
16832,Unknown,United Kingdom,,,,1,Active Buyers,1108,3,587.1,195.7,20,562,30.9,3.3337648878823165,-0.09336907488676452
16478,Unknown,United Kingdom,,,,1,Active Buyers,1223,4,581.27,145.3175,27,473,36.329375,3.6104834053479475,-0.03660619338546975
16611,Unknown,United Kingdom,,,,0,Elite Buyers,59,2,566.8,283.4,31,1610,10.69433962264151,0.9064971639185904,-2.2305523360631727
13531,Unknown,United Kingdom,,,,0,Elite Buyers,514,2,565.15,282.575,27,1453,11.773958333333333,1.636957379716899,-1.5799126788940823
15381,Unknown,United Kingdom,,,,0,Elite Buyers,14,2,562.88,281.44,15,1534,11.03686274509804,1.0855467517818662,-2.2463094143599283
17854,Unknown,United Kingdom,,,,1,Active Buyers,790,2,562.0,281.0,19,849,20.071428571428573,2.580122582731091,-0.5918170775227797
15775,Unknown,United Kingdom,,,,0,Elite Buyers,229,4,561.46,140.365,24,1381,12.205652173913043,1.6962873105597636,-2.3468033235013137
14915,Unknown,United Kingdom,,,,0,Elite Buyers,148,3,561.1,187.03333333333333,14,1494,11.222,1.4881511039871982,-2.3726353866539487
16866,Unknown,United Kingdom,,,,0,Elite Buyers,264,4,558.78,139.695,31,1555,10.74576923076923,1.532429361693632,-2.4938104334414293
14434,Unknown,United Kingdom,,,,1,Active Buyers,1543,3,552.0,184.0,3,241,69.0,4.51159884682119,0.8421283657017726
16425,Unknown,United Kingdom,,,,0,Elite Buyers,346,2,550.88,275.44,30,1205,13.772,1.6521770868540893,-1.5152639186014973
17291,Unknown,United Kingdom,,,,1,Active Buyers,1734,1,550.8,550.8,1,0,550.8,4.3694991643732415,2.9436061554676414
14924,Unknown,United Kingdom,,,,1,Active Buyers,598,2,550.77,275.385,20,1012,16.199117647058824,2.2177796792307825,-1.038012181737334
16565,Unknown,United Kingdom,,,,0,Elite Buyers,541,3,548.09,182.69666666666666,26,1365,12.179777777777778,1.9697448572294758,-1.8003861162752623
16914,Unknown,United Kingdom,,,,1,Active Buyers,920,3,545.94,181.98,45,836,19.497857142857143,2.7735397402322306,-0.7419292513321213
17096,Unknown,United Kingdom,,,,1,Active Buyers,608,3,539.53,179.84333333333333,22,874,18.60448275862069,2.5287419330554344,-1.1768396658226032
16224,Unknown,United Kingdom,,,,1,Active Buyers,649,2,537.71,268.855,27,1083,14.936388888888889,2.1749493491937355,-1.0817261267093878
15847,Unknown,United Kingdom,,,,1,Active Buyers,1136,3,536.91,178.97,31,679,23.34391304347826,3.2655822662532343,-0.33842379344666174
17443,Unknown,Canada,,,,1,Active Buyers,1731,1,534.24,534.24,1,0,534.24,4.3949923346580455,2.89850926172824
12651,Unknown,France,,,,1,Active Buyers,1084,2,532.43,266.215,14,498,31.319411764705883,3.338531598925489,0.13503704353257687
12476,Unknown,Germany,,,,1,Active Buyers,1431,2,531.55,265.775,19,270,59.06111111111111,3.8446342207242807,0.980921252333633
12367,Unknown,Denmark,,,,0,Elite Buyers,528,2,530.3,265.15,34,1166,13.597435897435897,1.9179018880845446,-1.320640039204367
13210,Unknown,United Kingdom,,,,1,Active Buyers,983,2,528.07,264.035,31,653,24.00318181818182,2.929836892069935,-0.1823493540901442
17453,Unknown,United Kingdom,,,,1,Active Buyers,1305,2,527.96,263.98,19,360,43.99666666666667,3.6438552256510164,0.6384432133708953
16966,Unknown,United Kingdom,,,,0,Elite Buyers,185,3,527.22,175.74,15,1629,9.763333333333334,1.4551853608367313,-2.552819405078045
17351,Unknown,United Kingdom,,,,1,Active Buyers,540,3,522.14,174.04666666666665,21,1216,13.0535,2.192126803617767,-1.7075259570071852
13718,Unknown,United Kingdom,,,,1,Active Buyers,982,2,521.27,260.635,12,659,23.69409090909091,3.1407123505493835,-0.2513650901981116
17674,Unknown,United Kingdom,,,,1,Active Buyers,905,2,514.41,257.205,26,1123,13.902972972972973,2.5025189428312875,-0.9090873158522673
16881,Unknown,United Kingdom,,,,1,Active Buyers,1076,2,513.49,256.745,6,650,23.340454545454545,3.4199047008892816,-0.1936698446255798
15237,Unknown,United Kingdom,,,,0,Elite Buyers,275,2,513.1,256.55,15,1327,11.661363636363637,1.6760786123861307,-1.8587805563647082
