customer_key,customer_id,customer_name,rank,product_key,product_id,product_name,rec_score
3190,14511,Unknown,1,3499,22423,damages,330.5468
3190,14511,Unknown,2,3098,20725,LUNCH BAG RED SPOTTY,318.3272
3190,14511,Unknown,3,3052,POST,None,311.0867
3190,14511,Unknown,4,3393,22383,LUNCH BAG SUKI DESIGN ,310.5969
3190,14511,Unknown,5,4064,23298,"BUNTING , SPOTTY ",309.883
3190,14511,Unknown,6,4382,22197,POPCORN HOLDER,309.5672
3190,14511,Unknown,7,267,20726,LUNCH BAG WOODLAND,307.7242
3190,14511,Unknown,8,79,22961,JAM MAKING SET PRINTED,307.6967
3190,14511,Unknown,9,296,20727,LUNCH BAG  BLACK SKULL.,307.5672
3190,14511,Unknown,10,266,22382,LUNCH BAG SPACEBOY DESIGN ,307.3384
3191,12716,Unknown,1,141,85099B,JUMBO BAG RED RETROSPOT,75.0042
3191,12716,Unknown,2,3098,20725,LUNCH BAG RED SPOTTY,74.5088
3191,12716,Unknown,3,4777,23203,JUMBO BAG VINTAGE DOILY ,73.8156
3191,12716,Unknown,4,3720,22720,None,72.6431
3191,12716,Unknown,5,3393,22383,LUNCH BAG SUKI DESIGN ,72.5101
3191,12716,Unknown,6,4064,23298,"BUNTING , SPOTTY ",72.0277
3191,12716,Unknown,7,267,20726,LUNCH BAG WOODLAND,71.8859
3191,12716,Unknown,8,296,20727,LUNCH BAG  BLACK SKULL.,71.8327
3191,12716,Unknown,9,4778,23209,LUNCH BAG VINTAGE DOILY ,71.81
3191,12716,Unknown,10,384,21034,REX CASH+CARRY JUMBO SHOPPER,71.7674
3193,12981,Unknown,1,3499,22423,damages,51.9408
3193,12981,Unknown,2,1656,47566,PARTY BUNTING,50.5676
3193,12981,Unknown,3,3098,20725,LUNCH BAG RED SPOTTY,50.216
3193,12981,Unknown,4,4169,84879,damaged,49.5091
3193,12981,Unknown,5,4777,23203,JUMBO BAG VINTAGE DOILY ,49.4772
3193,12981,Unknown,6,3720,22720,None,49.0649
3193,12981,Unknown,7,3052,POST,None,48.973
3193,12981,Unknown,8,3393,22383,LUNCH BAG SUKI DESIGN ,48.9453
3193,12981,Unknown,9,4064,23298,"BUNTING , SPOTTY ",48.8442
3193,12981,Unknown,10,296,20727,LUNCH BAG  BLACK SKULL.,48.7328
3195,13928,Unknown,1,3499,22423,damages,3.7278
3195,13928,Unknown,2,1656,47566,PARTY BUNTING,3.6779
3195,13928,Unknown,3,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3.6531
3195,13928,Unknown,4,4169,84879,damaged,3.6515
3195,13928,Unknown,5,3098,20725,LUNCH BAG RED SPOTTY,3.6327
3195,13928,Unknown,6,141,85099B,JUMBO BAG RED RETROSPOT,3.626
3195,13928,Unknown,7,4777,23203,JUMBO BAG VINTAGE DOILY ,3.6163
3195,13928,Unknown,8,55,82482,WOODEN PICTURE FRAME WHITE FINISH,3.577
3195,13928,Unknown,9,3393,22383,LUNCH BAG SUKI DESIGN ,3.5391
3195,13928,Unknown,10,4382,22197,POPCORN HOLDER,3.5222
3199,17173,Unknown,1,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,73.1661
3199,17173,Unknown,2,1656,47566,PARTY BUNTING,72.1102
3199,17173,Unknown,3,141,85099B,JUMBO BAG RED RETROSPOT,72.0312
3199,17173,Unknown,4,3098,20725,LUNCH BAG RED SPOTTY,71.5633
3199,17173,Unknown,5,4169,84879,damaged,70.7452
3199,17173,Unknown,6,4777,23203,JUMBO BAG VINTAGE DOILY ,70.4052
3199,17173,Unknown,7,3720,22720,None,70.1933
3199,17173,Unknown,8,4382,22197,POPCORN HOLDER,69.4939
3199,17173,Unknown,9,3393,22383,LUNCH BAG SUKI DESIGN ,69.2652
3199,17173,Unknown,10,4778,23209,LUNCH BAG VINTAGE DOILY ,69.1174
3200,17941,Unknown,1,1656,47566,PARTY BUNTING,4.3168
3200,17941,Unknown,2,4169,84879,damaged,4.2938
3200,17941,Unknown,3,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4.28
3200,17941,Unknown,4,3499,22423,damages,4.2519
3200,17941,Unknown,5,4777,23203,JUMBO BAG VINTAGE DOILY ,4.1953
3200,17941,Unknown,6,267,20726,LUNCH BAG WOODLAND,4.1891
3200,17941,Unknown,7,141,85099B,JUMBO BAG RED RETROSPOT,4.1523
3200,17941,Unknown,8,3098,20725,LUNCH BAG RED SPOTTY,4.1361
3200,17941,Unknown,9,3052,POST,None,4.1206
3200,17941,Unknown,10,77,21931,JUMBO STORAGE BAG SUKI,4.0473
3201,14947,Unknown,1,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,18.7375
3201,14947,Unknown,2,1656,47566,PARTY BUNTING,18.3312
3201,14947,Unknown,3,141,85099B,JUMBO BAG RED RETROSPOT,18.1491
3201,14947,Unknown,4,3098,20725,LUNCH BAG RED SPOTTY,17.952
3201,14947,Unknown,5,4169,84879,damaged,17.8171
3201,14947,Unknown,6,4777,23203,JUMBO BAG VINTAGE DOILY ,17.8045
3201,14947,Unknown,7,3720,22720,None,17.6777
3201,14947,Unknown,8,4064,23298,"BUNTING , SPOTTY ",17.6467
3201,14947,Unknown,9,3393,22383,LUNCH BAG SUKI DESIGN ,17.6253
3201,14947,Unknown,10,3666,22469,None,17.619
3202,17053,Unknown,1,141,85099B,JUMBO BAG RED RETROSPOT,117.6309
3202,17053,Unknown,2,4169,84879,damaged,114.7865
3202,17053,Unknown,3,3720,22720,None,114.067
3202,17053,Unknown,4,3393,22383,LUNCH BAG SUKI DESIGN ,113.8733
3202,17053,Unknown,5,3052,POST,None,113.5921
3202,17053,Unknown,6,4382,22197,POPCORN HOLDER,113.4878
3202,17053,Unknown,7,4778,23209,LUNCH BAG VINTAGE DOILY ,112.7552
3202,17053,Unknown,8,295,20728,LUNCH BAG CARS BLUE,112.5678
3202,17053,Unknown,9,266,22382,LUNCH BAG SPACEBOY DESIGN ,112.3821
3202,17053,Unknown,10,28,22727,ALARM CLOCK BAKELIKE RED ,111.7457
3203,12534,Unknown,1,141,85099B,JUMBO BAG RED RETROSPOT,270.3389
3203,12534,Unknown,2,3098,20725,LUNCH BAG RED SPOTTY,268.1935
3203,12534,Unknown,3,4064,23298,"BUNTING , SPOTTY ",260.4607
3203,12534,Unknown,4,4382,22197,POPCORN HOLDER,259.5212
3203,12534,Unknown,5,4778,23209,LUNCH BAG VINTAGE DOILY ,258.9738
3203,12534,Unknown,6,296,20727,LUNCH BAG  BLACK SKULL.,258.8503
3203,12534,Unknown,7,267,20726,LUNCH BAG WOODLAND,257.6719
3203,12534,Unknown,8,70,21212,PACK OF 72 RETROSPOT CAKE CASES,256.6089
3203,12534,Unknown,9,28,22727,ALARM CLOCK BAKELIKE RED ,255.5253
3203,12534,Unknown,10,268,22384,LUNCH BAG PINK POLKADOT,255.3293
3204,12844,Unknown,1,3499,22423,damages,247.0918
3204,12844,Unknown,2,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,244.9746
3204,12844,Unknown,3,3720,22720,None,232.7774
3204,12844,Unknown,4,3393,22383,LUNCH BAG SUKI DESIGN ,232.461
3204,12844,Unknown,5,4778,23209,LUNCH BAG VINTAGE DOILY ,230.6517
3204,12844,Unknown,6,267,20726,LUNCH BAG WOODLAND,229.6456
3204,12844,Unknown,7,266,22382,LUNCH BAG SPACEBOY DESIGN ,229.4602
3204,12844,Unknown,8,28,22727,ALARM CLOCK BAKELIKE RED ,228.5177
3204,12844,Unknown,9,47,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,226.8586
3204,12844,Unknown,10,715,22666,RECIPE BOX PANTRY YELLOW DESIGN,225.5178
3205,14567,Unknown,1,3499,22423,damages,43.2377
3205,14567,Unknown,2,1656,47566,PARTY BUNTING,42.2628
3205,14567,Unknown,3,141,85099B,JUMBO BAG RED RETROSPOT,42.17
3205,14567,Unknown,4,3098,20725,LUNCH BAG RED SPOTTY,41.9764
3205,14567,Unknown,5,4777,23203,JUMBO BAG VINTAGE DOILY ,41.4788
3205,14567,Unknown,6,4169,84879,damaged,41.2429
3205,14567,Unknown,7,3393,22383,LUNCH BAG SUKI DESIGN ,40.979
3205,14567,Unknown,8,3720,22720,None,40.9461
3205,14567,Unknown,9,3052,POST,None,40.8773
3205,14567,Unknown,10,4064,23298,"BUNTING , SPOTTY ",40.8294
3206,14937,Unknown,1,3499,22423,damages,151.9598
3206,14937,Unknown,2,1656,47566,PARTY BUNTING,148.3934
3206,14937,Unknown,3,141,85099B,JUMBO BAG RED RETROSPOT,148.29
3206,14937,Unknown,4,3098,20725,LUNCH BAG RED SPOTTY,147.6654
3206,14937,Unknown,5,4169,84879,damaged,144.8078
3206,14937,Unknown,6,3720,22720,None,142.9698
3206,14937,Unknown,7,296,20727,LUNCH BAG  BLACK SKULL.,142.4293
3206,14937,Unknown,8,4778,23209,LUNCH BAG VINTAGE DOILY ,142.0618
3206,14937,Unknown,9,267,20726,LUNCH BAG WOODLAND,141.8148
3206,14937,Unknown,10,79,22961,JAM MAKING SET PRINTED,141.6839
3207,12828,Unknown,1,3499,22423,damages,159.5505
3207,12828,Unknown,2,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,158.1452
3207,12828,Unknown,3,141,85099B,JUMBO BAG RED RETROSPOT,155.612
3207,12828,Unknown,4,1656,47566,PARTY BUNTING,155.344
3207,12828,Unknown,5,4169,84879,damaged,151.6389
3207,12828,Unknown,6,3720,22720,None,150.4329
3207,12828,Unknown,7,3393,22383,LUNCH BAG SUKI DESIGN ,150.0378
3207,12828,Unknown,8,3052,POST,None,149.9898
3207,12828,Unknown,9,296,20727,LUNCH BAG  BLACK SKULL.,149.5163
3207,12828,Unknown,10,4778,23209,LUNCH BAG VINTAGE DOILY ,149.3466
3208,16984,Unknown,1,173,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,1086.4716
3208,16984,Unknown,2,169,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1063.2451
3208,16984,Unknown,3,4085,23200,JUMBO BAG PEARS,1010.8572
3208,16984,Unknown,4,645,20712,JUMBO BAG WOODLAND ANIMALS,986.9842
3208,16984,Unknown,5,71,21975,PACK OF 60 DINOSAUR CAKE CASES,986.4742
3208,16984,Unknown,6,68,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,983.107
3208,16984,Unknown,7,225,22766,PHOTO FRAME CORNICE,980.3266
3208,16984,Unknown,8,3134,22632,None,949.078
3208,16984,Unknown,9,3381,84997D,CHILDRENS CUTLERY POLKADOT PINK,944.2508
3208,16984,Unknown,10,685,21498,RED RETROSPOT WRAP ,942.102
3209,13023,Unknown,1,3499,22423,damages,191.282
3209,13023,Unknown,2,141,85099B,JUMBO BAG RED RETROSPOT,186.5378
3209,13023,Unknown,3,3393,22383,LUNCH BAG SUKI DESIGN ,180.5097
3209,13023,Unknown,4,4064,23298,"BUNTING , SPOTTY ",179.3014
3209,13023,Unknown,5,4382,22197,POPCORN HOLDER,178.9345
3209,13023,Unknown,6,266,22382,LUNCH BAG SPACEBOY DESIGN ,178.4803
3209,13023,Unknown,7,4778,23209,LUNCH BAG VINTAGE DOILY ,178.3939
3209,13023,Unknown,8,296,20727,LUNCH BAG  BLACK SKULL.,178.1045
3209,13023,Unknown,9,295,20728,LUNCH BAG CARS BLUE,177.8171
3209,13023,Unknown,10,79,22961,JAM MAKING SET PRINTED,177.7319
3210,17553,Unknown,1,3499,22423,damages,26.3881
3210,17553,Unknown,2,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,26.1086
3210,17553,Unknown,3,141,85099B,JUMBO BAG RED RETROSPOT,25.6441
3210,17553,Unknown,4,3098,20725,LUNCH BAG RED SPOTTY,25.6437
3210,17553,Unknown,5,4169,84879,damaged,25.1855
3210,17553,Unknown,6,4777,23203,JUMBO BAG VINTAGE DOILY ,25.0302
3210,17553,Unknown,7,3052,POST,None,24.9549
3210,17553,Unknown,8,4778,23209,LUNCH BAG VINTAGE DOILY ,24.846
3210,17553,Unknown,9,3720,22720,None,24.8083
3210,17553,Unknown,10,3393,22383,LUNCH BAG SUKI DESIGN ,24.7965
3211,13075,Unknown,1,3499,22423,damages,109.7902
3211,13075,Unknown,2,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,109.1371
3211,13075,Unknown,3,141,85099B,JUMBO BAG RED RETROSPOT,106.9845
3211,13075,Unknown,4,1656,47566,PARTY BUNTING,106.7516
3211,13075,Unknown,5,4169,84879,damaged,104.3612
3211,13075,Unknown,6,3393,22383,LUNCH BAG SUKI DESIGN ,103.4041
3211,13075,Unknown,7,4064,23298,"BUNTING , SPOTTY ",103.2548
3211,13075,Unknown,8,4382,22197,POPCORN HOLDER,102.935
3211,13075,Unknown,9,266,22382,LUNCH BAG SPACEBOY DESIGN ,102.6766
3211,13075,Unknown,10,267,20726,LUNCH BAG WOODLAND,102.1561
3212,15342,Unknown,1,1656,47566,PARTY BUNTING,152.3145
3212,15342,Unknown,2,4777,23203,JUMBO BAG VINTAGE DOILY ,150.1427
3212,15342,Unknown,3,3393,22383,LUNCH BAG SUKI DESIGN ,148.0808
3212,15342,Unknown,4,3052,POST,None,147.6958
3212,15342,Unknown,5,3720,22720,None,147.5777
3212,15342,Unknown,6,296,20727,LUNCH BAG  BLACK SKULL.,146.9315
3212,15342,Unknown,7,4064,23298,"BUNTING , SPOTTY ",146.8257
3212,15342,Unknown,8,267,20726,LUNCH BAG WOODLAND,146.3421
3212,15342,Unknown,9,4778,23209,LUNCH BAG VINTAGE DOILY ,146.3355
3212,15342,Unknown,10,384,21034,REX CASH+CARRY JUMBO SHOPPER,145.8033
3213,12644,Unknown,1,3098,20725,LUNCH BAG RED SPOTTY,149.5569
3213,12644,Unknown,2,4777,23203,JUMBO BAG VINTAGE DOILY ,148.7015
3213,12644,Unknown,3,3052,POST,None,145.9752
3213,12644,Unknown,4,3393,22383,LUNCH BAG SUKI DESIGN ,145.3906
3213,12644,Unknown,5,4382,22197,POPCORN HOLDER,145.2941
3213,12644,Unknown,6,4778,23209,LUNCH BAG VINTAGE DOILY ,144.5617
3213,12644,Unknown,7,296,20727,LUNCH BAG  BLACK SKULL.,144.4251
3213,12644,Unknown,8,295,20728,LUNCH BAG CARS BLUE,144.0691
3213,12644,Unknown,9,3666,22469,None,142.3205
3213,12644,Unknown,10,268,22384,LUNCH BAG PINK POLKADOT,142.152
3214,12378,Unknown,1,3052,POST,None,790.0485
3214,12378,Unknown,2,715,22666,RECIPE BOX PANTRY YELLOW DESIGN,765.0375
3214,12378,Unknown,3,624,22699,ROSES REGENCY TEACUP AND SAUCER ,762.1613
3214,12378,Unknown,4,3350,22993,SET OF 4 PANTRY JELLY MOULDS,761.8328
3214,12378,Unknown,5,4579,21166,?,742.4803
3214,12378,Unknown,6,3860,23201,JUMBO BAG ALPHABET,735.9559
3214,12378,Unknown,7,219,22112,CHOCOLATE HOT WATER BOTTLE,735.746
3214,12378,Unknown,8,365,22630,DOLLY GIRL LUNCH BOX,725.329
3214,12378,Unknown,9,4429,23344,JUMBO BAG 50'S CHRISTMAS ,725.182
3214,12378,Unknown,10,3877,85099F,None,724.912
3215,17788,Unknown,1,3499,22423,damages,12.6531
3215,17788,Unknown,2,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12.4525
3215,17788,Unknown,3,1656,47566,PARTY BUNTING,12.3247
3215,17788,Unknown,4,141,85099B,JUMBO BAG RED RETROSPOT,12.3242
3215,17788,Unknown,5,3098,20725,LUNCH BAG RED SPOTTY,12.3155
3215,17788,Unknown,6,4169,84879,damaged,12.0118
3215,17788,Unknown,7,3393,22383,LUNCH BAG SUKI DESIGN ,11.9811
3215,17788,Unknown,8,4777,23203,JUMBO BAG VINTAGE DOILY ,11.9547
3215,17788,Unknown,9,3720,22720,None,11.8938
3215,17788,Unknown,10,4778,23209,LUNCH BAG VINTAGE DOILY ,11.8104
3216,13850,Unknown,1,1656,47566,PARTY BUNTING,356.8053
3216,13850,Unknown,2,4169,84879,damaged,348.3802
3216,13850,Unknown,3,4382,22197,POPCORN HOLDER,343.3798
3216,13850,Unknown,4,266,22382,LUNCH BAG SPACEBOY DESIGN ,340.9069
3216,13850,Unknown,5,267,20726,LUNCH BAG WOODLAND,340.6163
3216,13850,Unknown,6,295,20728,LUNCH BAG CARS BLUE,339.8489
3216,13850,Unknown,7,28,22727,ALARM CLOCK BAKELIKE RED ,339.3131
3216,13850,Unknown,8,268,22384,LUNCH BAG PINK POLKADOT,337.7644
3216,13850,Unknown,9,3666,22469,None,337.2458
3216,13850,Unknown,10,624,22699,ROSES REGENCY TEACUP AND SAUCER ,333.2424
3217,14076,Unknown,1,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,270.9684
3217,14076,Unknown,2,3098,20725,LUNCH BAG RED SPOTTY,264.5408
3217,14076,Unknown,3,4777,23203,JUMBO BAG VINTAGE DOILY ,260.8483
3217,14076,Unknown,4,3052,POST,None,258.1034
3217,14076,Unknown,5,3720,22720,None,257.6514
3217,14076,Unknown,6,3393,22383,LUNCH BAG SUKI DESIGN ,257.37
3217,14076,Unknown,7,4064,23298,"BUNTING , SPOTTY ",256.3408
3217,14076,Unknown,8,267,20726,LUNCH BAG WOODLAND,255.5285
3217,14076,Unknown,9,296,20727,LUNCH BAG  BLACK SKULL.,255.196
3217,14076,Unknown,10,4778,23209,LUNCH BAG VINTAGE DOILY ,255.0377
3218,13805,Unknown,1,3499,22423,damages,14.2591
3218,13805,Unknown,2,1656,47566,PARTY BUNTING,14.1869
3218,13805,Unknown,3,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,14.1789
3218,13805,Unknown,4,3098,20725,LUNCH BAG RED SPOTTY,14.0848
3218,13805,Unknown,5,4382,22197,POPCORN HOLDER,13.9057
3218,13805,Unknown,6,141,85099B,JUMBO BAG RED RETROSPOT,13.8477
3218,13805,Unknown,7,4169,84879,damaged,13.7705
3218,13805,Unknown,8,4777,23203,JUMBO BAG VINTAGE DOILY ,13.7404
3218,13805,Unknown,9,267,20726,LUNCH BAG WOODLAND,13.7137
3218,13805,Unknown,10,3393,22383,LUNCH BAG SUKI DESIGN ,13.7088
3219,17887,Unknown,1,3499,22423,damages,55.3005
3219,17887,Unknown,2,141,85099B,JUMBO BAG RED RETROSPOT,54.0403
3219,17887,Unknown,3,1656,47566,PARTY BUNTING,53.7398
3219,17887,Unknown,4,3098,20725,LUNCH BAG RED SPOTTY,53.4043
3219,17887,Unknown,5,4777,23203,JUMBO BAG VINTAGE DOILY ,52.8791
3219,17887,Unknown,6,4169,84879,damaged,52.8236
3219,17887,Unknown,7,3052,POST,None,52.1054
3219,17887,Unknown,8,4778,23209,LUNCH BAG VINTAGE DOILY ,51.8579
3219,17887,Unknown,9,4064,23298,"BUNTING , SPOTTY ",51.7519
3219,17887,Unknown,10,3393,22383,LUNCH BAG SUKI DESIGN ,51.7416
3220,13186,Unknown,1,1656,47566,PARTY BUNTING,354.8506
3220,13186,Unknown,2,3393,22383,LUNCH BAG SUKI DESIGN ,343.2057
3220,13186,Unknown,3,4064,23298,"BUNTING , SPOTTY ",342.6472
3220,13186,Unknown,4,4382,22197,POPCORN HOLDER,341.7065
3220,13186,Unknown,5,4778,23209,LUNCH BAG VINTAGE DOILY ,340.4511
3220,13186,Unknown,6,296,20727,LUNCH BAG  BLACK SKULL.,339.047
3220,13186,Unknown,7,267,20726,LUNCH BAG WOODLAND,338.617
3220,13186,Unknown,8,295,20728,LUNCH BAG CARS BLUE,337.8358
3220,13186,Unknown,9,127,22457,NATURAL SLATE HEART CHALKBOARD ,335.6203
3220,13186,Unknown,10,715,22666,RECIPE BOX PANTRY YELLOW DESIGN,332.4976
3221,12750,Unknown,1,3499,22423,damages,97.3945
3221,12750,Unknown,2,141,85099B,JUMBO BAG RED RETROSPOT,94.7771
3221,12750,Unknown,3,1656,47566,PARTY BUNTING,94.6979
3221,12750,Unknown,4,3098,20725,LUNCH BAG RED SPOTTY,94.2135
3221,12750,Unknown,5,4777,23203,JUMBO BAG VINTAGE DOILY ,93.2244
3221,12750,Unknown,6,4169,84879,damaged,92.5158
3221,12750,Unknown,7,4382,22197,POPCORN HOLDER,91.1893
3221,12750,Unknown,8,296,20727,LUNCH BAG  BLACK SKULL.,90.6917
3221,12750,Unknown,9,266,22382,LUNCH BAG SPACEBOY DESIGN ,90.6513
3221,12750,Unknown,10,267,20726,LUNCH BAG WOODLAND,90.6308
3222,15374,Unknown,1,3499,22423,damages,11.2968
3222,15374,Unknown,2,141,85099B,JUMBO BAG RED RETROSPOT,11.1079
3222,15374,Unknown,3,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,11.0843
3222,15374,Unknown,4,1656,47566,PARTY BUNTING,11.0079
3222,15374,Unknown,5,3098,20725,LUNCH BAG RED SPOTTY,10.9744
3222,15374,Unknown,6,3393,22383,LUNCH BAG SUKI DESIGN ,10.8338
3222,15374,Unknown,7,4777,23203,JUMBO BAG VINTAGE DOILY ,10.7959
3222,15374,Unknown,8,4169,84879,damaged,10.7426
3222,15374,Unknown,9,4778,23209,LUNCH BAG VINTAGE DOILY ,10.6714
3222,15374,Unknown,10,79,22961,JAM MAKING SET PRINTED,10.6395
3223,17656,Unknown,1,3499,22423,damages,137.0401
3223,17656,Unknown,2,3098,20725,LUNCH BAG RED SPOTTY,132.5161
3223,17656,Unknown,3,4777,23203,JUMBO BAG VINTAGE DOILY ,130.6402
3223,17656,Unknown,4,3052,POST,None,128.9045
3223,17656,Unknown,5,3393,22383,LUNCH BAG SUKI DESIGN ,128.8989
3223,17656,Unknown,6,3720,22720,None,128.455
3223,17656,Unknown,7,4778,23209,LUNCH BAG VINTAGE DOILY ,127.4845
3223,17656,Unknown,8,296,20727,LUNCH BAG  BLACK SKULL.,127.0322
3223,17656,Unknown,9,295,20728,LUNCH BAG CARS BLUE,126.9666
3223,17656,Unknown,10,267,20726,LUNCH BAG WOODLAND,126.7898
3224,16102,Unknown,1,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,271.7153
3224,16102,Unknown,2,4169,84879,damaged,260.321
3224,16102,Unknown,3,3052,POST,None,258.2674
3224,16102,Unknown,4,3393,22383,LUNCH BAG SUKI DESIGN ,258.1963
3224,16102,Unknown,5,267,20726,LUNCH BAG WOODLAND,255.507
3224,16102,Unknown,6,47,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,252.4763
3224,16102,Unknown,7,3666,22469,None,252.2227
3224,16102,Unknown,8,127,22457,NATURAL SLATE HEART CHALKBOARD ,251.4752
3224,16102,Unknown,9,715,22666,RECIPE BOX PANTRY YELLOW DESIGN,249.7357
3224,16102,Unknown,10,624,22699,ROSES REGENCY TEACUP AND SAUCER ,249.4112
3225,15089,Unknown,1,3052,POST,None,466.8618
3225,15089,Unknown,2,3720,22720,None,466.6771
3225,15089,Unknown,3,266,22382,LUNCH BAG SPACEBOY DESIGN ,461.1277
3225,15089,Unknown,4,384,21034,REX CASH+CARRY JUMBO SHOPPER,460.4576
3225,15089,Unknown,5,28,22727,ALARM CLOCK BAKELIKE RED ,459.0067
3225,15089,Unknown,6,77,21931,JUMBO STORAGE BAG SUKI,453.4443
3225,15089,Unknown,7,624,22699,ROSES REGENCY TEACUP AND SAUCER ,451.3466
3225,15089,Unknown,8,36,22629,SPACEBOY LUNCH BOX ,451.1085
3225,15089,Unknown,9,3097,20914,SET/5 RED SPOTTY LID GLASS BOWLS,449.538
3225,15089,Unknown,10,82,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,446.0052
3226,14972,Unknown,1,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,36.053
3226,14972,Unknown,2,141,85099B,JUMBO BAG RED RETROSPOT,35.4769
3226,14972,Unknown,3,1656,47566,PARTY BUNTING,35.3932
3226,14972,Unknown,4,3098,20725,LUNCH BAG RED SPOTTY,35.1573
3226,14972,Unknown,5,4777,23203,JUMBO BAG VINTAGE DOILY ,34.7756
3226,14972,Unknown,6,4169,84879,damaged,34.5685
3226,14972,Unknown,7,3720,22720,None,34.4202
3226,14972,Unknown,8,3393,22383,LUNCH BAG SUKI DESIGN ,34.2234
3226,14972,Unknown,9,3052,POST,None,34.2141
3226,14972,Unknown,10,4064,23298,"BUNTING , SPOTTY ",34.172
3227,17514,Unknown,1,3098,20725,LUNCH BAG RED SPOTTY,158.6423
3227,17514,Unknown,2,3393,22383,LUNCH BAG SUKI DESIGN ,154.1033
3227,17514,Unknown,3,79,22961,JAM MAKING SET PRINTED,152.3972
3227,17514,Unknown,4,266,22382,LUNCH BAG SPACEBOY DESIGN ,152.0538
3227,17514,Unknown,5,295,20728,LUNCH BAG CARS BLUE,151.7367
3227,17514,Unknown,6,28,22727,ALARM CLOCK BAKELIKE RED ,151.5799
3227,17514,Unknown,7,384,21034,REX CASH+CARRY JUMBO SHOPPER,151.2935
3227,17514,Unknown,8,47,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,150.5582
3227,17514,Unknown,9,127,22457,NATURAL SLATE HEART CHALKBOARD ,150.3891
3227,17514,Unknown,10,77,21931,JUMBO STORAGE BAG SUKI,149.9321
3228,12917,Unknown,1,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4.0586
3228,12917,Unknown,2,3499,22423,damages,4.0298
3228,12917,Unknown,3,3098,20725,LUNCH BAG RED SPOTTY,4.0121
3228,12917,Unknown,4,141,85099B,JUMBO BAG RED RETROSPOT,4.005
3228,12917,Unknown,5,1656,47566,PARTY BUNTING,3.9213
3228,12917,Unknown,6,3052,POST,None,3.9178
3228,12917,Unknown,7,3720,22720,None,3.9004
3228,12917,Unknown,8,267,20726,LUNCH BAG WOODLAND,3.895
3228,12917,Unknown,9,4777,23203,JUMBO BAG VINTAGE DOILY ,3.889
3228,12917,Unknown,10,4778,23209,LUNCH BAG VINTAGE DOILY ,3.883
3229,12689,Unknown,1,3499,22423,damages,228.8213
3229,12689,Unknown,2,1656,47566,PARTY BUNTING,222.8664
3229,12689,Unknown,3,3098,20725,LUNCH BAG RED SPOTTY,221.0457
3229,12689,Unknown,4,3720,22720,None,215.2941
3229,12689,Unknown,5,4382,22197,POPCORN HOLDER,214.1799
3229,12689,Unknown,6,4778,23209,LUNCH BAG VINTAGE DOILY ,213.5167
3229,12689,Unknown,7,296,20727,LUNCH BAG  BLACK SKULL.,212.9269
3229,12689,Unknown,8,295,20728,LUNCH BAG CARS BLUE,212.6044
3229,12689,Unknown,9,70,21212,PACK OF 72 RETROSPOT CAKE CASES,210.8775
3229,12689,Unknown,10,28,22727,ALARM CLOCK BAKELIKE RED ,210.8012
3230,14768,Unknown,1,3499,22423,damages,4.63
3230,14768,Unknown,2,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4.5768
3230,14768,Unknown,3,1656,47566,PARTY BUNTING,4.5181
3230,14768,Unknown,4,141,85099B,JUMBO BAG RED RETROSPOT,4.4686
3230,14768,Unknown,5,4777,23203,JUMBO BAG VINTAGE DOILY ,4.439
3230,14768,Unknown,6,3098,20725,LUNCH BAG RED SPOTTY,4.4385
3230,14768,Unknown,7,4169,84879,damaged,4.4046
3230,14768,Unknown,8,3666,22469,None,4.3429
3230,14768,Unknown,9,3720,22720,None,4.3412
3230,14768,Unknown,10,3393,22383,LUNCH BAG SUKI DESIGN ,4.3223
3231,17584,Unknown,1,3499,22423,damages,91.5351
3231,17584,Unknown,2,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,90.8884
3231,17584,Unknown,3,1656,47566,PARTY BUNTING,89.048
3231,17584,Unknown,4,141,85099B,JUMBO BAG RED RETROSPOT,88.9055
3231,17584,Unknown,5,3098,20725,LUNCH BAG RED SPOTTY,87.6749
