customer_id,customer_name,state,city,last_purchase_date,frequency,monetary,recency,r_score,f_score,m_score,rfm_score,rfm_value,segment
17068,Unknown,United Kingdom,,2011-06-10,72,1139.8,5367,2,4,4,244,3.3333333333333335,Recent Customers
17069,Unknown,United Kingdom,,2011-11-11,97,1780.43,5213,5,5,5,555,5.0,Champions
17071,Unknown,United Kingdom,,2011-12-09,90,1587.35,5185,5,5,5,555,5.0,Champions
17076,Unknown,United Kingdom,,2011-11-03,25,841.08,5221,4,3,4,434,3.6666666666666665,Potential Loyalists
17078,Unknown,United Kingdom,,2011-03-11,28,378.2,5458,1,3,3,133,2.3333333333333335,Need Attention
17082,Unknown,United Kingdom,,2011-06-11,57,1366.91,5366,2,4,5,245,3.6666666666666665,Potential Loyalists
17083,Unknown,United Kingdom,,2011-09-02,20,691.36,5283,3,2,4,324,3.0,Recent Customers
17084,Unknown,United Kingdom,,2011-04-11,146,2687.75,5427,2,5,5,255,4.0,Loyal Customers
17085,Unknown,United Kingdom,,2011-08-08,125,1040.99,5308,3,5,4,354,4.0,Loyal Customers
17086,Unknown,United Kingdom,,2011-09-11,79,1482.51,5274,4,5,5,455,4.666666666666667,Champions
17088,Unknown,United Kingdom,,2011-11-11,38,622.56,5213,5,3,3,533,3.6666666666666665,Potential Loyalists
17090,Unknown,United Kingdom,,2011-12-09,41,1017.3,5185,5,4,4,544,4.333333333333333,Loyal Customers
17091,Unknown,United Kingdom,,2011-08-11,131,2727.49,5305,3,5,5,355,4.333333333333333,Loyal Customers
17092,Unknown,United Kingdom,,2011-07-03,45,601.72,5344,2,4,3,243,3.0,Recent Customers
17095,Unknown,United Kingdom,,2011-09-01,16,313.15,5284,3,2,2,322,2.3333333333333335,Need Attention
17096,Unknown,United Kingdom,,2011-12-10,9,263.61,5184,5,1,2,512,2.6666666666666665,Promising
17097,Unknown,Spain,,2011-07-12,93,318.87,5335,3,5,2,352,3.3333333333333335,Recent Customers
17101,Unknown,United Kingdom,,2011-10-11,8,471.0,5244,4,1,3,413,2.6666666666666665,Promising
17105,Unknown,United Kingdom,,2011-06-02,90,665.78,5375,2,5,4,254,3.6666666666666665,Potential Loyalists
17107,Unknown,United Kingdom,,2011-07-07,204,6178.07,5340,3,5,5,355,4.333333333333333,Loyal Customers
17109,Unknown,United Kingdom,,2011-10-11,56,304.02,5244,4,4,2,442,3.3333333333333335,Recent Customers
17114,Unknown,United Kingdom,,2011-09-01,76,462.51,5284,3,5,3,353,3.6666666666666665,Potential Loyalists
17115,Unknown,United Kingdom,,2011-10-06,21,527.48,5249,4,2,3,423,3.0,Recent Customers
17119,Unknown,United Kingdom,,2011-11-10,35,606.91,5214,5,3,3,533,3.6666666666666665,Potential Loyalists
17122,Unknown,United Kingdom,,2011-12-08,7,138.32,5186,5,1,1,511,2.3333333333333335,Need Attention
17123,Unknown,United Kingdom,,2011-01-07,9,345.3,5521,1,1,2,112,1.3333333333333333,At Risk
17124,Unknown,United Kingdom,,2011-07-06,31,294.24,5341,3,3,2,332,2.6666666666666665,Promising
17126,Unknown,United Kingdom,,2011-10-07,158,645.31,5248,4,5,4,454,4.333333333333333,Loyal Customers
17128,Unknown,United Kingdom,,2011-09-01,14,157.09,5284,3,2,1,321,2.0,Need Attention
17131,Unknown,United Kingdom,,2011-06-11,54,1107.08,5366,2,4,4,244,3.3333333333333335,Recent Customers
17133,Unknown,United Kingdom,,2011-07-04,9,2194.97,5343,2,1,5,215,2.6666666666666665,Promising
17135,Unknown,United Kingdom,,2011-02-11,16,400.0,5486,1,2,3,123,2.0,Need Attention
17138,Unknown,United Kingdom,,2011-09-03,24,380.5,5282,3,3,3,333,3.0,Recent Customers
17139,Unknown,United Kingdom,,2011-12-09,212,4587.38,5185,5,5,5,555,5.0,Champions
17140,Unknown,United Kingdom,,2011-06-04,16,441.48,5373,2,2,3,223,2.3333333333333335,Need Attention
17144,Unknown,United Kingdom,,2011-08-12,25,388.68,5304,3,3,3,333,3.0,Recent Customers
17147,Unknown,United Kingdom,,2011-01-02,18,409.5,5526,1,2,3,123,2.0,Need Attention
17157,Unknown,United Kingdom,,2011-02-12,5,157.54,5485,1,1,1,111,1.0,At Risk
17158,Unknown,United Kingdom,,2011-07-11,28,568.42,5336,3,3,3,333,3.0,Recent Customers
17160,Unknown,United Kingdom,,2011-12-04,117,1599.98,5190,5,5,5,555,5.0,Champions
17162,Unknown,United Kingdom,,2011-11-11,87,1417.08,5213,5,5,5,555,5.0,Champions
17164,Unknown,United Kingdom,,2011-11-07,100,1721.51,5217,5,5,5,555,5.0,Champions
17166,Unknown,United Kingdom,,2011-01-11,2,78.75,5517,1,1,1,111,1.0,At Risk
17169,Unknown,United Kingdom,,2011-09-06,18,308.68,5279,3,2,2,322,2.3333333333333335,Need Attention
17173,Unknown,United Kingdom,,2011-12-10,25,959.2,5184,5,3,4,534,4.0,Loyal Customers
17174,Unknown,United Kingdom,,2011-06-05,4,59.9,5372,2,1,1,211,1.3333333333333333,At Risk
17175,Unknown,United Kingdom,,2011-12-06,13,302.62,5188,5,2,2,522,3.0,Recent Customers
17180,Unknown,United Kingdom,,2011-12-04,41,307.36,5190,5,4,2,542,3.6666666666666665,Potential Loyalists
17181,Unknown,United Kingdom,,2010-01-12,2,155.52,5881,1,1,1,111,1.0,At Risk
17183,Unknown,United Kingdom,,2011-07-11,21,1343.84,5336,3,2,5,325,3.3333333333333335,Recent Customers
17186,Unknown,United Kingdom,,2011-10-10,1,72.0,5245,4,1,1,411,2.0,Need Attention
17188,Unknown,United Kingdom,,2011-10-11,31,1252.38,5244,4,3,4,434,3.6666666666666665,Potential Loyalists
17190,Unknown,United Kingdom,,2011-12-10,18,249.74,5184,5,2,2,522,3.0,Recent Customers
17191,Unknown,United Kingdom,,2011-11-11,229,2037.43,5213,5,5,5,555,5.0,Champions
17193,Unknown,United Kingdom,,2011-12-10,6,141.16,5184,5,1,1,511,2.3333333333333335,Need Attention
17194,Unknown,United Kingdom,,2011-11-03,1,10.0,5221,4,1,1,411,2.0,Need Attention
17197,Unknown,United Kingdom,,2011-10-11,29,1013.01,5244,4,3,4,434,3.6666666666666665,Potential Loyalists
17198,Unknown,United Kingdom,,2010-09-12,76,516.71,5638,1,5,3,153,3.0,Recent Customers
17203,Unknown,United Kingdom,,2011-10-10,103,2120.21,5245,4,5,5,455,4.666666666666667,Champions
17204,Unknown,United Kingdom,,2011-12-04,11,461.25,5190,5,2,3,523,3.3333333333333335,Recent Customers
17211,Unknown,United Kingdom,,2011-12-06,72,808.47,5188,5,4,4,544,4.333333333333333,Loyal Customers
17213,Unknown,United Kingdom,,2010-08-12,15,312.9,5669,1,2,2,122,1.6666666666666667,About to Sleep
17214,Unknown,United Kingdom,,2011-10-10,50,483.12,5245,4,4,3,443,3.6666666666666665,Potential Loyalists
17218,Unknown,United Kingdom,,2011-11-09,167,1081.14,5215,5,5,4,554,4.666666666666667,Champions
17219,Unknown,United Kingdom,,2011-08-11,24,112.53,5305,3,3,1,331,2.3333333333333335,Need Attention
17220,Unknown,United Kingdom,,2011-06-07,161,1117.13,5370,2,5,4,254,3.6666666666666665,Potential Loyalists
17221,Unknown,United Kingdom,,2011-03-11,62,334.48,5458,1,4,2,142,2.3333333333333335,Need Attention
17222,Unknown,United Kingdom,,2011-05-10,27,328.65,5398,2,3,2,232,2.3333333333333335,Need Attention
17223,Unknown,United Kingdom,,2011-02-02,47,403.37,5495,1,4,3,143,2.6666666666666665,Promising
17226,Unknown,United Kingdom,,2011-04-02,21,393.49,5436,1,2,3,123,2.0,Need Attention
17227,Unknown,United Kingdom,,2011-10-10,17,240.51,5245,4,2,2,422,2.6666666666666665,Promising
17228,Unknown,United Kingdom,,2011-07-10,88,903.32,5337,3,5,4,354,4.0,Loyal Customers
17229,Unknown,United Kingdom,,2011-04-09,15,161.05,5429,2,2,1,221,1.6666666666666667,About to Sleep
17230,Unknown,United Kingdom,,2011-02-02,16,675.0,5495,1,2,4,124,2.3333333333333335,Need Attention
17231,Unknown,United Kingdom,,2011-08-05,207,1301.11,5311,3,5,5,355,4.333333333333333,Loyal Customers
17232,Unknown,United Kingdom,,2011-07-12,18,209.73,5335,3,2,2,322,2.3333333333333335,Need Attention
17233,Unknown,United Kingdom,,2011-04-11,25,190.88,5427,2,3,1,231,2.0,Need Attention
17234,Unknown,United Kingdom,,2011-10-06,14,149.89,5249,4,2,1,421,2.3333333333333335,Need Attention
17235,Unknown,United Kingdom,,2010-02-12,10,341.9,5850,1,1,2,112,1.3333333333333333,At Risk
17236,Unknown,United Kingdom,,2011-11-04,24,244.73,5220,4,3,2,432,3.0,Recent Customers
17238,Unknown,United Kingdom,,2011-11-11,251,1856.3,5213,5,5,5,555,5.0,Champions
17242,Unknown,United Kingdom,,2011-12-06,29,709.44,5188,5,3,4,534,4.0,Loyal Customers
17243,Unknown,United Kingdom,,2011-11-11,185,4191.61,5213,5,5,5,555,5.0,Champions
17248,Unknown,United Kingdom,,2011-11-08,68,312.05,5216,5,4,2,542,3.6666666666666665,Potential Loyalists
17250,Unknown,United Kingdom,,2011-06-12,32,218.67,5365,2,3,2,232,2.3333333333333335,Need Attention
17251,Unknown,United Kingdom,,2010-12-12,37,269.83,5547,1,3,2,132,2.0,Need Attention
17252,Unknown,United Kingdom,,2011-06-06,85,337.01,5371,2,5,2,252,3.0,Recent Customers
17254,Unknown,United Kingdom,,2011-05-12,57,102.13,5396,2,4,1,241,2.3333333333333335,Need Attention
17259,Unknown,United Kingdom,,2010-06-12,74,344.7,5730,1,4,2,142,2.3333333333333335,Need Attention
17262,Unknown,United Kingdom,,2010-08-12,2,268.86,5669,1,1,2,112,1.3333333333333333,At Risk
17265,Unknown,United Kingdom,,2011-12-06,72,373.23,5188,5,4,3,543,4.0,Loyal Customers
17266,Unknown,United Kingdom,,2011-07-12,46,149.53,5335,3,4,1,341,2.6666666666666665,Promising
17267,Unknown,United Kingdom,,2011-04-08,37,317.2,5430,2,3,2,232,2.3333333333333335,Need Attention
17268,Unknown,United Kingdom,,2011-12-07,4,311.48,5187,5,1,2,512,2.6666666666666665,Promising
17274,Unknown,United Kingdom,,2011-04-11,24,103.32,5427,2,3,1,231,2.0,Need Attention
17278,Unknown,United Kingdom,,2011-12-04,15,246.04,5190,5,2,2,522,3.0,Recent Customers
17282,Unknown,United Kingdom,,2011-01-08,5,687.0,5520,1,1,4,114,2.0,Need Attention
17284,Unknown,United Kingdom,,2011-11-08,205,1139.02,5216,5,5,4,554,4.666666666666667,Champions
17287,Unknown,United Kingdom,,2011-01-04,37,367.94,5524,1,3,3,133,2.3333333333333335,Need Attention
17288,Unknown,United Kingdom,,2011-01-04,6,127.3,5524,1,1,1,111,1.0,At Risk
17289,Unknown,United Kingdom,,2011-12-06,98,893.36,5188,5,5,4,554,4.666666666666667,Champions
17290,Unknown,United Kingdom,,2011-06-12,44,161.84,5365,2,4,1,241,2.3333333333333335,Need Attention
17291,Unknown,United Kingdom,,2011-04-02,1,550.8,5436,1,1,3,113,1.6666666666666667,About to Sleep
17293,Unknown,United Kingdom,,2011-12-10,103,1238.73,5184,5,5,4,554,4.666666666666667,Champions
17295,Unknown,United Kingdom,,2011-11-11,68,547.0,5213,5,4,3,543,4.0,Loyal Customers
17298,Unknown,United Kingdom,,2011-07-08,4,107.64,5339,3,1,1,311,1.6666666666666667,About to Sleep
17299,Unknown,United Kingdom,,2011-11-09,26,297.36,5215,5,3,2,532,3.3333333333333335,Recent Customers
17302,Unknown,United Kingdom,,2011-09-08,46,876.81,5277,3,4,4,344,3.6666666666666665,Potential Loyalists
17306,Unknown,United Kingdom,,2011-08-03,16,2361.3,5313,3,2,5,325,3.3333333333333335,Recent Customers
17309,Unknown,United Kingdom,,2011-05-09,11,79.0,5399,2,2,1,221,1.6666666666666667,About to Sleep
17312,Unknown,United Kingdom,,2011-07-07,13,399.5,5340,3,2,3,323,2.6666666666666665,Promising
17313,Unknown,United Kingdom,,2011-08-11,24,2328.84,5305,3,3,5,335,3.6666666666666665,Potential Loyalists
17314,Unknown,United Kingdom,,2011-12-10,86,1348.75,5184,5,5,5,555,5.0,Champions
17315,Unknown,United Kingdom,,2011-12-05,154,2377.45,5189,5,5,5,555,5.0,Champions
17317,Unknown,United Kingdom,,2011-11-09,7,2027.94,5215,5,1,5,515,3.6666666666666665,Potential Loyalists
17320,Unknown,United Kingdom,,2010-06-12,22,450.92,5730,1,3,3,133,2.3333333333333335,Need Attention
17321,Unknown,United Kingdom,,2011-03-10,95,639.26,5459,1,5,4,154,3.3333333333333335,Recent Customers
17323,Unknown,United Kingdom,,2011-09-10,82,412.71,5275,4,5,3,453,4.0,Loyal Customers
17324,Unknown,United Kingdom,,2011-12-01,17,702.23,5193,5,2,4,524,3.6666666666666665,Potential Loyalists
17325,Unknown,United Kingdom,,2011-04-03,6,96.8,5435,1,1,1,111,1.0,At Risk
17330,Unknown,United Kingdom,,2011-03-10,5,264.9,5459,1,1,2,112,1.3333333333333333,At Risk
17331,Unknown,United Kingdom,,2011-08-08,1,175.2,5308,3,1,1,311,1.6666666666666667,About to Sleep
17334,Unknown,United Kingdom,,2011-10-02,11,307.02,5253,4,2,2,422,2.6666666666666665,Promising
17337,Unknown,United Kingdom,,2011-12-05,504,1947.48,5189,5,5,5,555,5.0,Champions
17338,Unknown,United Kingdom,,2011-12-01,139,1361.58,5193,5,5,5,555,5.0,Champions
17339,Unknown,United Kingdom,,2011-06-09,9,243.36,5368,2,1,2,212,1.6666666666666667,About to Sleep
17340,Unknown,United Kingdom,,2011-11-08,305,9190.58,5216,5,5,5,555,5.0,Champions
17341,Unknown,United Kingdom,,2011-06-07,148,657.24,5370,2,5,4,254,3.6666666666666665,Potential Loyalists
17345,Unknown,United Kingdom,,2011-07-09,13,155.8,5338,3,2,1,321,2.0,Need Attention
17346,Unknown,United Kingdom,,2011-12-10,168,830.01,5184,5,5,4,554,4.666666666666667,Champions
17348,Unknown,United Kingdom,,2011-11-11,85,302.42,5213,5,5,2,552,4.0,Loyal Customers
17350,Unknown,United Kingdom,,2011-01-12,10,394.98,5516,1,1,3,113,1.6666666666666667,About to Sleep
17351,Unknown,United Kingdom,,2011-11-03,11,358.45,5221,4,2,3,423,3.0,Recent Customers
17353,Unknown,United Kingdom,,2011-08-07,8,1740.0,5309,3,1,5,315,3.0,Recent Customers
17356,Unknown,United Kingdom,,2011-01-02,19,178.22,5526,1,2,1,121,1.3333333333333333,At Risk
17358,Unknown,United Kingdom,,2011-09-02,17,119.15,5283,3,2,1,321,2.0,Need Attention
17360,Unknown,United Kingdom,,2011-08-06,53,288.43,5310,3,4,2,342,3.0,Recent Customers
17361,Unknown,United Kingdom,,2011-06-06,15,200.17,5371,2,2,2,222,2.0,Need Attention
17362,Unknown,United Kingdom,,2011-03-02,12,150.0,5467,1,2,1,121,1.3333333333333333,At Risk
17364,Unknown,United Kingdom,,2011-12-01,207,2622.41,5193,5,5,5,555,5.0,Champions
17365,Unknown,United Kingdom,,2011-11-01,75,698.11,5223,4,5,4,454,4.333333333333333,Loyal Customers
17368,Unknown,United Kingdom,,2011-07-11,34,750.87,5336,3,3,4,334,3.3333333333333335,Recent Customers
17370,Unknown,United Kingdom,,2011-08-09,9,117.36,5307,3,1,1,311,1.6666666666666667,About to Sleep
17372,Unknown,United Kingdom,,2011-10-10,140,661.6,5245,4,5,4,454,4.333333333333333,Loyal Customers
17374,Unknown,United Kingdom,,2011-05-05,28,495.77,5403,2,3,3,233,2.6666666666666665,Promising
17376,Unknown,United Kingdom,,2011-01-02,13,105.85,5526,1,2,1,121,1.3333333333333333,At Risk
17377,Unknown,United Kingdom,,2011-11-09,223,2156.34,5215,5,5,5,555,5.0,Champions
17381,Unknown,United Kingdom,,2011-12-08,90,17101.25,5186,5,5,5,555,5.0,Champions
17382,Unknown,United Kingdom,,2011-05-10,2,65.4,5398,2,1,1,211,1.3333333333333333,At Risk
17383,Unknown,United Kingdom,,2011-05-12,49,193.39,5396,2,4,1,241,2.3333333333333335,Need Attention
17384,Unknown,United Kingdom,,2011-04-05,3,227.65,5433,1,1,2,112,1.3333333333333333,At Risk
17386,Unknown,United Kingdom,,2011-02-12,20,1145.02,5485,1,2,4,124,2.3333333333333335,Need Attention
17387,Unknown,United Kingdom,,2011-06-11,18,309.14,5366,2,2,2,222,2.0,Need Attention
17388,Unknown,United Kingdom,,2011-12-05,1,381.6,5189,5,1,3,513,3.0,Recent Customers
17389,Unknown,United Kingdom,,2011-12-01,106,19766.0,5193,5,5,5,555,5.0,Champions
17392,Unknown,United Kingdom,,2011-06-02,13,145.5,5375,2,2,1,221,1.6666666666666667,About to Sleep
17394,Unknown,United Kingdom,,2011-04-05,4,203.87,5433,1,1,2,112,1.3333333333333333,At Risk
17396,Unknown,United Kingdom,,2011-03-10,9,2431.5,5459,1,1,5,115,2.3333333333333335,Need Attention
17400,Unknown,United Kingdom,,2011-05-08,93,763.95,5400,2,5,4,254,3.6666666666666665,Potential Loyalists
17402,Unknown,United Kingdom,,2011-09-11,36,1285.95,5274,4,3,5,435,4.0,Loyal Customers
17403,Unknown,United Kingdom,,2011-03-11,32,263.92,5458,1,3,2,132,2.0,Need Attention
17404,Unknown,Sweden,,2011-12-05,41,6435.38,5189,5,4,5,545,4.666666666666667,Champions
17405,Unknown,United Kingdom,,2011-12-07,55,541.71,5187,5,4,3,543,4.0,Loyal Customers
17406,Unknown,United Kingdom,,2011-10-01,105,1907.17,5254,4,5,5,455,4.666666666666667,Champions
17409,Unknown,United Kingdom,,2011-08-06,13,771.85,5310,3,2,4,324,3.0,Recent Customers
17410,Unknown,United Kingdom,,2011-12-10,53,978.38,5184,5,4,4,544,4.333333333333333,Loyal Customers
17412,Unknown,United Kingdom,,2011-11-10,35,685.46,5214,5,3,4,534,4.0,Loyal Customers
17414,Unknown,United Kingdom,,2011-08-06,5,598.0,5310,3,1,3,313,2.3333333333333335,Need Attention
17416,Unknown,United Kingdom,,2011-10-11,150,3129.32,5244,4,5,5,455,4.666666666666667,Champions
17419,Unknown,United Kingdom,,2011-08-03,92,1844.81,5313,3,5,5,355,4.333333333333333,Loyal Customers
17420,Unknown,United Kingdom,,2010-01-12,7,130.85,5881,1,1,1,111,1.0,At Risk
17422,Unknown,United Kingdom,,2011-12-06,65,1084.65,5188,5,4,4,544,4.333333333333333,Loyal Customers
17423,Unknown,United Kingdom,,2011-06-05,11,449.42,5372,2,2,3,223,2.3333333333333335,Need Attention
17425,Unknown,United Kingdom,,2011-10-10,42,688.97,5245,4,4,4,444,4.0,Loyal Customers
17426,Unknown,United Kingdom,,2011-09-09,167,2936.31,5276,4,5,5,455,4.666666666666667,Champions
17428,Unknown,United Kingdom,,2011-12-04,154,8641.94,5190,5,5,5,555,5.0,Champions
17429,Unknown,United Kingdom,,2011-07-06,39,524.92,5341,3,4,3,343,3.3333333333333335,Recent Customers
17430,Unknown,United Kingdom,,2011-07-11,14,265.76,5336,3,2,2,322,2.3333333333333335,Need Attention
17432,Unknown,United Kingdom,,2011-02-11,15,175.89,5486,1,2,1,121,1.3333333333333333,At Risk
17433,Unknown,United Kingdom,,2011-12-09,53,299.86,5185,5,4,2,542,3.6666666666666665,Potential Loyalists
17434,Unknown,United Kingdom,,2011-07-12,33,635.08,5335,3,3,3,333,3.0,Recent Customers
17436,Unknown,United Kingdom,,2011-08-12,5,93.9,5304,3,1,1,311,1.6666666666666667,About to Sleep
17440,Unknown,United Kingdom,,2011-06-07,5,186.42,5370,2,1,1,211,1.3333333333333333,At Risk
17442,Unknown,United Kingdom,,2011-10-08,92,1553.55,5247,4,5,5,455,4.666666666666667,Champions
17443,Unknown,Canada,,2011-04-05,1,534.24,5433,1,1,3,113,1.6666666666666667,About to Sleep
17444,Unknown,Canada,,2011-11-07,77,1217.64,5217,5,5,4,554,4.666666666666667,Champions
17446,Unknown,United Kingdom,,2011-02-02,5,68.1,5495,1,1,1,111,1.0,At Risk
17449,Unknown,United Kingdom,,2011-07-12,117,934.29,5335,3,5,4,354,4.0,Loyal Customers
17450,Unknown,United Kingdom,,2011-12-07,89,30655.2,5187,5,5,5,555,5.0,Champions
17451,Unknown,United Kingdom,,2011-08-12,13,294.18,5304,3,2,2,322,2.3333333333333335,Need Attention
17453,Unknown,United Kingdom,,2011-06-10,9,342.0,5367,2,1,2,212,1.6666666666666667,About to Sleep
17456,Unknown,United Kingdom,,2010-09-12,17,249.86,5638,1,2,2,122,1.6666666666666667,About to Sleep
17457,Unknown,United Kingdom,,2011-05-08,18,1370.5,5400,2,2,5,225,3.0,Recent Customers
17459,Unknown,United Kingdom,,2011-10-10,76,300.39,5245,4,5,2,452,3.6666666666666665,Potential Loyalists
17460,Unknown,United Kingdom,,2011-06-09,9,230.15,5368,2,1,2,212,1.6666666666666667,About to Sleep
17461,Unknown,United Kingdom,,2011-10-11,47,382.56,5244,4,4,3,443,3.6666666666666665,Potential Loyalists
17462,Unknown,United Kingdom,,2011-10-10,13,212.28,5245,4,2,2,422,2.6666666666666665,Promising
17464,Unknown,United Kingdom,,2011-04-07,9,289.96,5431,1,1,2,112,1.3333333333333333,At Risk
17469,Unknown,United Kingdom,,2011-05-07,23,440.71,5401,2,3,3,233,2.6666666666666665,Promising
17470,Unknown,United Kingdom,,2011-06-05,58,816.47,5372,2,4,4,244,3.3333333333333335,Recent Customers
17472,Unknown,United Kingdom,,2011-01-06,60,259.27,5522,1,4,2,142,2.3333333333333335,Need Attention
17481,Unknown,United Kingdom,,2011-07-09,56,838.03,5338,3,4,4,344,3.6666666666666665,Potential Loyalists
17483,Unknown,United Kingdom,,2011-09-06,15,294.4,5279,3,2,2,322,2.3333333333333335,Need Attention
17489,Unknown,United Kingdom,,2011-12-10,29,376.64,5184,5,3,3,533,3.6666666666666665,Potential Loyalists
17490,Unknown,United Kingdom,,2011-09-12,32,1077.82,5273,4,3,4,434,3.6666666666666665,Potential Loyalists
17491,Unknown,United Kingdom,,2011-08-12,48,1723.93,5304,3,4,5,345,4.0,Loyal Customers
17492,Unknown,United Kingdom,,2011-05-04,12,374.57,5404,2,2,3,223,2.3333333333333335,Need Attention
17495,Unknown,United Kingdom,,2011-02-12,27,497.56,5485,1,3,3,133,2.3333333333333335,Need Attention
17500,Unknown,United Kingdom,,2011-10-11,3,288.0,5244,4,1,2,412,2.3333333333333335,Need Attention
17501,Unknown,United Kingdom,,2011-03-05,18,288.6,5464,1,2,2,122,1.6666666666666667,About to Sleep
17502,Unknown,United Kingdom,,2011-10-11,11,226.6,5244,4,2,2,422,2.6666666666666665,Promising
17503,Unknown,United Kingdom,,2011-07-12,38,558.96,5335,3,3,3,333,3.0,Recent Customers
17504,Unknown,United Kingdom,,2011-06-05,13,251.75,5372,2,2,2,222,2.0,Need Attention
17505,Unknown,United Kingdom,,2011-01-07,26,658.85,5521,1,3,4,134,2.6666666666666665,Promising
17507,Unknown,United Kingdom,,2011-03-02,44,333.06,5467,1,4,2,142,2.3333333333333335,Need Attention
17508,Unknown,Greece,,2011-04-03,22,387.31,5435,1,3,3,133,2.3333333333333335,Need Attention
17509,Unknown,United Kingdom,,2011-10-10,128,2124.84,5245,4,5,5,455,4.666666666666667,Champions
17511,Unknown,United Kingdom,,2011-12-04,491,47139.16,5190,5,5,5,555,5.0,Champions
17512,Unknown,United Kingdom,,2011-11-11,58,1635.27,5213,5,4,5,545,4.666666666666667,Champions
17514,Unknown,United Kingdom,,2011-03-08,40,208.65,5461,1,4,2,142,2.3333333333333335,Need Attention
17515,Unknown,United Kingdom,,2011-08-11,10,67.65,5305,3,1,1,311,1.6666666666666667,About to Sleep
17516,Unknown,United Kingdom,,2011-12-08,49,281.02,5186,5,4,2,542,3.6666666666666665,Potential Loyalists
17517,Unknown,United Kingdom,,2011-04-02,11,153.94,5436,1,2,1,121,1.3333333333333333,At Risk
17519,Unknown,United Kingdom,,2010-06-12,18,335.3,5730,1,2,2,122,1.6666666666666667,About to Sleep
17521,Unknown,United Kingdom,,2011-10-11,37,563.65,5244,4,3,3,433,3.3333333333333335,Recent Customers
17522,Unknown,United Kingdom,,2011-09-06,59,833.22,5279,3,4,4,344,3.6666666666666665,Potential Loyalists
17526,Unknown,United Kingdom,,2011-05-12,14,549.9,5396,2,2,3,223,2.3333333333333335,Need Attention
17527,Unknown,United Kingdom,,2011-05-05,7,292.11,5403,2,1,2,212,1.6666666666666667,About to Sleep
17528,Unknown,United Kingdom,,2011-12-10,57,1041.13,5184,5,4,4,544,4.333333333333333,Loyal Customers
17530,Unknown,United Kingdom,,2011-08-12,98,504.04,5304,3,5,3,353,3.6666666666666665,Potential Loyalists
17531,Unknown,United Kingdom,,2011-02-06,14,296.7,5491,1,2,2,122,1.6666666666666667,About to Sleep
17535,Unknown,United Kingdom,,2011-04-03,13,164.4,5435,1,2,1,121,1.3333333333333333,At Risk
17537,Unknown,United Kingdom,,2011-10-11,74,887.67,5244,4,4,4,444,4.0,Loyal Customers
17550,Unknown,United Kingdom,,2011-10-04,28,156.22,5251,4,3,1,431,2.6666666666666665,Promising
17552,Unknown,United Kingdom,,2011-10-10,14,315.02,5245,4,2,2,422,2.6666666666666665,Promising
17553,Unknown,United Kingdom,,2011-02-08,2,1487.6,5489,1,1,5,115,2.3333333333333335,Need Attention
17554,Unknown,United Kingdom,,2011-11-10,29,925.9,5214,5,3,4,534,4.0,Loyal Customers
17555,Unknown,United Kingdom,,2011-09-01,48,191.7,5284,3,4,1,341,2.6666666666666665,Promising
17560,Unknown,United Kingdom,,2011-10-02,14,531.0,5253,4,2,3,423,3.0,Recent Customers
17562,Unknown,United Kingdom,,2011-10-08,13,235.3,5247,4,2,2,422,2.6666666666666665,Promising
17566,Unknown,United Kingdom,,2011-01-12,70,410.17,5516,1,4,3,143,2.6666666666666665,Promising
17567,Unknown,United Kingdom,,2011-08-09,80,2061.73,5307,3,5,5,355,4.333333333333333,Loyal Customers
17569,Unknown,United Kingdom,,2011-11-01,29,344.14,5223,4,3,2,432,3.0,Recent Customers
17571,Unknown,United Kingdom,,2011-07-03,2,75.6,5344,2,1,1,211,1.3333333333333333,At Risk
17572,Unknown,United Kingdom,,2011-01-09,6,114.6,5519,1,1,1,111,1.0,At Risk
17573,Unknown,United Kingdom,,2011-10-11,24,373.1,5244,4,3,3,433,3.3333333333333335,Recent Customers
17574,Unknown,United Kingdom,,2011-11-04,8,185.65,5220,4,1,1,411,2.0,Need Attention
17576,Unknown,United Kingdom,,2011-12-07,200,1935.63,5187,5,5,5,555,5.0,Champions
17578,Unknown,United Kingdom,,2011-05-05,5,143.46,5403,2,1,1,211,1.3333333333333333,At Risk
17579,Unknown,United Kingdom,,2011-05-12,31,173.44,5396,2,3,1,231,2.0,Need Attention
17580,Unknown,United Kingdom,,2011-01-04,1,47.7,5524,1,1,1,111,1.0,At Risk
17581,Unknown,United Kingdom,,2011-10-05,250,5732.32,5250,4,5,5,455,4.666666666666667,Champions
17584,Unknown,United Kingdom,,2011-04-08,35,1242.3,5430,2,3,4,234,3.0,Recent Customers
17585,Unknown,United Kingdom,,2011-05-01,28,417.81,5407,2,3,3,233,2.6666666666666665,Promising
17589,Unknown,United Kingdom,,2011-11-07,181,1812.15,5217,5,5,5,555,5.0,Champions
17590,Unknown,United Kingdom,,2011-07-12,16,320.93,5335,3,2,2,322,2.3333333333333335,Need Attention
17591,Unknown,United Kingdom,,2011-09-08,73,582.45,5277,3,4,3,343,3.3333333333333335,Recent Customers
17593,Unknown,United Kingdom,,2011-09-09,85,1663.82,5276,4,5,5,455,4.666666666666667,Champions
17595,Unknown,United Kingdom,,2011-02-11,33,155.8,5486,1,3,1,131,1.6666666666666667,About to Sleep
17596,Unknown,United Kingdom,,2011-07-10,165,1839.73,5337,3,5,5,355,4.333333333333333,Loyal Customers
